"","P16_x100_t72","P16_x100_t48","P16_x100_t3","P16_x100_t24","P16_x100_t168","P14_x100_t72","P14_x100_t48","P14_x100_t3","P14_x100_t24","P14_x100_t168","P13_x50_t72","P13_x50_t48","P13_x50_t3","P13_x50_t24","P13_x50_t168","P10_x50_t72","P10_x50_t48","P10_x50_t3","P10_x50_t24","P10_x50_t168","P09_x50_t72","P09_x50_t48","P09_x50_t3","P09_x50_t24","P09_x50_t168","P08_x100_t72","P08_x100_t48","P08_x100_t24","P08_x100_t168","P04_x50_t72","P04_x50_t48","P04_x50_t3","P04_x50_t24","P04_x50_t168","P03_x100_t72","P03_x100_t48","P03_x100_t3","P03_x100_t24","P03_x100_t168"
"K09948",6.30929887853934,6.23952844863733,6.60993582702556,5.89468774069788,6.0533552281348,6.4409259100325,6.6246139654846,7.17256059506783,6.83666793388893,7.13240550411057,7.05795720366168,6.27612271664962,7.5133384394167,5.99545253929753,7.25984502149161,6.99773038364887,6.02480798350791,7.34455428374763,6.10954563848019,6.1349575833,6.03564547245588,6.55216981903645,7.1695871755319,5.8590883582107,5.74134434305914,6.23153795698914,6.66000906857175,6.57817253861874,6.58044978225046,6.59182531270442,6.27758504472428,6.84173903337718,6.65885284655206,6.16719345076594,6.44601989623518,6.860152612877,6.97631257969545,6.55072967179564,6.72749674482969
"K09949",6.56191845296566,6.17325579525532,6.35892402265919,4.81329216782035,5.40250630829363,6.37746383541166,5.98671792338861,6.32308966231953,5.52087102368518,6.12892832138274,5.94045903501366,5.85068326042577,6.54906460198434,6.16164416302567,5.96658362690444,6.8150965443937,5.52035852151945,6.98041158982646,6.16399270470143,5.81339525169882,5.51407919091171,6.11366257859698,5.87336918974956,4.44954095897953,6.5978228954417,5.83730357416444,5.91167566237285,5.60478725595324,5.67798383116097,5.88738103838695,6.26682523272079,6.68298214802202,6.08641126034515,5.89247417126463,5.41215614784308,6.0689929233018,6.68106118355736,5.7812344985619,5.6736951401061
"K09950",5.24029551290103,6.15961001506155,6.55791371837339,5.54376485955778,6.45658823683786,5.65321881098682,6.51831290701083,6.85390827261495,5.49861963092489,5.83771196578336,5.88194013594855,5.59932712160276,6.73883848227253,7.07606851031988,6.1796377765743,6.33777283871117,5.74109431790721,6.67266947659877,6.00572608594294,3.46790205272922,5.14452332336421,5.37339169421819,6.64942208842589,5.81927340184462,5.80114936792719,5.73392481443422,6.04454349646878,5.9830110671201,5.5780643046468,6.1701977136139,6.10665463383392,6.77774313334607,5.36001663433632,6.22804771697246,5.96396369061548,5.70610186780313,7.28807337688116,5.86827760000122,6.56448738117902
"K09952",3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,4.03448193324546,3.46790205272922,3.81972196592013,3.46790205272922,4.75679616991147,3.85517588814496,3.46790205272922,3.46790205272922,3.94291127441049,3.93280886805633,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,3.94817428989281,3.46790205272922,3.46790205272922,3.46790205272922,3.84466136067162,3.46790205272922,3.90796813605718,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,3.84392226557495,3.46790205272922,4.36336404239092,4.19640286125989,3.46790205272922,3.46790205272922,3.46790205272922
"K09953",5.46735782193412,5.13898745832813,3.46790205272922,3.46790205272922,5.23864643056697,4.41113747278775,3.86981316541079,3.46790205272922,3.46790205272922,3.46790205272922,4.6782414228881,5.07644107744741,3.46790205272922,5.24206622097198,5.67830583535858,3.93280886805633,3.46790205272922,4.5081722513875,4.71569131953944,4.51153530754952,4.90575163393192,4.14404512222513,3.46790205272922,3.46790205272922,5.35207672555531,4.68464252617437,3.83074032649957,4.68134232134045,5.26579103512071,4.72153059009474,4.61267762970509,3.46790205272922,4.21373951626037,4.73363104510446,4.71546650407098,4.70490853025734,4.27465873389604,4.5968237821183,5.14776937625968
"K09954",4.32077350370209,5.22610674108956,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,3.96957214283491,3.46790205272922,4.41666515282777,4.12821718461806,4.86595412662826,4.16065936191429,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,4.33758105568836,3.46790205272922,4.39913382554598,3.94817428989281,4.52188533327023,3.46790205272922,5.35207672555531,3.84466136067162,4.78308359545676,3.46790205272922,4.10163076379342,4.27536682631198,5.07666618848009,4.41371575337149,3.84392226557495,3.46790205272922,3.87348720734394,3.46790205272922,3.46790205272922,3.92023070226595,3.46790205272922
"K09955",8.92965432085606,8.29263593368083,7.17153186854671,9.40634696374506,9.58956973835447,9.28136450692402,9.05012676876871,8.53848829019661,8.86904019930872,9.7021486446569,9.2283274522719,9.46385013442903,8.21620469795389,9.03371456255038,10.1337269811193,9.83853955550319,9.34427994354716,8.30405858376962,8.96129847933533,9.97249013486696,9.47001019394534,8.71115981017603,8.40801299064591,8.89214975998681,9.55781017651106,9.22384436592079,9.05715753285951,8.39065381591976,9.22124564634808,9.03940270118354,9.22498256758061,7.49300481179573,8.77098311613664,9.55880462746956,8.98685824450691,9.16072180674261,7.92820730917484,8.80169980113543,9.13748797299796
"K09956",5.71824487617929,5.68908815460265,5.23462564865426,5.8618230994186,5.73827236592566,4.98869261613236,4.43722989977433,4.75843376223987,5.22377715610012,5.05909488362178,5.13577517561311,5.15088230383291,5.31700283021037,5.45886376715176,4.9802515095566,4.12259594867976,5.14991132565577,5.15868271639369,6.34391978397368,3.46790205272922,5.24781490913903,5.5863402001222,6.75743252408674,6.23376573849101,5.83007407621578,5.10935898935814,5.53032582414135,5.53823854624977,5.17369151773892,5.84169057140869,6.70767218529522,6.4880481143435,5.79310562828717,4.5119017805005,5.50464880828803,4.19640286125989,6.09332049729461,6.74242155062953,5.5337895206833
"K09957",5.82773030405322,5.38361320022283,5.84671582599663,5.60578973195403,6.26961000207983,5.94962112885526,5.71828415557515,6.07937652047838,6.17010956519633,7.13240550411057,6.17646698820295,6.21376873963865,5.26492908740546,6.23775614208994,6.36408227938624,6.78478596053125,6.27473534767462,5.85952602640934,5.41153924540312,4.91480731001002,4.13199477204425,5.98908414112656,5.34798000645079,6.42809907678548,5.67870990501554,6.60768127373144,5.8941108693386,5.97074989551718,6.01600010563125,6.52275571332389,5.86860432810805,6.20348986195227,5.64135274189085,6.22804771697246,5.74797418814986,5.42831519923664,6.05423748187749,5.75090973888174,6.27775206627882
"K09958",7.71176361506191,7.56947628241289,5.89042306648312,6.54224198005138,7.87935475729716,7.56474683009946,7.67168032957269,7.36317254599034,7.38264594271988,7.62643490255383,7.65792861514605,7.56318886433065,7.32645082105122,7.57101264238985,7.45242454313383,7.08713712487607,7.3573432490454,7.24281342647149,6.91373834551212,6.84288882787679,7.7471287561329,7.53970600036991,7.18505966393561,7.35395607558909,7.75415280348757,7.78402998621714,7.59896680686731,7.02956563470668,8.12861373736967,7.23146330495231,7.54619647979756,7.16490892627742,6.85249181191805,8.18488178559211,7.29786314585597,7.22448892719014,7.0167363026617,7.19828738402396,7.06792351853416
"K09959",6.73563359387178,6.40981002215866,5.60362947395435,7.57110102945346,5.90500857593985,6.35565084255544,6.68718964268049,7.81798590794102,7.02570641766025,4.62008263673267,6.17646698820295,5.89168725921054,6.37628598669597,7.07606851031988,5.96658362690444,5.56560586926874,4.13432382227461,6.64372305706338,5.86701125511588,5.772426020956,6.18878697310741,6.21562357427837,5.40564846794568,5.30628113362378,5.80114936792719,6.17063859962952,6.18001270207441,7.4294286061458,5.99085723717182,5.88738103838695,6.28826191961022,6.22309120056242,8.55003578127731,5.54665132927988,6.55286865417086,6.59257529649114,4.44983423732625,8.27680374916065,6.51165565214274
"K09960",5.35899144206522,3.96496382920776,3.46790205272922,4.23836018087813,4.68728433618544,3.9457769289521,5.44348433208377,3.46790205272922,4.74540728644175,5.27860064331819,4.27320156083088,4.01397028776073,3.46790205272922,3.46790205272922,4.84634091571187,3.46790205272922,3.46790205272922,3.46790205272922,4.43671532004567,3.46790205272922,3.46790205272922,5.50536957583508,3.84778543368355,5.27582751981086,5.07445775036761,5.30459488364184,4.27096499249688,4.64484136860194,3.91780215451117,3.87556710934307,4.4277956421653,3.46790205272922,4.29952884048576,4.21399259883796,4.59032834960618,3.9857359853818,3.46790205272922,4.81798487586383,4.86328713620534
"K09961",3.46790205272922,3.82024251478488,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,4.12821718461806,3.85517588814496,3.46790205272922,5.24206622097198,4.13670026339014,4.12259594867976,3.46790205272922,3.46790205272922,3.46790205272922,3.99818090600135,4.13199477204425,4.35645319947165,3.46790205272922,3.46790205272922,3.91797639719822,3.46790205272922,3.46790205272922,4.22438121230364,4.24102892956678,3.46790205272922,4.76725524585372,3.46790205272922,3.46790205272922,4.21399259883796,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,3.92465359415908
"K09962",4.41811830715239,3.96496382920776,5.23462564865426,4.81329216782035,5.4770292815958,4.61347616129821,5.09153440232457,4.91860973194917,4.65582031402225,3.46790205272922,4.59289044000509,3.46790205272922,5.09374280386546,3.46790205272922,4.9802515095566,6.05858448763691,4.47441568441076,6.00612723624035,4.74968598155255,5.07055945269293,3.46790205272922,4.29234059831173,5.15676695397501,3.46790205272922,3.91797639719822,4.95854131085876,3.9796983874731,4.43739379521453,5.43155527178814,5.02700810508301,3.79311218897073,4.31679550546348,4.11558048723283,4.91529697667799,4.68564687475648,4.60256828608896,5.02572753155117,4.9130738486069,4.64821220963972
"K09963",3.46790205272922,5.16873785282516,7.3490126160719,8.36646566537163,3.46790205272922,3.46790205272922,4.58057541021813,6.29803869782939,4.90419417690002,3.46790205272922,5.13577517561311,3.46790205272922,7.86764700623513,3.46790205272922,3.46790205272922,4.38616505651494,4.40234618704047,6.98041158982646,5.51976990556947,6.28553901534311,3.46790205272922,4.6635132921037,6.02236370409923,5.77823527680459,3.46790205272922,4.44855957493722,5.30114696634457,6.3548585295248,3.46790205272922,5.02700810508301,3.46790205272922,5.45904526430938,7.30538841143598,3.46790205272922,4.48420891887413,5.10529041033151,5.58458063036781,6.62570615119975,3.92465359415908
"K09964",4.32077350370209,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,4.61347616129821,4.26418028488942,3.46790205272922,4.78740002201596,3.46790205272922,4.59289044000509,4.60365812599827,4.31241843714574,4.63033524931425,4.13670026339014,4.7463149781185,3.46790205272922,4.07706308337275,5.31365908295252,3.46790205272922,3.46790205272922,4.4157486228394,4.30788819160091,3.46790205272922,4.90636120735587,4.21518175565087,4.86754415163162,3.90796813605718,3.91780215451117,3.46790205272922,3.46790205272922,4.65227265253796,3.46790205272922,3.46790205272922,4.44582376231616,4.4877694900434,4.27465873389604,3.92023070226595,3.46790205272922
"K09965",4.50523804678207,3.46790205272922,5.08216925558117,3.46790205272922,4.09104858905991,3.46790205272922,4.58057541021813,5.98746784855046,4.1664430581485,3.46790205272922,4.59289044000509,3.46790205272922,5.88427574958484,4.63033524931425,4.13670026339014,3.46790205272922,3.46790205272922,6.00612723624035,3.46790205272922,3.46790205272922,5.66496826590847,4.29234059831173,4.92863008211592,3.46790205272922,4.54933374502254,3.84466136067162,4.9458713369051,3.46790205272922,3.46790205272922,3.87556710934307,3.46790205272922,6.12216972733706,4.37647935267002,5.07109279187152,3.46790205272922,4.10044774592717,6.13131850177986,4.63728336510475,4.11120461612968
"K09966",6.04560649644942,6.36324946992407,5.97380102961485,6.13232149758462,6.34744213095568,6.14215238652966,6.44753391116797,5.81890237329285,6.74080950877111,7.0258696101017,6.2696009809998,6.46136063974958,5.15357435706106,6.47538248280083,5.604738244915,5.12273665183191,6.97843548203252,5.83346252145606,5.93183346607461,5.81339525169882,6.18878697310741,6.11366257859698,6.10781814570667,5.77823527680459,5.77158324442148,5.95166399984186,5.92901458699523,6.18672417166843,5.77083642299634,6.47961929210745,5.93902936982893,5.14692276582953,5.75149531237814,5.33161981355289,6.37775643452492,6.1312139999477,6.13131850177986,5.57036661152577,6.0219117572262
"K09967",6.2333998640056,6.3983149330827,6.60993582702556,9.4077207190569,8.42899064469748,7.29776950126508,7.12578454514639,6.5303226046947,6.91053966134829,7.53260621039722,7.0188520647699,7.1454933068644,6.15220592192016,5.70021832320257,7.43226360321286,6.87383734945909,7.0416613031159,6.59915569422038,6.94465329115555,6.49690088555484,7.42414094644213,6.7992698313992,6.24938278508508,7.15937285238312,7.38258200832371,7.91256241795636,6.84983156463614,6.64786829513111,7.37213808869934,7.20547328391438,6.63489015460884,7.06156108039604,7.1207314045312,6.3422661227756,7.34963446534108,7.15283587938347,6.43310252859385,7.23042570464686,7.53813786755389
"K09968",4.07529742041336,3.46790205272922,4.5738279785923,4.73170198421731,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,3.96423302923053,3.46790205272922,3.46790205272922,4.23568468069659,4.54837260797612,5.07264469164761,3.46790205272922,3.46790205272922,3.46790205272922,4.07706308337275,3.46790205272922,3.46790205272922,3.46790205272922,3.8082860898629,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,4.08788335996012,3.46790205272922,4.59584492333173,3.46790205272922,4.07242493252753,4.11558048723283,5.20839085588132,4.27132417866441,3.46790205272922,3.46790205272922,4.55455075054233,3.46790205272922
"K09969",9.85431086363108,9.98710968763542,7.77837635226728,8.71849253153992,9.62064634324484,10.3013633342665,9.8359632387245,8.53323038967253,9.81299905405527,9.99647824085506,10.1563406588749,10.4701745886353,8.44899626474642,10.5726941978635,10.5863053973685,10.2142851775542,10.3774397650536,8.45176917016171,10.1120740726411,9.90356268585812,9.47485748298793,9.69933604445181,7.73413789275316,8.96205078306844,9.64060796115063,9.91373382396302,9.75750524381569,9.54131459925151,10.0411672945651,9.6899674619438,9.79736978309268,7.50090672294936,9.60901520009115,9.8129205702951,9.79184143932634,9.78496967296568,7.58455602829391,9.37269006613067,9.93397722548084
"K09970",6.36361613601513,6.73524348475128,4.25924029434179,5.81096483413984,6.55782353182813,7.2750104309086,6.98420365824178,4.9906514569966,6.73176389775773,8.17772409540952,7.34781828484248,7.30115457815484,5.46129897524086,7.31928910068434,7.46239950086046,7.4073466367706,7.54921286199594,6.17985270903444,6.78969911939921,8.19884622731552,6.5669716456142,7.19267618366044,5.25611998602744,6.57551397779669,7.44709668722114,7.11767938647651,6.97716327960528,6.36414169761303,7.6396649562155,5.7453394283419,6.93975217417621,4.07242493252753,6.06982467106668,7.05705168081191,6.92974702341196,6.70777585396114,5.02572753155117,5.92331856367739,7.53813786755389
"K09971",7.23547421701342,7.92964631450296,6.70854219353116,7.72047194883951,7.53140101281005,7.47785445617834,7.43911972547651,6.92037033041087,8.06786876495377,7.55186990008102,7.59752512731224,8.02173690597726,6.50782915143758,8.01428559937223,7.78184200406682,8.06273630937703,8.20792696998033,6.89734640617413,8.31072341306059,8.39323519344134,6.9512447976978,7.4192204350828,6.9053899805373,7.54301779866615,6.28725598507675,7.90800152161788,7.73420654128085,7.89758274386167,8.05389722570783,7.84926983643515,8.41987116038675,6.92673704422738,7.78384730736095,7.40658872105495,7.62939611218742,7.9742157522018,6.49211739918982,7.77091093684422,7.03112894701436
"K09972",7.28258536050077,7.39213325902894,4.99779538545775,6.80945438662866,7.42940198420381,7.33124237273526,7.15248633460729,6.04942356508115,6.98075388060852,6.36897099140463,6.65982437019189,7.39393512093577,6.09704938488854,6.97022532217292,7.03717210197883,7.54852436511843,7.54921286199594,6.47289280614905,7.71493471111873,7.99986360199526,5.66496826590847,6.45221642721692,6.0046109865571,6.15717509394716,6.72314595341122,7.13345970700885,6.9443097010804,6.55415073432915,7.73851542973157,6.60524072229885,6.77688258313171,6.01322699297311,5.92931630946771,6.76488159024976,7.01138035321347,7.03012424678174,4.93315463009819,6.85022185165544,6.8024402453729
"K09973",7.58998172104618,6.42121113896328,5.65596648406525,4.15862306661291,7.31956965257357,6.91108480968727,6.81580276538046,6.61341506136059,6.74979754570111,7.71449813630569,7.28343073550285,7.5195525321302,6.82493713266691,6.16164416302567,6.92579909722627,6.76938350398721,7.00587730169937,6.78285642738018,6.20604964548557,7.25599802825413,7.63001169702313,6.52292550984614,5.94991648043267,5.93534337230675,6.85199192619883,7.07744629301656,6.91916075440291,6.52971052909867,6.86467891821074,7.2820652690682,6.89903569056334,6.43893633864013,6.25674972585905,6.68133852822386,7.34571796407756,6.77646962780723,6.43310252859385,6.18052720389535,7.7855577608745
"K09974",3.46790205272922,3.46790205272922,3.46790205272922,3.81572751004863,3.46790205272922,3.46790205272922,3.46790205272922,4.45682964101061,3.81972196592013,6.12892832138274,4.49900295159186,3.46790205272922,3.46790205272922,4.63033524931425,4.60688420041255,4.38616505651494,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,4.22127645156522,3.46790205272922,4.96522249051794,4.3782180984952,4.3454247880975,3.90796813605718,4.96468545980419,4.66070474286321,3.46790205272922,3.46790205272922,4.11558048723283,5.6419903036933,4.03962831829396,3.9857359853818,3.46790205272922,3.92023070226595,4.72504041724582
"K09975",6.25276833711485,5.54538704206302,4.25924029434179,4.49225420161145,3.46790205272922,4.14069971722648,4.70474340861425,4.84152309186476,4.55715629986765,3.46790205272922,5.37827847705442,3.46790205272922,4.96394278660838,4.30067237129348,4.60688420041255,3.46790205272922,3.46790205272922,4.66100338759837,4.08744008570672,4.2137253035974,4.39913382554598,4.14404512222513,3.84778543368355,3.99977357648356,3.46790205272922,4.3782180984952,4.69115265002606,4.75056032191115,4.90584209879639,4.04254133484306,4.73078934729668,4.5004631020751,4.73321830167377,3.46790205272922,5.39606179417819,5.26276236064063,4.83212517464487,4.3057766149321,4.98576999972452
"K09977",4.32077350370209,4.86858767584521,4.25924029434179,4.54527879591904,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,4.82776764430133,3.46790205272922,3.93683450517525,4.40292530607147,4.31241843714574,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,3.46790205272922,4.43671532004567,3.99818090600135,3.46790205272922,5.08739248516754,4.22127645156522,3.46790205272922,3.46790205272922,4.91747510324926,4.18799445139756,4.08788335996012,4.10163076379342,4.83326950655112,3.46790205272922,4.5004631020751,4.87224292116273,4.91529697667799,3.87348720734394,4.4877694900434,3.46790205272922,4.51023806414887,3.46790205272922
"K09978",4.84951049431108,6.43251985620245,4.25924029434179,5.64555386514786,6.42114695881411,4.28829627848003,4.8151767967431,4.45682964101061,4.65582031402225,4.78748281039448,5.91151702856657,5.69635630461609,4.81706368977242,3.46790205272922,6.6899810586009,4.81877216830156,5.87008028187719,4.58770037553924,4.84544453404251,6.91759579423068,3.46790205272922,5.08739248516754,4.84099087528203,3.46790205272922,5.22122900291644,5.10935898935814,4.3454247880975,3.77967649586518,4.90584209879639,4.52618701666977,4.4277956421653,4.7200208868287,4.21373951626037,3.46790205272922,4.68564687475648,4.70490853025734,4.27465873389604,4.71347942486429,4.79644401288539
"K09979",4.65768062162009,4.07519774423588,4.25924029434179,3.81572751004863,4.68728433618544,5.31787363201548,4.58057541021813,3.46790205272922,4.7016162589887,6.57361949985696,5.68926168981076,5.54796031770084,4.81706368977242,5.64394944541045,6.60172845555014,5.89425577120579,4.23520391280568,3.46790205272922,4.8755341395427,3.46790205272922,5.98053055404378,4.89601865986296,3.46790205272922,5.50087625425508,6.47817724610006,5.39164397447713,4.69115265002606,4.93430723338977,6.2020431063694,5.9315704481494,4.56986560675047,4.07242493252753,3.99819112049567,4.21399259883796,5.27718454778857,4.79774526446673,3.46790205272922,4.24513764077862,5.29024647221554
"K09980",5.35899144206522,4.50507238386031,4.25924029434179,4.43582921417433,5.32328681211329,4.14069971722648,4.8151767967431,4.66803371984036,4.44659220060637,5.77108028269084,5.88194013594855,6.00771267838006,4.96394278660838,3.46790205272922,4.60688420041255,5.1749423238754,5.03644264856498,5.11309363550043,4.08744008570672,3.46790205272922,3.46790205272922,4.78624734797195,4.84099087528203,4.1175027379514,3.46790205272922,4.73557019540003,4.78308359545676,4.43739379521453,4.54893039084514,4.59584492333173,4.65364750120547,4.5004631020751,4.44669592067496,4.21399259883796,5.45924372525681,5.03591637599707,4.04203106506123,4.97216660293122,4.37043553554817
"K09981",7.23547421701342,7.16972601259785,6.63524228251142,6.38110289016111,6.87690285374106,7.374687222822,6.59878334327875,7.25188417488962,6.98834540199885,7.25526691459821,7.4684975351729,7.06948869179614,6.92178634823671,5.90407070429403,7.25984502149161,7.25069338071586,6.79110698081276,6.27824348009917,6.48637000593435,8.28538932468313,7.27581189084132,7.09092774994799,6.73648176932996,5.03791227980733,7.11367405044978,6.83800507000311,6.96902086068699,5.92056386431026,7.53349145883584,7.47551333464514,6.93304671361392,5.89479141405174,6.97119932602895,7.08968377766382,7.09794136125476,6.9895003237332,6.73069253462119,6.15801175649511,7.8217523273352
"K09983",8.86949834035195,8.23338106167975,6.63524228251142,7.29524819514133,9.05358037651136,8.53037072866099,8.62325553813331,7.07406824352091,7.75031192783619,8.81673113756956,8.65795594946361,8.38277579116449,7.21663966546341,7.09632397119061,8.86065495872704,8.69603730614461,8.30259527008608,7.26185901932802,7.8247627035581,8.99061226644796,8.13847828400414,8.20565362797143,6.60378776216928,6.33432768317029,8.79494718602587,9.08553335844082,8.28032183052343,7.5465719424352,9.07506034229639,7.84368201108231,7.70343938969695,6.76458897990949,7.28445032436343,8.27230591989076,8.68731413302033,8.2990378439603,6.86991212813132,7.09728325810759,8.89118752278079
"K09984",5.87927874790165,4.65749301100253,4.25924029434179,3.46790205272922,6.22899043940477,5.97884933531687,5.53222416582859,4.66803371984036,5.10626619983263,4.14471016340156,5.54313819582816,5.3189477341945,5.15357435706106,4.9777411171704,5.642039354658,6.22822399733405,5.40867560459882,5.47246112367617,5.2722365995362,6.03599473838148,5.03135346990519,5.6439116724242,5.28750787221864,3.99977357648356,5.77158324442148,5.41936376527215,4.86754415163162,5.23050409021889,5.35143065484501,5.11270033952528,5.15511735278036,4.78350672134185,4.57201526510554,5.6419903036933,5.87721784311925,5.10529041033151,5.11136226677092,4.97216660293122,5.82992099949246
"K09985",7.64138570131067,7.74078693422445,8.25283229972517,7.38204437707883,7.96676189851272,7.34222799727925,7.22971625299049,8.2867904351747,7.74139921352805,6.96945207387562,7.6409285768583,7.77406407310606,8.49135562710828,8.257384250696,7.54917836946698,7.86133219148215,7.79343586977118,8.4434874350056,7.69337226185687,8.16119147161483,7.38330796383076,7.34394783432424,7.97932776604136,8.3685753140944,7.34436631044074,7.61510407067728,7.25641155785084,7.70607835390626,7.73114872475991,7.7923882285712,7.73445503684123,8.43899902629008,7.45647078583888,7.74959580816913,7.60342686382192,7.70638991597096,8.45228016773925,7.41871891817758,7.40111444860888
"K09986",6.57724264966044,5.33330958559621,5.93275517875869,5.54376485955778,6.22899043940477,6.98327605472553,5.85920765177304,6.90404459049683,6.42920733631696,5.90118315306623,5.9965495278159,6.11460927461401,6.82493713266691,4.75942358272874,6.20408423610151,5.80392032731445,5.98775147169896,6.74253735603327,5.74178869977195,5.73015357871371,6.18878697310741,5.85190320223835,6.17253900039432,5.83932888354242,6.04148906178244,5.73392481443422,5.91167566237285,6.21791917697141,6.98167763277258,5.40475012741027,5.68271413468539,6.10106451628684,6.10279917127269,6.22804771697246,6.1501787987727,6.05298516686572,6.68106118355736,5.70408013636362,6.77293801714248
"K09987",7.33714116045562,7.95305052205407,9.08784823150026,8.04450225085362,8.0830716540662,7.54588782275634,7.8062394009896,9.51733051800755,8.4746464021053,7.71449813630569,7.91980574727639,7.8464132829535,9.54602915485344,8.82035023396622,7.74966525584959,7.58393426968603,7.7776822755298,9.83282500739747,8.14877282907047,7.43126635645867,8.07596101315138,8.08242325708862,9.28849338717283,7.71525558094297,7.12501053491352,7.37140543665242,8.07324075388853,8.43462349457933,7.46401400678837,7.33093552116715,7.46059219140726,9.2720826121774,8.5616373976614,7.80934713203549,7.380586115401,8.01101265382789,9.32954264251138,8.50972584374561,7.76339471102215
"K09988",6.30929887853934,6.23952844863733,6.7321524946592,6.31104567591932,6.22899043940477,6.55980965014602,5.71828415557515,3.96957214283491,5.19546470342953,7.27861892538095,6.10223552444984,5.97013159617209,7.09766662023392,5.99545253929753,7.03717210197883,6.3165446219656,6.51228924981205,7.08053580591631,5.86701125511588,7.50544246427456,6.08861775748025,5.76916569126949,5.40564846794568,5.6236724552741,6.82435662198067,5.66779038620311,6.09120421895814,6.09990499516263,7.21162574881129,5.19256180555621,5.4660838105049,4.84334226831421,6.27124053065831,5.89247417126463,5.71043144776386,5.42831519923664,5.58458063036781,5.9631740981452,6.31956857605232
"K09989",8.43135592967053,8.19138487776285,6.80070383288761,7.71603209686927,8.39341327201416,8.14913873518521,7.55679461064055,7.43282537333839,8.37460946413231,8.08838108502986,8.46423460679858,8.28215909848447,7.58372176252385,8.1165062574469,8.04296658451772,8.57400948452733,8.35654428120416,7.6561940166177,7.95723406308062,8.5644702460639,7.96990993769166,8.28230778639296,7.30314680474534,7.84051127891157,8.01303065730618,8.39211302070127,8.1105046758286,7.92561536224253,8.2622281689221,7.73315938630091,7.92456609246448,7.05080143413122,7.92994799535703,7.48207527225355,8.62268611991007,8.35095571122625,7.16784029643874,7.78895263472916,7.95804456379792
"K09990",6.21375600215845,6.78869488024297,7.08292967742007,8.43549139865556,8.3099958248487,6.50162908940383,7.27897423150935,7.17256059506783,6.79389963056196,7.45285075895456,6.85068624525353,7.36602322251351,6.96783877093226,7.19349409414827,7.1651448943447,7.04950583856394,6.57510842773326,7.66335750416404,6.83667107423693,5.772426020956,6.73994474131282,6.74143428377238,7.3450279143012,5.95375211858482,7.63277854334645,6.24635199700487,7.05612037872272,7.61328604707334,7.26375033318724,5.9315704481494,6.1775913793466,7.00693000952296,7.38620144589136,6.49772709518136,6.58674864522803,7.40786883492697,8.04941161323326,7.50431719194084,7.63903765560255
"K09991",6.99613217398811,7.0871559750268,6.08998538746939,7.10401684415741,6.00568507646882,6.95483851168226,6.47627660366782,6.61341506136059,6.58861580140344,6.01981492357598,7.04504123998754,7.24091186524603,6.89023288125993,6.97022532217292,6.58339361608065,7.4843694305949,7.37842806278722,6.76954414772557,6.84981022866426,6.78415331828018,6.13961548606212,6.72446542829843,6.55662223107497,4.918866002358,6.95744079528628,6.75853032108114,6.96902086068699,6.83839676955193,6.89152527697226,6.29236433498652,7.10383507167601,6.28028014531787,6.8714138707235,6.6376345050188,7.03107641827945,7.03811158504934,6.97631257969545,6.98227282462571,6.41891559102503
"K09992",11.6051013290287,11.5663264873781,10.0045555246027,11.3905699080642,10.8304711145159,11.4119157413967,11.6613265723552,11.0075269101678,11.6611360569664,11.414891391293,11.7876212174425,12.0079019141499,10.8776985776819,12.0028901923322,11.6511647926736,12.0469732738629,12.171780200225,11.017010434322,12.1229450012783,11.4008614897049,11.4098528641216,11.7745502968535,10.0869593618006,12.3198944390462,11.2022338650029,11.730346776244,11.5437701365031,11.6290446059549,11.0920690246795,11.4787082055647,11.6579517367036,10.1731338720995,11.1081483636469,11.697040953713,11.7589358219192,11.7986227449167,10.126115044925,11.7846310783484,11.2807961421432
"K10001",9.99181685838262,10.1776287768953,7.04588535589958,9.23274878437693,10.206337030013,9.95110100497033,9.77036138261604,7.54187163259102,9.59959884078046,9.49457038071421,9.90090995664714,9.86355974764836,7.62244122143016,9.6488453870493,9.69995135935332,9.93052178004689,9.81760352279338,7.53642472586605,9.57891499892726,9.94398504553892,9.38501091144091,9.53333361644172,7.1695871755319,8.3685753140944,9.64256920627965,10.0563017825914,9.8928673404625,9.88713543761584,9.95074701039877,9.4867455887754,9.53060519956783,7.1847085522265,9.41493875528307,9.43810848224786,9.98218398752289,9.76479724202031,6.913434417284,9.47519002073349,9.63436796240501
