Mass,C,H,O,N,S,P,NeutralMass,Error_ppm,MolecularFormula,El_comp,Class,OC,HC,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,X0h100pctP08a_26_1_11402,X0h100pctP14a_4_1_11374,X0h100pctP16b_8_1_11378,X0h50pctP09b_15_1_11389,X0h50pctP10b_40_1_11420,X0h50pctP13b_25_1_11401,X168h100pctP08a.DI_x_x_000001,X168h100pctP08a_17_1_11391,X168h100pctP14a_10_1_11380,X168h100pctP16a_34_1_11412,X168h50pctP09a_18_1_11392,X168h50pctP10a_37_1_11415,X168h50pctP13a_6_1_11376,X24h100pctP08a_21_1_11397,X24h100pctP14a_33_1_11411,X24h100pctP16a_5_1_11375,X24h50pctP09a_22_1_11398,X24h50pctP10a_30_1_11408,X24h50pctP13a_3_1_11373,X3h100pctP08a_38_1_11416,X3h100pctP14a_36_1_11414,X3h100pctP16a_24_1_11400,X3h50pctP09a_19_1_11395,X3h50pctP10a_1_1_11371,X3h50pctP13a_9_1_11379,X48h100pctP08a_13_1_11385,X48h100pctP14a.DI_x_x_000001,X48h100pctP14a_27_1_11403,X48h100pctP16a_32_1_11410,X48h50pctP09a_14_1_11386,X48h50pctP10a_20_1_11396,X48h50pctP13a_35_1_11413,X72h100pctP08a_16_1_11390,X72h100pctP14a_12_1_11384,X72h100pctP16a_11_1_11383,X72h50pctP09a_23_1_11399
527.2093824,20.0,36.0,14.0,2.0,0.0,0.0,528.2166589,-0.009429518,C20H36O14N2,CHON,Amino sugar,0.7,1.8,-0.09999999999999964,63.149999999999984,4.0,-10.0,-3.0,0.0,-12.0,2473131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3053309.0,0.0,3591041.0,3215207.0,0.0,2753028.0,0.0,2499877.0,3677776.0,4999120.0,0.0,0.0,0.0,0.0,2319789.0,2667475.0,0.0,0.0,3014051.0,0.0,0.0,2971220.0,0.0,0.0,0.0,0.0,0.0,2584652.0
527.2134043,25.0,36.0,12.0,0.0,0.0,0.0,528.2206808,-0.007926892,C25H36O12,CHO,Lignin,0.48,1.44,-0.4800000000000004,73.98,8.0,-4.0,-0.3076923076923077,0.10526315789473684,-4.0,5262508.0,0.0,4726943.0,4229502.0,4268722.0,4495412.0,0.0,3337963.0,3692286.0,2438668.0,4012930.0,3702632.0,3623811.0,4051460.0,4381961.0,2778405.0,8044113.0,4458448.0,3750021.0,3128909.0,3733077.0,3338013.0,4507053.0,3498964.0,3914514.0,3407010.0,3501476.0,4064468.0,2769815.0,4503125.0,3755800.0,2439892.0,3255980.0,4066555.0,3276556.0,3645516.0
527.2286788,29.0,36.0,9.0,0.0,0.0,0.0,528.2359553,-0.042697494,C29H36O9,CHO,Lignin,0.3103448275862069,1.2413793103448276,-0.6206896551724137,77.98965517241379,12.0,3.0,0.15,0.30612244897959184,3.0,6048943.0,4058321.0,6897826.0,4331902.0,5063348.0,4274231.0,4111407.0,4419309.0,3766015.0,3655182.0,5528452.0,4390762.0,5647236.0,4592134.0,5086476.0,3777830.0,4619859.0,5531603.0,5052551.0,5615183.0,5572183.0,4087583.0,4638127.0,4047829.0,5946132.0,5569700.0,3775910.0,5924055.0,3273625.0,5314135.0,4689690.0,3496661.0,4964014.0,5393659.0,4394766.0,3604557.0
527.2345323,22.0,40.0,14.0,0.0,0.0,0.0,528.2418088,-0.00525577,C22H40O14,CHO,Amino sugar,0.6363636363636364,1.8181818181818181,-0.5454545454545459,75.84545454545456,3.0,-11.0,-1.375,0.0,-11.0,45345968.0,29154514.0,23584930.0,16308606.0,34136756.0,30210104.0,12500016.0,9621230.0,15193856.0,11437583.0,26475396.0,16506731.0,11176837.0,20902406.0,14720268.0,9901350.0,35716692.0,21260244.0,12376199.0,22015566.0,16246359.0,10387232.0,15951279.0,16114646.0,13753109.0,20995236.0,11570599.0,14640344.0,14255001.0,21919320.0,11128602.0,15846102.0,10878638.0,11521275.0,17092366.0,18538574.0
527.2650516,30.0,40.0,8.0,0.0,0.0,0.0,528.272328,-0.018481262,C30H40O8,CHO,Lignin,0.26666666666666666,1.3333333333333333,-0.7999999999999998,83.1,11.0,3.0,0.13636363636363635,0.2692307692307692,3.0,4656309.0,3325140.0,3932327.0,3479935.0,4137657.0,4962365.0,2731062.0,4804338.0,4249347.0,3474963.0,5168009.0,3424112.0,4385671.0,4878858.0,4062481.0,4068648.0,4058712.0,4949978.0,4266122.0,4755025.0,3462748.0,4243235.0,4187571.0,2786265.0,5675801.0,3947688.0,3911085.0,4932829.0,2945948.0,5592668.0,5140254.0,3078873.0,4366002.0,5311740.0,4239121.0,4440144.0
527.2974218,26.0,44.0,9.0,2.0,0.0,0.0,528.3046983,-0.03266866,C26H44O9N2,CHON,Protein,0.34615384615384615,1.6923076923076923,-0.7692307692307692,82.22307692307692,6.0,-3.0,-0.3333333333333333,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2219893.0,2485130.0,2568718.0,0.0,0.0,0.0,2836447.0,3324045.0,4099667.0,0.0,2391847.0,0.0,3867613.0,0.0,0.0,0.0,0.0,0.0,2995808.0,0.0,0.0,0.0,0.0,0.0,2854994.0
527.301407,31.0,44.0,7.0,0.0,0.0,0.0,528.3086835,0.038373898,C31H44O7,CHO,Lignin,0.22580645161290322,1.4193548387096775,-0.967741935483871,87.88064516129032,10.0,3.0,0.125,0.23636363636363636,3.0,0.0,2268375.0,2429100.0,0.0,0.0,2463812.0,0.0,2731768.0,2721542.0,0.0,4000654.0,0.0,2259850.0,2793999.0,2239766.0,2544938.0,2686558.0,0.0,2619533.0,2588244.0,2403937.0,0.0,2377143.0,0.0,2870045.0,2956460.0,0.0,3110115.0,0.0,0.0,2506530.0,0.0,0.0,0.0,0.0,2895954.0
527.3072886,24.0,48.0,12.0,0.0,0.0,0.0,528.3145651,0.022559274,C24H48O12,CHO,Protein,0.5,2.0,-1.0,88.8,,-11.0,-0.9166666666666666,0.0,-11.0,3673277.0,3742935.0,3018925.0,2824576.0,3613374.0,4003909.0,2690111.0,3190521.0,3421959.0,2207257.0,4578191.0,4177782.0,0.0,4575759.0,3341591.0,2823467.0,3706463.0,3807201.0,3233934.0,4288084.0,3556962.0,0.0,2342328.0,2593758.0,3767070.0,5020845.0,2407860.0,5219556.0,2651039.0,5027425.0,2674467.0,3533533.0,2866871.0,2915581.0,2727702.0,3846227.0
527.3378148,32.0,48.0,6.0,0.0,0.0,0.0,528.3450913,-0.003843267,C32H48O6,CHO,Lipid,0.1875,1.5,-1.125,92.3625,9.0,3.0,0.11538461538461539,0.20689655172413793,3.0,6696130.0,5635289.0,7798961.0,6502785.0,4620994.0,5527627.0,5790790.0,5992189.0,6289162.0,6768158.0,5274515.0,4595579.0,12913550.0,9187859.0,7527708.0,8099117.0,9616996.0,4835303.0,6977681.0,9236054.0,9004646.0,4939564.0,4916667.0,5440481.0,6789922.0,8101040.0,6720953.0,11642089.0,4170657.0,3847781.0,9146150.0,6064863.0,6217402.0,6049022.0,4984601.0,5177429.0
528.1933948,20.0,35.0,15.0,1.0,0.0,0.0,529.2006712,-0.003367844,C20H35O15N,CHON,Carbohydrate,0.75,1.75,-0.09999999999999964,63.149999999999984,4.0,-11.0,-3.0,0.0,-12.0,8777051.0,7208215.0,5325099.0,5134742.0,7840553.0,6887659.0,2657527.0,0.0,2504539.0,2942615.0,4078601.0,4210689.0,2423769.0,4772471.0,2694554.0,2483553.0,8781543.0,5671040.0,3557598.0,5017236.0,3323616.0,2875283.0,3769886.0,4052028.0,2968464.0,4201740.0,3530318.0,4294005.0,3908582.0,5404373.0,2592644.0,3623725.0,3407645.0,3230997.0,5058418.0,4620436.0
528.2450243,25.0,39.0,11.0,1.0,0.0,0.0,529.2523007,0.019594851,C25H39O11N,CHON,Protein,0.44,1.56,-0.5599999999999996,76.25999999999999,7.0,-4.0,-0.38461538461538464,0.02702702702702703,-5.0,2473316.0,2276635.0,0.0,0.0,2700080.0,0.0,2182402.0,0.0,2873184.0,0.0,2710544.0,0.0,2356189.0,0.0,0.0,0.0,2985711.0,3848329.0,0.0,2326168.0,0.0,0.0,2479651.0,0.0,2194327.0,2686226.0,0.0,2467198.0,0.0,2713308.0,0.0,0.0,0.0,0.0,2486135.0,0.0
528.2602721,29.0,39.0,8.0,1.0,0.0,0.0,529.2675485,0.035318405,C29H39O8N,CHON,Lignin,0.27586206896551724,1.3448275862068966,-0.6896551724137927,79.9551724137931,11.0,3.0,0.1,0.25,2.0,0.0,0.0,0.0,0.0,0.0,2492663.0,0.0,0.0,0.0,0.0,2587666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2483946.0,0.0,0.0,0.0,0.0,2800916.0,0.0,0.0,0.0,3139294.0,0.0,0.0,0.0,0.0,0.0,0.0
528.2813972,26.0,43.0,10.0,1.0,0.0,0.0,529.2886736,0.043426932,C26H43O10N,CHON,Protein,0.38461538461538464,1.6538461538461537,-0.7692307692307692,82.22307692307692,6.0,-4.0,-0.3333333333333333,0.0,-5.0,0.0,0.0,0.0,0.0,2302772.0,0.0,0.0,0.0,2408291.0,0.0,0.0,0.0,0.0,2273921.0,0.0,0.0,4636404.0,3266704.0,0.0,0.0,0.0,0.0,2430504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2420621.0,0.0,2148136.0,0.0,0.0,0.0
529.041324,27.0,14.0,12.0,0.0,0.0,0.0,530.0486005,-0.140684897,C27H14O12,CHO,Cond. HC,0.4444444444444444,0.5185185185185185,0.37037037037037024,49.74444444444445,21.0,9.0,0.6,0.7142857142857143,9.0,0.0,0.0,0.0,2750890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2774655.0,2208917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529.0776495,28.0,18.0,11.0,0.0,0.0,0.0,530.084926,-0.027443802,C28H18O11,CHO,Cond. HC,0.39285714285714285,0.6428571428571429,0.1428571428571428,56.22857142857143,20.0,9.0,0.5294117647058824,0.6444444444444445,9.0,3313144.0,2993494.0,3125673.0,3320235.0,5038997.0,5233039.0,0.0,2236415.0,3631023.0,2860819.0,5438594.0,3063946.0,2927656.0,4379356.0,2833947.0,3650965.0,6725486.0,3369247.0,2251052.0,3444435.0,3438429.0,0.0,7014019.0,4088985.0,3165185.0,3906925.0,2653926.0,3880453.0,3826733.0,5297991.0,2496483.0,2898813.0,2506628.0,2501933.0,4026318.0,3350742.0
529.0987694,25.0,22.0,13.0,0.0,0.0,0.0,530.1060459,-0.00961121,C25H22O13,CHO,Lignin,0.52,0.88,0.16000000000000014,55.739999999999995,15.0,2.0,0.16666666666666666,0.4594594594594595,2.0,2362876.0,0.0,2761132.0,0.0,3793815.0,4503954.0,0.0,0.0,2277297.0,0.0,2555013.0,2420878.0,0.0,2437855.0,2489886.0,0.0,4882290.0,3520802.0,2885934.0,2567892.0,3434336.0,2310145.0,5703302.0,3064987.0,2972675.0,2497903.0,0.0,0.0,0.0,3589961.0,0.0,0.0,0.0,2592045.0,2342864.0,0.0
529.114006,29.0,22.0,10.0,0.0,0.0,0.0,530.1212824,0.027310705,C29H22O10,CHO,Cond. HC,0.3448275862068966,0.7586206896551724,-0.068965517241379,62.2655172413793,19.0,9.0,0.47368421052631576,0.5833333333333334,9.0,0.0,0.0,2257326.0,3053996.0,3277721.0,4053397.0,0.0,0.0,2930611.0,2631448.0,3824775.0,2990224.0,0.0,0.0,0.0,2569624.0,0.0,2345253.0,2631983.0,2617046.0,3037027.0,0.0,3524231.0,3228829.0,2354181.0,0.0,0.0,3737099.0,2958384.0,3749707.0,0.0,0.0,0.0,0.0,2596818.0,3141848.0
529.1351581,26.0,26.0,12.0,0.0,0.0,0.0,530.1424346,-0.015666796,C26H26O12,CHO,Lignin,0.46153846153846156,1.0,-0.07692307692307665,62.49230769230768,14.0,2.0,0.14285714285714285,0.4,2.0,3309058.0,0.0,5972401.0,4438444.0,5178268.0,6109593.0,0.0,0.0,0.0,0.0,3468426.0,3522707.0,4877357.0,3384035.0,4161060.0,3823001.0,6791031.0,5105961.0,4176177.0,3968727.0,5080934.0,3338245.0,6506122.0,4621471.0,2509832.0,0.0,0.0,2627086.0,2659378.0,3692366.0,3215337.0,0.0,2580363.0,2854190.0,0.0,4088026.0
529.1409966,19.0,30.0,17.0,0.0,0.0,0.0,530.148273,0.050025808,C19H30O17,CHO,Carbohydrate,0.8947368421052632,1.5789473684210527,0.2105263157894739,54.29999999999999,5.0,-12.0,-6.0,0.0,-12.0,3759620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3518328.0,0.0,0.0,0.0,0.0,0.0,2406026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529.1504258,30.0,26.0,9.0,0.0,0.0,0.0,530.1577022,-0.037371934,C30H26O9,CHO,Lignin,0.3,0.8666666666666667,-0.2666666666666666,67.89999999999999,18.0,9.0,0.42857142857142855,0.5294117647058824,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2344886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2365288.0,3256327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2383151.0,0.0,0.0
529.1715545,27.0,30.0,11.0,0.0,0.0,0.0,530.1788309,-0.036096847,C27H30O11,CHO,Lignin,0.4074074074074074,1.1111111111111112,-0.2962962962962967,68.74444444444445,13.0,2.0,0.125,0.3488372093023256,2.0,3821065.0,3050844.0,5661110.0,3312045.0,5071776.0,4250016.0,0.0,2416653.0,3590072.0,2750240.0,3357839.0,2625689.0,4361264.0,3424999.0,3022377.0,2737563.0,4792189.0,3754287.0,3340597.0,3903194.0,3479403.0,2924553.0,5637774.0,3359907.0,4586509.0,2751863.0,2416375.0,3470868.0,2860085.0,3090259.0,3641325.0,3193734.0,2625423.0,3452207.0,3219416.0,2793693.0
529.177402,20.0,34.0,16.0,0.0,0.0,0.0,530.1846785,0.012359295,C20H34O16,CHO,Carbohydrate,0.8,1.7,-0.09999999999999964,63.149999999999984,4.0,-12.0,-3.0,0.0,-12.0,24505866.0,13262173.0,10854839.0,8067501.0,12575649.0,13711777.0,5512644.0,4444174.0,5273529.0,6727457.0,8436880.0,6824090.0,5418033.0,10220264.0,6413866.0,4183451.0,15040381.0,9824560.0,5904693.0,9580250.0,7956332.0,5210122.0,9250446.0,8316067.0,5938189.0,9002359.0,5885688.0,5834261.0,5071925.0,7354196.0,3919854.0,5639046.0,4439952.0,5819696.0,6246360.0,8413405.0
529.1886453,19.0,34.0,15.0,2.0,0.0,0.0,530.1959218,-0.006302139,C19H34O15N2,CHON,Carbohydrate,0.7894736842105263,1.7894736842105263,0.10526315789473673,57.3,4.0,-11.0,-6.5,0.0,-13.0,9612812.0,12131678.0,8397240.0,6822318.0,10167202.0,8370595.0,6479302.0,6180879.0,9181114.0,11044642.0,9256081.0,5922972.0,6573106.0,11678441.0,7888428.0,8312220.0,7421823.0,6408499.0,9509174.0,11628251.0,6940525.0,9109515.0,5375632.0,5956773.0,7240719.0,12623225.0,11308793.0,9201175.0,6145078.0,7419733.0,6967279.0,9620359.0,7389073.0,12422448.0,10325977.0,10100958.0
529.1926952,24.0,34.0,13.0,0.0,0.0,0.0,530.1999716,-0.057420062,C24H34O13,CHO,Lignin,0.5416666666666666,1.4166666666666667,-0.33333333333333304,69.79999999999998,8.0,-5.0,-0.45454545454545453,0.08571428571428572,-5.0,0.0,0.0,2822585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4669312.0,2275635.0,0.0,0.0,2291566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529.2079398,28.0,34.0,10.0,0.0,0.0,0.0,530.2152162,-0.035712558,C28H34O10,CHO,Lignin,0.35714285714285715,1.2142857142857142,-0.5,74.55,12.0,2.0,0.1111111111111111,0.30434782608695654,2.0,6721039.0,5684575.0,6709691.0,6150574.0,6783909.0,6601127.0,4447690.0,6451218.0,6109116.0,5932837.0,7658644.0,6660255.0,6990899.0,6869739.0,6405678.0,6976925.0,8765314.0,7235894.0,6584632.0,8302300.0,6383472.0,5349390.0,7661202.0,5678247.0,6380561.0,6241659.0,5132029.0,7579162.0,4277304.0,7616343.0,4993009.0,4688777.0,5668755.0,5827889.0,6287324.0,6611168.0
529.2137964,21.0,38.0,15.0,0.0,0.0,0.0,530.2210729,-0.004391283,C21H38O15,CHO,Carbohydrate,0.7142857142857143,1.8095238095238095,-0.3809523809523814,71.15714285714287,3.0,-12.0,-2.0,0.0,-12.0,88665616.0,50060640.0,41345468.0,28727726.0,53797796.0,54131112.0,21478860.0,14077971.0,22763452.0,20629286.0,42728596.0,23748768.0,21449780.0,33747692.0,23092782.0,16536989.0,52625284.0,34400568.0,20535608.0,37678812.0,27027312.0,20430862.0,37414548.0,28927142.0,22928402.0,33348988.0,20827902.0,23160348.0,21185592.0,33879896.0,19582962.0,24005514.0,19087252.0,21318960.0,29806556.0,31842528.0
529.2250373,20.0,38.0,14.0,2.0,0.0,0.0,530.2323137,-0.018446427,C20H38O14N2,CHON,Amino sugar,0.7,1.9,-0.20000000000000018,66.0,3.0,-11.0,-3.25,0.0,-13.0,15265298.0,12557664.0,10281406.0,8526254.0,14115751.0,16546218.0,5144014.0,4091924.0,5052349.0,5596967.0,10173590.0,8298658.0,4222005.0,6034157.0,3866161.0,4584862.0,12091269.0,9365817.0,4315449.0,6426334.0,4532082.0,4055056.0,4998804.0,6366376.0,3382291.0,7839101.0,4861696.0,3495453.0,5481529.0,7673690.0,3846131.0,6073227.0,4431765.0,5221681.0,5705693.0,9183457.0
529.2290454,25.0,38.0,12.0,0.0,0.0,0.0,530.2363218,0.009166327,C25H38O12,CHO,Protein,0.48,1.52,-0.5599999999999996,76.25999999999999,7.0,-5.0,-0.38461538461538464,0.05263157894736842,-5.0,16772627.0,5643617.0,8462782.0,6085038.0,6652839.0,7477675.0,3472847.0,4632597.0,6436798.0,4474664.0,6847639.0,5693602.0,6343733.0,6484718.0,5717553.0,5199262.0,22544262.0,6670650.0,7199034.0,7614174.0,8005491.0,5062673.0,7923348.0,7292073.0,7478292.0,5946749.0,4386561.0,7333406.0,4555833.0,6076250.0,5476339.0,4090763.0,4669334.0,6024497.0,4960222.0,6111457.0
529.2501825,22.0,42.0,14.0,0.0,0.0,0.0,530.2574589,-0.005400142,C22H42O14,CHO,Amino sugar,0.6363636363636364,1.9090909090909092,-0.6363636363636367,78.43636363636364,2.0,-12.0,-1.5,0.0,-12.0,53472792.0,34004320.0,26567106.0,16505263.0,34333608.0,32504238.0,12877267.0,12013592.0,14391231.0,14108459.0,28277914.0,16441509.0,13241399.0,22999792.0,14966324.0,11261343.0,30801800.0,18540862.0,14768443.0,22965984.0,17688438.0,12419091.0,14411415.0,14935211.0,16047126.0,20929920.0,13389572.0,15853089.0,15483963.0,23525212.0,11358197.0,15633293.0,11435928.0,12537137.0,17092576.0,21422306.0
529.2767016,25.0,42.0,10.0,2.0,0.0,0.0,530.2839781,-0.061353688,C25H42O10N2,CHON,Protein,0.4,1.68,-0.6399999999999997,78.53999999999999,6.0,-4.0,-0.46153846153846156,0.0,-6.0,20147740.0,4701540.0,3056069.0,6551984.0,0.0,13171123.0,3268056.0,0.0,0.0,0.0,2833565.0,5030058.0,3898425.0,3703539.0,0.0,0.0,4759437.0,9808194.0,4798782.0,7278305.0,2240378.0,3702806.0,3696282.0,7267502.0,3472410.0,3775874.0,3579657.0,0.0,0.0,7845728.0,3178488.0,2771855.0,0.0,0.0,0.0,5259493.0
529.3171022,31.0,46.0,7.0,0.0,0.0,0.0,530.3243787,-0.046813201,C31H46O7,CHO,Lignin,0.22580645161290322,1.4838709677419355,-1.032258064516129,89.71935483870968,9.0,2.0,0.08333333333333333,0.2,2.0,3862051.0,3251559.0,4202955.0,3025328.0,3748786.0,3668411.0,2412001.0,3960866.0,3762118.0,4003636.0,4594851.0,2879664.0,4811837.0,4649720.0,3554878.0,3835299.0,3293075.0,3234121.0,3512641.0,4935396.0,3942271.0,2797595.0,4400799.0,3314866.0,3914783.0,4545927.0,3444495.0,4228652.0,2663488.0,4192101.0,4382717.0,2898835.0,2957216.0,3091763.0,3047399.0,2740456.0
529.3534722,32.0,50.0,6.0,0.0,0.0,0.0,530.3607487,-0.017637876,C32H50O6,CHO,Lipid,0.1875,1.5625,-1.1875,94.14375,8.0,2.0,0.07692307692307693,0.1724137931034483,2.0,4927017.0,2846057.0,7045584.0,7838129.0,2483126.0,3426753.0,0.0,3936295.0,6084553.0,3143481.0,3734696.0,2605237.0,39308352.0,3715836.0,5602883.0,4060581.0,4177817.0,4933968.0,5798213.0,6770407.0,11069316.0,4358176.0,3348131.0,4711606.0,5454884.0,3845515.0,4820758.0,7185970.0,2198595.0,5199722.0,30855168.0,3574678.0,3006372.0,3501364.0,2904043.0,4251882.0
530.1514783,22.0,29.0,14.0,1.0,0.0,0.0,531.1587548,0.09385811,C22H29O14N,CHON,Lignin,0.6363636363636364,1.3181818181818181,0.09090909090909083,57.70909090909091,9.0,-5.0,-0.8571428571428571,0.07142857142857142,-6.0,4353717.0,0.0,0.0,0.0,2790424.0,3160660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4146441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530.1726424,19.0,33.0,16.0,1.0,0.0,0.0,531.1799189,0.028539203,C19H33O16N,CHON,Carbohydrate,0.8421052631578947,1.736842105263158,0.10526315789473673,57.3,4.0,-12.0,-6.5,0.0,-13.0,5058233.0,0.0,2822724.0,2771396.0,2696218.0,3615320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21725206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2246609.0,0.0,0.0,0.0,0.0,0.0,0.0
530.2090443,20.0,37.0,15.0,1.0,0.0,0.0,531.2163208,-0.002356657,C20H37O15N,CHON,Carbohydrate,0.75,1.85,-0.20000000000000018,66.0,3.0,-12.0,-3.25,0.0,-13.0,11972287.0,15162788.0,9740873.0,9394629.0,16081951.0,14187103.0,8142490.0,6901925.0,7952411.0,8652719.0,11992348.0,8331579.0,6524047.0,10826587.0,5701311.0,6215126.0,11517980.0,5933545.0,8542607.0,8384291.0,6793213.0,7168136.0,4540165.0,5022991.0,7355535.0,10575337.0,7901095.0,7481020.0,5923976.0,8812502.0,7344219.0,8178659.0,5185545.0,7851341.0,6647877.0,9625899.0
530.2242997,24.0,37.0,12.0,1.0,0.0,0.0,531.2315762,-0.000942536,C24H37O12N,CHON,Protein,0.5,1.5416666666666667,-0.41666666666666696,72.17500000000001,7.0,-5.0,-0.5454545454545454,0.0,-6.0,2612930.0,2354597.0,0.0,0.0,2421793.0,0.0,0.0,0.0,2328604.0,0.0,0.0,2666813.0,0.0,0.0,2322113.0,2282967.0,3645470.0,0.0,0.0,3378980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2519110.0,2203948.0
530.2607401,25.0,41.0,11.0,1.0,0.0,0.0,531.2680166,-0.104299267,C25H41O11N,CHON,Protein,0.44,1.64,-0.6399999999999997,78.53999999999999,6.0,-5.0,-0.46153846153846156,0.0,-6.0,2899656.0,3124648.0,0.0,0.0,2884645.0,3725928.0,2547364.0,0.0,3684384.0,2197430.0,3530019.0,2347331.0,2301075.0,3248993.0,2924230.0,2561497.0,3096612.0,3496434.0,2202004.0,2891559.0,0.0,2850959.0,4089611.0,2729236.0,4086933.0,2690542.0,0.0,3630788.0,0.0,3319772.0,3068000.0,0.0,3338255.0,2383182.0,3158090.0,3199279.0
