"","taxonID","taxonomy"
"1803","sip5546","d_Bacteria;p_Armatimonadetes;c_Armatimonadetes_gp4;o_Armatimonadetes_gp4;f_Armatimonadetes_gp4;g_Armatimonadetes_gp4"
"1804","sip5547","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria"
"1805","sip5548","d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacteriales;f_Enterobacteriaceae;g_Escherichia/Shigella"
"1806","sip5549","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella"
"1807","sip5550","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Micromonosporaceae;g_unclassified_Micromonosporaceae"
"1808","sip5551","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Pseudonocardiaceae;g_Actinophytocola"
"1809","sip5552","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella"
"1810","sip5553","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Acetobacteraceae;g_unclassified_Acetobacteraceae"
"1811","sip5554","d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Planococcaceae;g_Lysinibacillus"
"1812","sip5555","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium"
"1813","sip5556","d_Bacteria;p_Chloroflexi;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_unclassified_Anaerolineaceae"
"1814","sip5557","d_Bacteria;p_Gemmatimonadetes;c_Gemmatimonadetes;o_Gemmatimonadales;f_Gemmatimonadaceae;g_Gemmatimonas"
"1815","sip5558","d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_unclassified_Deltaproteobacteria;f_unclassified_Deltaproteobacteria;g_unclassified_Deltaproteobacteria"
"1816","sip5559","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp7;o_Gp7;f_Gp7;g_Gp7"
"1817","sip5560","d_Bacteria;p_Armatimonadetes;c_Armatimonadetes_gp4;o_Armatimonadetes_gp4;f_Armatimonadetes_gp4;g_Armatimonadetes_gp4"
"1818","sip5561","d_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_unclassified_Cytophagales;g_unclassified_Cytophagales"
"1819","sip5562","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_Gp1;f_Gp1;g_Gp1"
"1820","sip5563","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1821","sip5564","d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_unclassified_Deltaproteobacteria;f_unclassified_Deltaproteobacteria;g_unclassified_Deltaproteobacteria"
"1822","sip5565","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1823","sip5566","d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_unclassified_Bacillales;g_unclassified_Bacillales"
"1824","sip5567","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales"
"1825","sip5568","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Kineosporiaceae;g_unclassified_Kineosporiaceae"
"1826","sip5569","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1827","sip5570","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Streptomycetaceae;g_Streptomyces"
"1828","sip5571","d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacteriales;f_Enterobacteriaceae;g_unclassified_Enterobacteriaceae"
"1829","sip5572","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1830","sip5573","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1831","sip5574","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1832","sip5575","d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_unclassified_Betaproteobacteria;f_unclassified_Betaproteobacteria;g_unclassified_Betaproteobacteria"
"1833","sip5576","d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Oxalobacteraceae;g_unclassified_Oxalobacteraceae"
"1834","sip5577","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_unclassified_Acidobacteria_Gp1;f_unclassified_Acidobacteria_Gp1;g_unclassified_Acidobacteria_Gp1"
"1835","sip5578","d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Halomonadaceae;g_Halomonas"
"1836","sip5579","d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Chitinophagaceae;g_unclassified_Chitinophagaceae"
"1837","sip5580","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_unclassified_Actinomycetales;g_unclassified_Actinomycetales"
"1838","sip5581","d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfuromonadales;f_Geobacteraceae;g_Geobacter"
"1839","sip5582","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_unclassified_Acidobacteria_Gp1;f_unclassified_Acidobacteria_Gp1;g_unclassified_Acidobacteria_Gp1"
"1840","sip5583","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_unclassified_Sphingomonadaceae"
"1841","sip5584","d_Bacteria;p_Verrucomicrobia;c_Subdivision3;o_Subdivision3_genera_incertae_sedis;f_Subdivision3_genera_incertae_sedis;g_Subdivision3_genera_incertae_sedis"
"1842","sip5585","d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Chitinophagaceae;g_Terrimonas"
"1843","sip5586","d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Myxococcales;f_unclassified_Myxococcales;g_unclassified_Myxococcales"
"1844","sip5587","d_Bacteria;p_candidate division WPS-1;c_WPS-1_genera_incertae_sedis;o_WPS-1_genera_incertae_sedis;f_WPS-1_genera_incertae_sedis;g_WPS-1_genera_incertae_sedis"
"1845","sip5588","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_unclassified_Actinomycetales;g_unclassified_Actinomycetales"
"1846","sip5589","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella"
"1847","sip5590","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_Nocardioides"
"1848","sip5591","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1849","sip5592","d_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_unclassified_Cytophagales;g_unclassified_Cytophagales"
"1850","sip5593","d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_unclassified_Planctomycetaceae"
"1851","sip5594","d_Bacteria;p_candidate division WPS-1;c_WPS-1_genera_incertae_sedis;o_WPS-1_genera_incertae_sedis;f_WPS-1_genera_incertae_sedis;g_WPS-1_genera_incertae_sedis"
"1852","sip5595","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1853","sip5596","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1854","sip5597","d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_unclassified_Betaproteobacteria;f_unclassified_Betaproteobacteria;g_unclassified_Betaproteobacteria"
"1855","sip5598","d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_unclassified_Planctomycetaceae"
"1856","sip5599","d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_unclassified_Xanthomonadaceae"
"1857","sip5600","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Pseudonocardiaceae;g_Pseudonocardia"
"1858","sip5601","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_unclassified_Acidobacteria_Gp3;f_unclassified_Acidobacteria_Gp3;g_unclassified_Acidobacteria_Gp3"
"1859","sip5602","d_Bacteria;p_Armatimonadetes;c_Armatimonadetes_gp4;o_Armatimonadetes_gp4;f_Armatimonadetes_gp4;g_Armatimonadetes_gp4"
"1860","sip5603","d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Pedobacter"
"1861","sip5604","d_Bacteria;p_Verrucomicrobia;c_Subdivision3;o_Subdivision3_genera_incertae_sedis;f_Subdivision3_genera_incertae_sedis;g_Subdivision3_genera_incertae_sedis"
"1862","sip5605","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_unclassified_Rhizobiales;g_unclassified_Rhizobiales"
"1863","sip5606","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales"
"1864","sip5607","d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria"
"1865","sip5608","d_Bacteria;p_Cyanobacteria/Chloroplast;c_Chloroplast;o_Chloroplast;f_Chloroplast;g_Streptophyta"
"1866","sip5609","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_Nocardioides"
"1867","sip5610","d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis"
"1868","sip5611","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Solirubrobacterales;f_unclassified_Solirubrobacterales;g_unclassified_Solirubrobacterales"
"1869","sip5612","d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Oxalobacteraceae;g_unclassified_Oxalobacteraceae"
"1870","sip5613","d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus"
"1871","sip5614","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales"
"1872","sip5615","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella"
"1873","sip5616","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Streptomycetaceae;g_unclassified_Streptomycetaceae"
"1874","sip5617","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1875","sip5618","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales"
"1876","sip5619","d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Zavarzinella"
"1877","sip5620","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp6;o_Gp6;f_Gp6;g_Gp6"
"1878","sip5621","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_unclassified_Acidobacteria_Gp1;f_unclassified_Acidobacteria_Gp1;g_unclassified_Acidobacteria_Gp1"
"1879","sip5622","d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_unclassified_Gammaproteobacteria;f_unclassified_Gammaproteobacteria;g_unclassified_Gammaproteobacteria"
"1880","sip5623","d_Bacteria;p_Cyanobacteria/Chloroplast;c_Chloroplast;o_Chloroplast;f_Chloroplast;g_Streptophyta"
"1881","sip5624","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_unclassified_Nocardioidaceae"
"1882","sip5625","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Acetobacteraceae;g_Roseomonas"
"1883","sip5626","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1884","sip5627","d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_unclassified_Betaproteobacteria;f_unclassified_Betaproteobacteria;g_unclassified_Betaproteobacteria"
"1885","sip5628","d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria"
"1886","sip5629","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1887","sip5630","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1888","sip5631","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella"
"1889","sip5632","d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_unclassified_Betaproteobacteria;f_unclassified_Betaproteobacteria;g_unclassified_Betaproteobacteria"
"1890","sip5633","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp6;o_Gp6;f_Gp6;g_Gp6"
"1891","sip5634","d_Archaea;p_Thaumarchaeota;c_Nitrososphaerales;o_Nitrososphaerales;f_Nitrososphaeraceae;g_Nitrososphaera"
"1892","sip5635","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1893","sip5636","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Micrococcaceae;g_Rothia"
"1894","sip5637","d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Chitinophagaceae;g_unclassified_Chitinophagaceae"
"1895","sip5638","d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Paenibacillaceae 1;g_Paenibacillus"
"1896","sip5639","d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis"
"1897","sip5640","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1898","sip5641","d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Chitinophagaceae;g_Flavisolibacter"
"1899","sip5642","d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Bdellovibrionales;f_Bacteriovoracaceae;g_Peredibacter"
"1900","sip5643","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1901","sip5644","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp4;o_Gp4;f_Gp4;g_Gp4"
"1902","sip5645","d_Bacteria;p_Armatimonadetes;c_Armatimonadetes_gp4;o_Armatimonadetes_gp4;f_Armatimonadetes_gp4;g_Armatimonadetes_gp4"
"1903","sip5646","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella"
"1904","sip5647","d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Chitinophagaceae;g_Flavisolibacter"
"1905","sip5648","d_Archaea;p_Thaumarchaeota;c_Nitrososphaerales;o_Nitrososphaerales;f_Nitrososphaeraceae;g_Nitrososphaera"
"1906","sip5649","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1907","sip5650","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella"
"1908","sip5651","d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Myxococcales;f_unclassified_Myxococcales;g_unclassified_Myxococcales"
"1909","sip5652","d_Bacteria;p_Proteobacteria;c_unclassified_Proteobacteria;o_unclassified_Proteobacteria;f_unclassified_Proteobacteria;g_unclassified_Proteobacteria"
"1910","sip5653","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp4;o_Gp4;f_Gp4;g_Gp4"
"1911","sip5654","d_Bacteria;p_Verrucomicrobia;c_Subdivision3;o_Subdivision3_genera_incertae_sedis;f_Subdivision3_genera_incertae_sedis;g_Subdivision3_genera_incertae_sedis"
"1912","sip5655","d_Bacteria;p_Verrucomicrobia;c_Verrucomicrobiae;o_Verrucomicrobiales;f_Verrucomicrobiaceae;g_Luteolibacter"
"1913","sip5656","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1914","sip5657","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Solirubrobacterales;f_unclassified_Solirubrobacterales;g_unclassified_Solirubrobacterales"
"1915","sip5658","d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_unclassified_Planctomycetaceae"
"1916","sip5659","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1917","sip5660","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1918","sip5661","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_unclassified_Rhizobiales;g_unclassified_Rhizobiales"
"1919","sip5662","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_unclassified_Acidobacteria_Gp1;f_unclassified_Acidobacteria_Gp1;g_unclassified_Acidobacteria_Gp1"
"1920","sip5663","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella"
"1921","sip5664","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Pseudonocardiaceae;g_Lechevalieria"
"1922","sip5665","d_Bacteria;p_Verrucomicrobia;c_Subdivision3;o_Subdivision3_genera_incertae_sedis;f_Subdivision3_genera_incertae_sedis;g_Subdivision3_genera_incertae_sedis"
"1923","sip5666","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16"
"1924","sip5667","d_Bacteria;p_Verrucomicrobia;c_Subdivision3;o_Subdivision3_genera_incertae_sedis;f_Subdivision3_genera_incertae_sedis;g_Subdivision3_genera_incertae_sedis"
"1925","sip5668","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella"
"1926","sip5669","d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_unclassified_Gammaproteobacteria;f_unclassified_Gammaproteobacteria;g_unclassified_Gammaproteobacteria"
"1927","sip5670","d_Bacteria;p_Chloroflexi;c_unclassified_Chloroflexi;o_unclassified_Chloroflexi;f_unclassified_Chloroflexi;g_unclassified_Chloroflexi"
"1928","sip5671","d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_unclassified_Planctomycetaceae"
"1929","sip5672","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella"
"1930","sip5673","d_Bacteria;p_Chloroflexi;c_Caldilineae;o_Caldilineales;f_Caldilineaceae;g_Litorilinea"
"1931","sip5674","d_Bacteria;p_Chloroflexi;c_unclassified_Chloroflexi;o_unclassified_Chloroflexi;f_unclassified_Chloroflexi;g_unclassified_Chloroflexi"
"1932","sip5675","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_Nocardioides"
"1933","sip5676","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1934","sip5677","d_Bacteria;p_Cyanobacteria/Chloroplast;c_Chloroplast;o_Chloroplast;f_Chloroplast;g_Streptophyta"
"1935","sip5678","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas"
"1936","sip5679","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1937","sip5680","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Microbacteriaceae;g_unclassified_Microbacteriaceae"
"1938","sip5681","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1939","sip5682","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Thermomonosporaceae;g_Actinoallomurus"
"1940","sip5683","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella"
"1941","sip5684","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1942","sip5685","d_Bacteria;p_Chloroflexi;c_unclassified_Chloroflexi;o_unclassified_Chloroflexi;f_unclassified_Chloroflexi;g_unclassified_Chloroflexi"
"1943","sip5686","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_unclassified_Rhizobiales;g_unclassified_Rhizobiales"
"1944","sip5687","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1945","sip5688","d_Bacteria;p_Chloroflexi;c_unclassified_Chloroflexi;o_unclassified_Chloroflexi;f_unclassified_Chloroflexi;g_unclassified_Chloroflexi"
"1946","sip5689","d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria"
"1947","sip5690","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_Nocardioides"
"1948","sip5691","d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Alteromonadales;f_Shewanellaceae;g_Shewanella"
"1949","sip5692","d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_unclassified_Betaproteobacteria;f_unclassified_Betaproteobacteria;g_unclassified_Betaproteobacteria"
"1950","sip5693","d_Bacteria;p_Armatimonadetes;c_Armatimonadia;o_Armatimonadales;f_Armatimonadaceae;g_Armatimonas/Armatimonadetes_gp1"
"1951","sip5694","d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacteriales;f_Enterobacteriaceae;g_Escherichia/Shigella"
"1952","sip5695","d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Myxococcales;f_Cystobacteraceae;g_Anaeromyxobacter"
"1953","sip5696","d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_unclassified_Xanthomonadaceae"
"1954","sip5697","d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_unclassified_Planctomycetaceae"
"1955","sip5698","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1956","sip5699","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1957","sip5700","d_Bacteria;p_Verrucomicrobia;c_Opitutae;o_Opitutales;f_Opitutaceae;g_Opitutus"
"1958","sip5701","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp6;o_Gp6;f_Gp6;g_Gp6"
"1959","sip5702","d_Bacteria;p_Armatimonadetes;c_Chthonomonadetes;o_Chthonomonadales;f_Chthonomonadaceae;g_Chthonomonas/Armatimonadetes_gp3"
"1960","sip5703","d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Chitinophagaceae;g_unclassified_Chitinophagaceae"
"1961","sip5704","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Microbacteriaceae;g_unclassified_Microbacteriaceae"
"1962","sip5705","d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfuromonadales;f_Geobacteraceae;g_Geobacter"
"1963","sip5706","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Intrasporangiaceae;g_unclassified_Intrasporangiaceae"
"1964","sip5707","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria"
"1965","sip5708","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Pseudonocardiaceae;g_Saccharopolyspora"
"1966","sip5709","d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria"
"1967","sip5710","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1968","sip5711","d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Chitinophagaceae;g_unclassified_Chitinophagaceae"
"1969","sip5712","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae;g_Hyphomicrobium"
"1970","sip5713","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp6;o_Gp6;f_Gp6;g_Gp6"
"1971","sip5714","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3"
"1972","sip5715","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_Nocardioides"
"1973","sip5716","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1974","sip5717","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_unclassified_Acidobacteria_Gp1;f_unclassified_Acidobacteria_Gp1;g_unclassified_Acidobacteria_Gp1"
"1975","sip5718","d_Bacteria;p_candidate division WPS-2;c_WPS-2_genera_incertae_sedis;o_WPS-2_genera_incertae_sedis;f_WPS-2_genera_incertae_sedis;g_WPS-2_genera_incertae_sedis"
"1976","sip5719","d_Bacteria;p_Cyanobacteria/Chloroplast;c_Chloroplast;o_Chloroplast;f_Chloroplast;g_Streptophyta"
