taxonID	comparisonID	trt.code.1	trt.code.2	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	b.obs	b.boot.mean	b.boot.median	b.boot.CI.L	b.boot.CI.U	f.gross.obs	f.gross.boot.mean	f.gross.boot.median	f.gross.boot.CI.L	f.gross.boot.CI.U	message	comparisonID.pop	group.code.0	group.code.t	r.net.obs	r.net.boot.mean	r.net.boot.median	r.net.boot.CI.L	r.net.boot.CI.U	f.net.obs	f.net.boot.mean	f.net.boot.median	f.net.boot.CI.L	f.net.boot.CI.U	N.tot.T0.obs.mean	N.tot.T0.boot.mean	N.tot.T0.boot.median	N.tot.T0.boot.CI.L	N.tot.T0.boot.CI.U	N.tot.Tt.obs.mean	N.tot.Tt.boot.mean	N.tot.Tt.boot.median	N.tot.Tt.boot.CI.L	N.tot.Tt.boot.CI.U	message.pop	d.obs	d.boot.mean	d.boot.median	d.boot.CI.L	d.boot.CI.U	f.death.obs	f.death.boot.mean	f.death.boot.median	f.death.boot.CI.L	f.death.boot.CI.U	N.light.Tt.obs	N.light.Tt.boot.mean	N.light.Tt.boot.median	N.light.Tt.boot.CI.L	N.light.Tt.boot.CI.U
sip149	NA	NA	NA	NA	NA	NA	NA	NA	-250721.469395704	-255496.796303176	-251949.764653192	-469537.513741653	-94034.8162642785	-4178.69115659507	-4258.27993838627	-4199.16274421987	-7825.62522902755	-1567.24693773798	NA	T0.18	t48_18O	t72_18O	-7134980.1995726	-7051011.13601591	-7134980.1995726	-19231021.0518129	4581765.63048012	-118916.336659543	-117516.852266932	-118916.336659543	-320517.017530215	76362.760508002	20232768.0658719	20204581.9017445	20232768.0658719	11713602.9033124	32493455.3328473	13097787.8662993	13153570.7657286	13097787.8662993	6335816.8045227	21267942.5942087	none	-6884258.73017689	-6795514.33971273	-6788304.77166128	-18951793.5217108	4933098.46536114	-114737.645502948	-113258.572328545	-113138.412861021	-315863.225361847	82218.3077560191	14852838.1520693	14942048.3398508	14862080.468043	8762609.77494832	22434807.3672215
sip150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip154	NA	NA	NA	NA	NA	NA	NA	NA	-96020.3071981394	-95373.0616031863	-94118.2526555859	-129436.671042339	-68973.0182267835	-1600.33845330232	-1589.55102671977	-1568.63754425977	-2157.27785070565	-1149.55030377972	NA	T0.18	t48_18O	t72_18O	-1039434.41956981	-1023953.70693942	-1039434.41956981	-5360791.35320938	3281922.51406975	-17323.9069928302	-17065.8951156571	-17323.9069928302	-89346.5225534896	54698.7085678292	5817408.76590811	5822304.76906612	5817408.76590811	2477778.4276756	9825454.71133959	4777974.3463383	4798351.0621267	4777974.3463383	2113644.08331312	7730038.60056781	none	-943414.112371673	-928580.645336238	-951693.244944223	-5270241.37839838	3382637.51492413	-15723.5685395279	-15476.3440889373	-15861.5540824037	-87837.3563066396	56377.2919154021	5450116.49672527	5465962.493349	5440013.87753947	2871714.67753162	8260866.36187378
sip155	NA	NA	NA	NA	NA	NA	NA	NA	26586.0081166549	34081.3983946082	27822.3417464622	-123259.08535573	199521.38104908	443.100135277582	568.023306576804	463.70569577437	-2054.31808926217	3325.35635081799	NA	T0.18	t48_18O	t72_18O	3685640.33996884	3680823.47816265	3685640.33996884	-5340026.1684958	13229992.8376832	61427.3389994806	61347.0579693775	61427.3389994806	-89000.4361415967	220499.880628053	5815535.63204047	5797848.9773488	5815535.63204047	3446929.34132747	8996690.24571726	9501175.97200931	9478672.45551145	9501175.97200931	1296567.10830387	16676922.1790107	none	3659054.33185218	3646742.07976804	3652835.65572776	-5332463.77695618	13097325.8061027	60984.238864203	60779.0346628007	60880.5942621293	-88874.3962826031	218288.763435045	9315073.91519272	9240102.6667492	9155073.83824381	1157314.29528317	17527885.7306733
sip161	NA	NA	NA	NA	NA	NA	NA	NA	-81921.204094483	-85106.1792532806	-79570.6727774355	-167235.549783376	-25931.8547179165	-1365.35340157472	-1418.43632088801	-1326.17787962393	-2787.25916305626	-432.197578631942	NA	T0.18	t48_18O	t72_18O	-689771.847232555	-650412.400265688	-459727.683009937	-7876964.20267138	4892532.12164979	-11496.1974538759	-10840.2066710948	-7662.12805016562	-131282.73671119	81542.2020274965	5892733.68604016	5866017.48998082	5892733.68604016	1508076.20397388	12750190.4582836	5202961.8388076	5215605.08971513	5202961.8388076	1125854.83750899	7445136.28932712	none	-607850.643138072	-565306.221012408	-374770.214170435	-7789127.42827225	5013124.05464973	-10130.8440523012	-9421.7703502068	-6246.17023617391	-129818.790471205	83552.0675774954	5776410.26746898	5811348.3444881	5827934.05307267	2021413.19424945	8327216.21032741
sip164	NA	NA	NA	NA	NA	NA	NA	NA	-42873.3691949455	-44324.1924136234	-43691.4634554917	-122978.298630174	28683.3726074476	-714.556153249091	-738.736540227056	-728.191057591528	-2049.6383105029	478.056210124127	NA	T0.18	t48_18O	t72_18O	-1754886.23626326	-1731629.82780962	-1754886.23626326	-4410606.65437661	1139529.46964682	-29248.103937721	-28860.4971301603	-29248.103937721	-73510.1109062769	18992.157827447	4646849.1455948	4631846.9555597	4646849.1455948	1567112.99962041	7016585.26190552	2891962.90933154	2900217.12775008	2891962.90933154	1095012.72695714	3968174.2820254	none	-1712012.86706832	-1687305.635396	-1725741.02265932	-4365371.31455649	1183108.230873	-28533.5477844719	-28121.7605899333	-28762.3503776553	-72756.1885759416	19718.47051455	3192076.49369616	3210486.47464544	3226347.40448838	1647104.6627052	4500969.83530415
sip165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.18	t48_18O	t72_18O	-4049336.31686717	-3991475.56025977	-4049336.31686717	-9337049.05121075	2281580.56668753	-67488.9386144528	-66524.5926709961	-67488.9386144528	-155617.484186846	38026.3427781255	7158732.91794225	7122030.60581051	7158732.91794225	437153.758448516	10633682.4600353	3109396.60107509	3130555.04555075	3109396.60107509	35.8729534933877	6117577.22566499	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.18	t48_18O	t72_18O	2563932.09843579	2562856.911576	2563932.09843579	61513.4094725761	5065269.43282266	42732.2016405966	42714.2818596	42732.2016405966	1025.2234912096	84421.157213711	1176574.3477047	1189065.93264841	1176574.3477047	59.4966056083926	3462092.28714621	3740506.4461405	3751922.84422442	3740506.4461405	1173411.0077807	5215390.2204007	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip167	NA	NA	NA	NA	NA	NA	NA	NA	-11828.9918099264	-8413.08377336241	-10496.8143391787	-58602.2385962943	45479.6649711322	-197.149863498773	-140.218062889373	-174.946905652978	-976.703976604904	757.994416185536	NA	T0.18	t48_18O	t72_18O	2437428.16515005	2436892.40817051	2437428.16515005	-5373202.86700482	11210006.0486133	40623.8027525009	40614.8734695084	40623.8027525009	-89553.3811167469	186833.434143555	4564562.24614595	4545906.39310508	4564562.24614595	774268.361312577	7398607.7567287	7001990.411296	6982798.80127559	7001990.411296	607309.898257214	12686571.3385134	none	2449257.15695998	2445305.49194387	2433812.97662356	-5390835.07572546	11250490.3777085	40820.9526159997	40755.0915323978	40563.5496103928	-89847.251262091	187508.172961808	7084793.35396549	7041690.38768913	7044302.28709548	880522.323991773	13098000.0687205
sip168	NA	NA	NA	NA	NA	NA	NA	NA	95749.3577660061	111477.028938118	97363.9606669037	-509388.309034864	744450.784333023	1595.82262943344	1857.95048230196	1622.73267778173	-8489.80515058107	12407.513072217	NA	T0.18	t48_18O	t72_18O	10944554.2397093	10862737.2512151	10944554.2397093	-18753792.1872276	41227242.1824207	182409.237328488	181045.620853584	182409.237328488	-312563.20312046	687120.703040344	34071177.1318641	34057353.088476	34071177.1318641	29204350.7430298	42051805.3622092	45015731.3715734	44920090.339691	45015731.3715734	17181540.9033076	70431592.9254505	none	10848804.8819433	10751260.2222769	10921505.5738653	-18835359.7054676	41113262.2092532	180813.414699055	179187.670371282	182025.092897756	-313922.661757793	685221.036820886	44345485.8672113	44139751.1371242	43784115.6196602	16296443.1948507	74023916.2050412
sip172	NA	NA	NA	NA	NA	NA	NA	NA	-123899.999185443	-117118.623448862	-121870.595636608	-285854.509255432	65706.9310552272	-2064.99998642406	-1951.97705748103	-2031.17659394347	-4764.24182092387	1095.11551758712	NA	T0.18	t48_18O	t72_18O	-6253747.13328205	-6154367.07732973	-6253747.13328205	-22864054.3239064	10356560.0573423	-104229.118888034	-102572.784622162	-104229.118888034	-381067.572065106	172609.334289038	27623745.3814573	27542681.1377777	27623745.3814573	12915575.1077539	35050390.7358194	21369998.2481752	21388314.060448	21369998.2481752	7178271.48389801	30602033.5627777	none	-6129847.13409661	-6037248.45388087	-6113215.2151487	-22745531.1408613	10576970.0686761	-102164.11890161	-100620.807564681	-101886.920252478	-379092.185681023	176282.834477935	22237298.2424733	22208144.42459	22308078.576794	8604761.79923911	32563384.0890349
sip173	NA	NA	NA	NA	NA	NA	NA	NA	-10210.5610059828	-6281.55900904311	-9494.03044508578	-47896.017354402	49585.0045068289	-170.176016766379	-104.692650150718	-158.23384075143	-798.2669559067	826.416741780482	NA	T0.18	t48_18O	t72_18O	-1363998.77782268	-1354181.85516453	-1363998.77782268	-4795058.84541745	807074.81225533	-22733.3129637113	-22569.6975860754	-22733.3129637113	-79917.6474236241	13451.2468709222	2220536.1169809	2206304.1843521	2220536.1169809	226274.311942654	5651596.18457567	856537.339158224	852122.329187575	856537.339158224	191115.124548588	1279014.02214959	none	-1353788.21681669	-1347900.29615548	-1333091.51530008	-4771561.67930581	800163.140845989	-22563.1369469449	-22465.0049359247	-22218.191921668	-79526.0279884301	13336.0523474332	928011.266200104	896093.242250878	915366.790232635	250511.493160637	1443983.59156012
sip175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip176	NA	NA	NA	NA	NA	NA	NA	NA	-76765.6469512819	-80871.0592748635	-79909.24556257	-184996.661156445	33044.9481809299	-1279.42744918803	-1347.85098791439	-1331.82075937617	-3083.27768594075	550.749136348832	NA	T0.18	t48_18O	t72_18O	-1181077.45141148	-1155772.74820618	-1181077.45141148	-3460000.4647863	796542.692635157	-19684.6241901913	-19262.8791367696	-19684.6241901913	-57666.674413105	13275.7115439193	5862144.36252372	5850206.96772561	5862144.36252372	4081821.78185254	7671857.34046573	4681066.91111224	4694434.21951943	4681066.91111224	3003136.98457512	6629296.65788804	none	-1104311.8044602	-1074901.68893132	-1071628.65974774	-3345843.48082581	947953.035303043	-18405.1967410033	-17915.0281488553	-17860.4776624622	-55764.0580137634	15799.2172550508	5218426.43977121	5260531.63444348	5225323.1556941	3509044.62060532	7101331.44044054
sip177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.18	t48_18O	t72_18O	1767084.53853173	1756598.94337452	1767084.53853173	477923.462442649	2950270.08755532	29451.4089755289	29276.6490562419	29451.4089755289	7965.39104071082	49171.168125922	780432.147430284	789016.322418362	780432.147430284	48.1222545361999	2341188.82343071	2547516.68596202	2545615.26579288	2547516.68596202	2144711.37066382	3251510.21246253	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip179	NA	NA	NA	NA	NA	NA	NA	NA	32288.3658570355	33334.4807408214	33819.9960501222	2573.66551477036	64589.3911849785	538.139430950592	555.57467901369	563.66660083537	42.8944252461727	1076.48985308297	NA	T0.18	t48_18O	t72_18O	985233.496886985	1007599.31954268	985233.496886985	-762617.621378983	3011696.25221757	16420.5582814498	16793.3219923779	16420.5582814498	-12710.2936896497	50194.9375369595	4440425.96565918	4433790.78814593	4440425.96565918	3463802.65533465	5470344.46644614	5425659.46254616	5441390.10768861	5425659.46254616	3684372.74517953	7757219.20005979	none	952945.13102995	974264.838801855	961169.333969161	-814560.437146904	2985549.9235607	15882.4188504992	16237.7473133643	16019.4888994861	-13576.0072857817	49759.1653926783	5199640.90154691	5208048.74250286	5197141.75776482	3539891.96651857	7428187.50614749
sip181	NA	NA	NA	NA	NA	NA	NA	NA	-145776.851236935	-142278.495680004	-139222.424064139	-305058.754758129	-27965.1007664342	-2429.61418728224	-2371.3082613334	-2320.37373440231	-5084.31257930216	-466.085012773904	NA	T0.18	t48_18O	t72_18O	5552952.83785893	5561998.38708481	5552952.83785893	-9974345.99699799	21099657.5797193	92549.2139643155	92699.9731180802	92549.2139643155	-166239.099949967	351660.959661988	16691769.0894099	16676166.3633494	16691769.0894099	11607233.03968	24532132.3484543	22244721.9272688	22238164.7504343	22244721.9272688	7215121.43955842	33463720.9925343	none	5698729.68909586	5704276.88276482	5685498.40489992	-9804541.23866052	21433357.3943228	94978.8281515977	95071.2813794136	94758.306748332	-163409.020644342	357222.623238713	23265159.8859273	23234114.2201943	23124029.7999748	8859770.05492736	35825932.6744045
sip183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.18	t48_18O	t72_18O	253644.596609557	254770.255627577	253644.596609557	-971946.8162163	1419807.51622238	4227.40994349262	4246.17092712628	4227.40994349262	-16199.113603605	23663.4586037064	1001102.68086938	1004467.73102863	1001102.68086938	23741.239166112	1728185.63135522	1254747.27747894	1259237.98665621	1254747.27747894	35.8729534933877	1911443.89312126	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip184	NA	NA	NA	NA	NA	NA	NA	NA	-163220.438813157	-169633.596809259	-166658.302340508	-350227.340922774	89334.7244674995	-2720.34064688596	-2827.22661348765	-2777.6383723418	-5837.1223487129	1488.91207445832	NA	T0.18	t48_18O	t72_18O	-11847352.2214992	-11740725.9349118	-11847352.2214992	-24617321.326242	2208359.9188956	-197455.87035832	-195678.765581863	-197455.87035832	-410288.6887707	36805.99864826	23622790.8596278	23551961.8553023	23622790.8596278	8331914.58434781	36955721.2209476	11775438.6381286	11811235.9203905	11775438.6381286	7311574.27736721	16997674.9549958	none	-11684131.7826861	-11571092.3381025	-11687464.1185997	-24599646.4084417	2248255.91821302	-194735.529711434	-192851.538968376	-194791.068643329	-409994.106807362	37470.9319702171	12917981.7098207	12998671.0980554	12931805.2614707	8663067.71979148	17684758.1499377
sip186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.18	t48_18O	t72_18O	172193.159240321	174951.540684259	172193.159240321	-1932020.36006414	1869241.01336398	2869.88598733868	2915.85901140431	2869.88598733868	-32200.3393344024	31154.0168893997	1635482.64552771	1636128.9509827	1635482.64552771	48.1222545361999	4002388.34556512	1807675.80476803	1811080.49166696	1807675.80476803	1182049.17768161	2270852.51674202	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip189	NA	NA	NA	NA	NA	NA	NA	NA	147510.827684454	147123.214118249	146336.386161247	-55444.0545918757	315470.66480364	2458.5137947409	2452.05356863749	2438.93976935412	-924.067576531261	5257.84441339399	NA	T0.18	t48_18O	t72_18O	3842035.626648	3862819.83883865	3842035.626648	-14440876.1358225	22751693.5553099	64033.9271108	64380.3306473108	64033.9271108	-240681.268930376	379194.892588498	12357910.4345062	12300855.0592318	12357910.4345062	2099987.47203189	17759785.76467	16199946.0611542	16163674.8980705	16199946.0611542	902833.839242348	29262925.0594121	none	3694524.79896355	3715696.6247204	3693462.91373205	-14525316.2301896	22628217.2633077	61575.4133160591	61928.2770786734	61557.7152288674	-242088.603836493	377136.954388462	15167370.2673631	15133812.3992427	15061729.3206009	620761.918351309	29662144.7828009
sip196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.18	t48_18O	t72_18O	1380756.98243063	1385547.06473478	1380756.98243063	-144137.74274565	2867006.5688487	23012.6163738438	23092.451078913	23012.6163738438	-2402.29571242751	47783.4428141451	740580.199950261	740897.052682132	740580.199950261	48.1222545361999	1806740.45828114	2121337.18238089	2126444.11741691	2121337.18238089	458141.158184421	3038815.69785501	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip200	NA	NA	NA	NA	NA	NA	NA	NA	144247.949034294	131488.687981616	131504.005392954	-45332.4652945734	303389.617574599	2404.1324839049	2191.47813302694	2191.73342321589	-755.54108824289	5056.49362624332	NA	T0.18	t48_18O	t72_18O	8218355.65494115	8193995.60762979	8218355.65494115	-13663238.2540275	30774217.9091106	136972.594249019	136566.593460497	136972.594249019	-227720.637567125	512903.63181851	10722113.1945689	10704017.0661293	10722113.1945689	4033988.18298309	22075558.1821381	18940468.84951	18898012.6737591	18940468.84951	235615.417542957	34808206.0920937	none	8074107.70590685	8062506.91964818	8119853.16986692	-13780858.4337305	30575781.3777972	134568.461765114	134375.11532747	135330.886164448	-229680.973895508	509596.35629662	17930733.20627	17977591.8578878	17938176.1276357	22481.3146318334	35128817.1829626
sip208	NA	NA	NA	NA	NA	NA	NA	NA	-125815.364075288	-129258.228584355	-126956.708783024	-242714.41551908	15235.4284137354	-2096.92273458813	-2154.30380973925	-2115.94514638374	-4045.24025865134	253.923806895589	NA	T0.18	t48_18O	t72_18O	-33441.2372349463	-7511.3519865213	162604.399198652	-4270528.54847082	3342056.98522421	-557.353953915772	-125.189199775356	2710.07331997754	-71175.475807847	55700.9497537368	8020096.41334093	8012870.41990852	8020096.41334093	6754032.67954149	9926936.85517243	7986655.17610598	8005359.067922	7986655.17610598	3338544.80945278	10329285.4176659	none	92374.1268403416	121746.876597834	220903.015594418	-4119114.48034099	3446974.24949582	1539.56878067236	2029.11460996389	3681.71692657363	-68651.9080056832	57449.5708249304	8867362.724633	8910166.66801247	8908109.25691939	4852964.34560183	11835521.5561977
sip209	NA	NA	NA	NA	NA	NA	NA	NA	136496.4248557	138915.956052322	130703.333528214	-44789.132162707	402994.561531926	2274.94041426166	2315.26593420537	2178.3888921369	-746.485536045117	6716.5760255321	NA	T0.18	t48_18O	t72_18O	119446.63926981	121041.593764935	119446.63926981	-1331034.97182017	1569928.25035979	1990.7773211635	2017.35989608224	1990.7773211635	-22183.9161970028	26165.4708393298	2065352.96464644	2068970.35009947	2065352.96464644	673640.220463723	3371668.23576668	2184799.60391625	2190011.9438644	2184799.60391625	1243167.4119869	2896584.22995388	none	-17049.7855858902	-17874.3622873878	-27561.3805359542	-1460214.25975369	1499659.70815013	-284.163093098169	-297.906038123128	-459.356342265903	-24336.9043292282	24994.3284691688	1229324.62992635	1217600.25149815	1279828.02595589	-665332.403916417	2851615.00026621
sip215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.18	t48_18O	t72_18O	833880.113053948	838945.4870084	833880.113053948	-1262933.05149	2904051.62942775	13898.0018842325	13982.4247834733	13898.0018842325	-21048.8841914999	48400.8604904626	1530302.48491082	1526897.4704916	1530302.48491082	59.4966056083926	3035712.59019291	2364182.59796477	2365842.9575	2364182.59796477	734253.526003676	3449111.39797961	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip219	NA	NA	NA	NA	NA	NA	NA	NA	-54574.5941609362	-57606.7964758525	-56346.5845928707	-141029.693488123	83151.7341486282	-909.576569348937	-960.113274597542	-939.109743214512	-2350.49489146871	1385.86223581047	NA	T0.18	t48_18O	t72_18O	155986.711736336	165715.057163977	155986.711736336	-2150447.46256922	1905979.25515226	2599.77852893894	2761.91761939962	2599.77852893894	-35840.7910428204	31766.3209192044	4891754.12678304	4882529.53191046	4891754.12678304	3290348.08139755	7316357.2871703	5047740.83851938	5048244.58907444	5047740.83851938	4639751.36369437	5573899.29942608	none	210561.305897273	223321.85363983	242108.190522107	-2097901.01612686	1958642.80834679	3509.35509828788	3722.03089399716	4035.13650870179	-34965.0169354478	32644.04680578	5429762.99764593	5451492.16440541	5466914.57682727	4460946.91401957	6345845.9087567
sip222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.18	t48_18O	t72_18O	2404408.67994869	2416226.87169575	2404408.67994869	-120708.853381782	4929526.21327916	40073.4779991449	40270.4478615959	40073.4779991449	-2011.8142230297	82158.7702213194	1699093.78926379	1702931.23448546	1699093.78926379	48.1222545361999	3427445.91812245	4103502.46921248	4119158.10618122	4103502.46921248	2257084.09801124	6405038.90213475	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip225	NA	NA	NA	NA	NA	NA	NA	NA	-247961.185065235	-243546.17301995	-240147.913066602	-327358.228210109	-178922.856287664	-4132.68641775391	-4059.10288366583	-4002.46521777669	-5455.97047016849	-2982.0476047944	NA	T0.18	t48_18O	t72_18O	-6214106.73034107	-6129167.94164939	-6214106.73034107	-14869144.4915881	1755295.17387574	-103568.445505685	-102152.79902749	-103568.445505685	-247819.074859802	29254.9195645957	10995714.6082408	10936883.3390727	10995714.6082408	2079672.82549247	19650752.3694879	4781607.87789975	4807715.39742327	4781607.87789975	2398560.38021871	8735686.54887376	none	-5966145.54527584	-5885621.76862944	-5927089.36297844	-14613543.9371073	1965411.57488758	-99435.7590879306	-98093.6961438241	-98784.8227163078	-243559.065618455	32756.8595814597	6517336.17335639	6512538.60856292	6449118.31950703	4019189.2806475	10176068.1609597
sip226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.18	t48_18O	t72_18O	-282471.321684446	-268725.598217902	-245773.693829302	-1741314.34333086	1139674.07210682	-4707.85536140744	-4478.75997029836	-4096.22823048836	-29021.905722181	18994.567868447	1518276.77312248	1512749.51790463	1518276.77312248	822587.020349387	2799563.39510324	1235805.45143804	1244023.91968673	1235805.45143804	35.8729534933877	2399588.56313888	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.18	t48_18O	t72_18O	1040005.483986	1039692.3635322	1040005.483986	-178051.456353137	2258062.42432513	17333.4247331	17328.2060588699	17333.4247331	-2967.52427255228	37634.3737387522	735839.436518155	737465.745124075	735839.436518155	48.1222545361999	1492524.08786532	1775844.92050415	1777158.10865627	1775844.92050415	677125.129384445	2496409.87230636	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip239	NA	NA	NA	NA	NA	NA	NA	NA	-124947.206601074	-128751.58781085	-129867.787221854	-232739.863430424	-7588.52770745025	-2082.45344335123	-2145.8597968475	-2164.46312036423	-3878.9977238404	-126.475461790837	NA	T0.18	t48_18O	t72_18O	-3106824.53285959	-3075515.48111515	-3106824.53285959	-5744146.48314099	30056.8266697116	-51780.4088809931	-51258.5913519191	-51780.4088809931	-95735.7747190165	500.94711116186	8488732.9033172	8474013.47641912	8488732.9033172	5640373.63273	10318576.4343888	5381908.37045762	5398497.99530398	5381908.37045762	3020903.80741445	7753345.08434351	none	-2981877.32625851	-2946763.8933043	-2999605.09127467	-5695323.1320425	132387.851139603	-49697.9554376419	-49112.7315550716	-49993.4181879111	-94922.0522007083	2206.46418566004	6256538.81666513	6299759.10997993	6256761.73753248	4131813.24351048	8492653.62879033
sip242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.18	t48_18O	t72_18O	717512.324084884	721987.318112082	717512.324084884	-1694672.63048928	2905113.10228643	11958.5387347481	12033.1219685347	11958.5387347481	-28244.543841488	48418.5517047738	1624547.27581057	1627338.22478142	1624547.27581057	42003.7911281496	3415164.41281791	2342059.59989545	2349325.5428935	2342059.59989545	35.8729534933877	3629857.68057303	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.18	t48_18O	t72_18O	-400482.680298543	-398642.782622304	-400482.680298543	-2640273.54913502	1714337.51918596	-6674.71133830905	-6644.0463770384	-6674.71133830905	-44004.5591522503	28572.2919864327	1932464.28993355	1928148.29357473	1932464.28993355	59.4966056083926	3835926.85941892	1531981.609635	1529505.51095243	1531981.609635	391602.165050284	2493150.02420038	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.18	t48_18O	t72_18O	493916.902056941	506551.991248241	493916.902056941	-1042816.31455871	1805904.47292342	8231.94836761568	8442.53318747068	8231.94836761568	-17380.2719093118	30098.407882057	1329577.25789187	1326637.55241277	1329577.25789187	874131.047750982	1743622.35867566	1823494.15994881	1833189.54366101	1823494.15994881	35.8729534933877	3135481.73081529	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip249	NA	NA	NA	NA	NA	NA	NA	NA	-19546.2905842666	-19721.230038346	-19808.6851969075	-30307.2274839293	-7811.47628281059	-325.771509737776	-328.687167305767	-330.144753281791	-505.120458065489	-130.191271380176	NA	T0.18	t48_18O	t72_18O	-1181718.55736459	-1169217.3258259	-1064253.45079746	-3372197.7353989	493775.743491016	-19695.3092894098	-19486.9554304316	-17737.557513291	-56203.2955899816	8229.59572485027	3534177.44456684	3523616.0806321	3534177.44456684	2269330.81337691	5711475.38724534	2352458.88720226	2354398.75480621	2352458.88720226	1309361.23379076	2998036.77000218	none	-1162172.26678032	-1149496.09578755	-1051322.01289367	-3354660.85361693	518083.678023393	-19369.537779672	-19158.2682631259	-17522.0335482278	-55911.0142269488	8634.72796705656	2489282.92129212	2492447.36507463	2493971.73243572	1505436.81957107	3214239.68999532
sip251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
