taxonID	comparisonID	group.code.0	group.code.t	net.r.obs	net.r.boot.mean	net.r.boot.median	net.r.boot.CI.L	net.r.boot.CI.U	net.f.obs	net.f.boot.mean	net.f.boot.median	net.f.boot.CI.L	net.f.boot.CI.U	N.T0.obs.mean	N.T0.boot.mean	N.T0.boot.median	N.T0.boot.CI.L	N.T0.boot.CI.U	N.Tt.obs.mean	N.Tt.boot.mean	N.Tt.boot.median	N.Tt.boot.CI.L	N.Tt.boot.CI.U	message
sip464	T0.18	t48_18O	t72_18O	-3129963.39485755	-3107269.56907353	-3129963.39485755	-12685490.8688261	6421893.90440727	-52166.0565809591	-51787.8261512255	-52166.0565809591	-211424.847813768	107031.565073454	13817292.0612451	13791652.8999408	13817292.0612451	6576885.36500687	23515956.3486593	10687328.6663876	10684383.3308673	10687328.6663876	5506277.13065073	14592828.9711016	none
sip478	T0.18	t48_18O	t72_18O	-5452196.22520405	-5394779.74715316	-5452196.22520405	-10458107.0639834	-43016.8449694123	-90869.9370867342	-89912.995785886	-90869.9370867342	-174301.784399724	-716.947416156872	13142281.9020503	13110666.4595819	13142281.9020503	7580817.55353243	16363323.4555366	7690085.67684626	7715886.71242877	7690085.67684626	5611676.8054016	11694618.4514523	none
sip486	T0.18	t48_18O	t72_18O	-2057457.79666612	-2026832.28259479	-2057457.79666612	-6632349.17840066	2796050.54049371	-34290.9632777686	-33780.5380432465	-34290.9632777686	-110539.152973344	46600.8423415618	5892259.40409104	5865624.62998903	5892259.40409104	1038751.06693121	8344522.89511441	3834801.60742492	3838792.34739424	3834801.60742492	565251.309621874	5974435.7130984	none
sip492	T0.18	t48_18O	t72_18O	-1273995.4155097	-1262158.06002928	-1273995.4155097	-5410036.27908819	2272950.76965335	-21233.2569251616	-21035.9676671547	-21233.2569251616	-90167.2713181365	37882.5128275559	5187427.42041497	5186471.03951491	5187427.42041497	2294239.41042561	9859189.18195005	3913432.00490527	3924312.97948563	3913432.00490527	2398560.38021871	5474449.16418343	none
sip493	T0.18	t48_18O	t72_18O	-1628709.57800301	-1640000.33874151	-1628709.57800301	-4680972.95230721	1360316.94716472	-27145.1596333835	-27333.3389790251	-27145.1596333835	-78016.2158717869	22671.9491194119	2989074.64742226	2995338.67086388	2989074.64742226	48.1222545361999	6142033.12269154	1360365.06941925	1355338.33212237	1360365.06941925	568393.368241439	2843613.3708098	none
sip504	T0.18	t48_18O	t72_18O	1167567.8419474	1176422.14389789	1167567.8419474	-2126820.24028541	4461955.92418021	19459.4640324567	19607.0357316316	19459.4640324567	-35447.0040047569	74365.9320696702	2551225.72109259	2556713.43942888	2551225.72109259	48.1222545361999	5209717.79554612	3718793.56303999	3733135.58332678	3718793.56303999	979004.132308254	5652498.70571511	none
sip512	T0.18	t48_18O	t72_18O	-1073870.61090541	-1051188.18426279	-954736.672134523	-5961348.58328059	2588613.86344069	-17897.8435150901	-17519.8030710466	-15912.2778689087	-99355.8097213432	43143.5643906782	4019220.58048889	4004053.75870321	4019220.58048889	59.4966056083926	8906698.55286407	2945349.96958348	2952865.57444042	2945349.96958348	1957074.2081699	4033238.15217096	none
sip518	T0.18	t48_18O	t72_18O	-2492181.15938269	-2447621.1012184	-2492181.15938269	-6715768.05612321	2349668.59268851	-41536.3526563782	-40793.6850203067	-41536.3526563782	-111929.467602053	39161.1432114752	6585543.66431283	6559695.17473146	6585543.66431283	1480845.74747914	10092470.7489626	4093362.50493014	4112074.07351306	4093362.50493014	1027954.93640515	6701056.0073288	none
sip520	T0.18	t48_18O	t72_18O	3963397.3652802	4019748.9677174	3963397.3652802	-21598881.8311838	29525676.5617442	66056.62275467	66995.8161286234	66056.62275467	-359981.363853064	492094.609362404	20248180.0867572	20143454.0144893	20248180.0867572	5435275.07375089	37621101.7488387	24211577.4520374	24163202.9822067	24211577.4520374	7393762.40164182	39045247.7568055	none
sip527	T0.18	t48_18O	t72_18O	1623524.7522799	1632454.29376355	1623524.7522799	-64684.1353508537	3384679.60995927	27058.7458713316	27207.5715627258	27058.7458713316	-1078.06892251423	56411.3268326545	1190845.6835921	1191468.76215462	1190845.6835921	48.1222545361999	2879054.57122285	2814370.435872	2823923.05591817	2814370.435872	2012884.3945154	4309005.20715196	none
sip557	T0.18	t48_18O	t72_18O	1015775.18826582	1011773.28411264	1015775.18826582	-1838763.07086837	3770500.98657616	16929.5864710971	16862.8880685439	16929.5864710971	-30646.0511811396	62841.6831096027	1511453.44568173	1528078.85495057	1511453.44568173	48.1222545361999	4534252.71818504	2527228.63394755	2539852.13906321	2527228.63394755	575948.990287508	4305932.8792803	none
sip563	T0.18	t48_18O	t72_18O	868695.38830043	870886.963121816	868695.38830043	-4354486.50743516	6129686.81214203	14478.2564716738	14514.7827186969	14478.2564716738	-72574.7751239194	102161.446869034	3437516.38581801	3427217.24813578	3437516.38581801	999921.014762589	5988158.43930358	4306211.77411844	4298104.21125759	4306211.77411844	35.8729534933877	7866647.8616737	none
sip578	T0.18	t48_18O	t72_18O	379219.468538169	385802.815158635	379219.468538169	-325141.587981491	1413575.76993938	6320.32447563615	6430.04691931058	6320.32447563615	-5419.02646635818	23559.5961656564	282852.889880809	283459.721272242	282852.889880809	18262.5519620376	549876.934809764	662072.358418979	669262.536430877	662072.358418979	67486.7756186516	1783814.20345639	none
sip579	T0.18	t48_18O	t72_18O	410500.245041746	415840.55368019	410500.245041746	-1860842.91255028	2664869.14738224	6841.67075069577	6930.67589466983	6841.67075069577	-31014.0485425047	44414.485789704	2078910.76653659	2073700.95744821	2078910.76653659	971498.516654032	3580200.09221734	2489411.01157834	2489541.5111284	2489411.01157834	538452.016706048	3891186.97731594	none
sip596	T0.18	t48_18O	t72_18O	-633576.90192265	-618790.409774721	-633576.90192265	-3448356.76462003	2008163.4754415	-10559.6150320442	-10313.1734962454	-10559.6150320442	-57472.6127436671	33469.3912573584	3208237.37818197	3198756.04343117	3208237.37818197	1919369.71414857	5468201.57242407	2574660.47625932	2579965.63365645	2574660.47625932	35.8729534933877	4139380.61213988	none
sip612	T0.18	t48_18O	t72_18O	675329.045278774	670280.365858075	675329.045278774	-612954.128521069	1726850.7889592	11255.4840879796	11171.3394309679	11255.4840879796	-10215.9021420178	28780.8464826533	747551.596811189	755774.085742457	747551.596811189	48.1222545361999	2242547.17157342	1422880.64208996	1426054.45160053	1422880.64208996	1118858.58151584	1933615.10362648	none
sip616	T0.18	t48_18O	t72_18O	-4627229.51984744	-4587075.68456164	-4627229.51984744	-8580277.17994973	-324894.299900487	-77120.4919974573	-76451.2614093607	-77120.4919974573	-143004.619665829	-5414.90499834145	9598019.94946037	9569200.89003698	9598019.94946037	4909647.98560972	13242068.9123356	4970790.42961293	4982125.20547534	4970790.42961293	3005679.13779595	6532401.19137697	none
sip652	T0.18	t48_18O	t72_18O	851688.351812038	865224.955131256	851688.351812038	-2566698.56514539	4367359.39171581	14194.805863534	14420.4159188543	14194.805863534	-42778.3094190899	72789.3231952635	3995869.99349698	3990395.9262038	3995869.99349698	59.4966056083926	7414256.91045441	4847558.34530902	4855620.88133505	4847558.34530902	3927441.74004716	6037961.58210384	none
sip653	T0.18	t48_18O	t72_18O	49634.2450640805	49996.6610212847	49634.2450640805	-435032.107356722	522134.100301433	827.237417734674	833.277683688078	827.237417734674	-7250.53512261203	8702.23500502389	1433515.98254382	1432597.94511004	1433515.98254382	1096782.69379918	1790098.23529472	1483150.2276079	1482594.60613133	1483150.2276079	1174805.64160588	1736711.39953019	none
sip655	T0.18	t48_18O	t72_18O	2746545.63011763	2733163.13017473	2746545.63011763	-4654965.8160134	11074723.0813131	45775.7605019604	45552.7188362454	45775.7605019604	-77582.7636002233	184578.718021886	3192287.95427236	3180517.92604746	3192287.95427236	550604.859547817	5695656.12852798	5938833.58438999	5913681.05622219	5938833.58438999	35.8729534933877	11625327.940861	none
sip669	T0.18	t48_18O	t72_18O	-259181.402142917	-253113.584844567	-228629.807068442	-1167628.76961885	610953.609578532	-4319.69003571528	-4218.55974740945	-3810.49678447403	-19460.4794936475	10182.5601596422	1285899.51366858	1282853.98979698	1285899.51366858	710015.855430058	2117052.47226343	1026718.11152567	1029740.40495242	1026718.11152567	187134.694878692	1465178.72206231	none
sip676	T0.18	t48_18O	t72_18O	1692727.47679536	1696673.38624912	1736749.22812185	-367916.783482388	3389062.98352526	28212.124613256	28277.8897708187	28945.8204686974	-6131.94639137314	56484.3830587544	2493252.57307139	2496213.27497751	2493252.57307139	2056467.55087347	3090232.61675929	4185980.04986675	4192886.66122663	4185980.04986675	1783052.35096629	5537727.20130138	none
sip680	T0.18	t48_18O	t72_18O	-4266328.15042427	-4236789.99714594	-4266328.15042427	-6969122.97386827	175366.646041741	-71105.4691737378	-70613.166619099	-71105.4691737378	-116152.049564471	2922.77743402902	4866239.24026098	4840559.42144562	4866239.24026098	207073.113107257	7219138.78213269	599911.089836715	603769.424299677	599911.089836715	35.8729534933877	1142987.63084975	none
sip686	T0.18	t48_18O	t72_18O	-252463.504452008	-246924.61260705	-252463.504452008	-2104704.43909432	1436768.77104464	-4207.72507420013	-4115.41021011751	-4207.72507420013	-35078.4073182386	23946.1461840774	1314847.25685211	1315218.5074618	1314847.25685211	48.1222545361999	3251941.93861187	1062383.7524001	1068293.89485475	1062383.7524001	65448.6311706818	1881251.6413033	none
sip714	T0.18	t48_18O	t72_18O	475779.517496563	489527.326142738	530868.872393611	-3089628.96445159	3210687.620432	7929.65862494271	8158.78876904563	8847.81453989352	-51493.8160741932	53511.4603405334	2487928.81015907	2474950.13359526	2487928.81015907	59.4966056083926	6051845.34853952	2963708.32765563	2964477.459738	2963708.32765563	1836509.78903655	3735066.60097106	none
sip739	T0.18	t48_18O	t72_18O	-1933197.28415406	-387923.65374028	-1933197.28415406	-232308786.59421	223245755.165459	-32219.954735901	-6465.39422900435	-32219.954735901	-3871813.1099035	3720762.58609098	550537083.917102	549645529.255142	550537083.917102	398335950.031073	649972690.397099	548603886.632947	549257605.601402	548603886.632947	302671604.298236	689903925.627218	none
sip755	T0.18	t48_18O	t72_18O	-3449958.30250894	-3485720.69918027	-3449958.30250894	-9614709.13730898	1953717.99094888	-57499.3050418156	-58095.3449863378	-57499.3050418156	-160245.152288483	32561.9665158147	7781057.85777638	7824068.15433254	7781057.85777638	2378921.63890788	14797668.3298071	4331099.55526744	4338347.45515227	4331099.55526744	3215980.9244997	5655256.52740912	none
sip792	T0.18	t48_18O	t72_18O	1049463.45622216	1064609.33746957	1049463.45622216	-3160134.27194505	4611732.53723083	17491.0576037027	17743.4889578263	17491.0576037027	-52668.9045324176	76862.2089538471	3062144.99576326	3048441.56877506	3062144.99576326	1099754.84871549	6393212.63957416	4111608.45198542	4113050.90624464	4111608.45198542	1237391.00014512	6107295.81946941	none
sip798	T0.18	t48_18O	t72_18O	6151955.47398652	6132967.06421529	6151955.47398652	-191329.026445159	12745326.4514504	102532.591233109	102216.117736922	102532.591233109	-3188.81710741932	212422.107524173	861526.588130351	863425.371354853	861526.588130351	48.1222545361999	1748697.32997726	7013482.06211687	6996392.43557015	7013482.06211687	391602.165050284	12745374.5737049	none
sip801	T0.18	t48_18O	t72_18O	7848265.73137838	7839795.28775855	7848265.73137838	-3062285.83555292	18758817.2983097	130804.428856306	130663.254795976	130804.428856306	-51038.0972592153	312646.954971828	3237851.81092703	3220617.36231082	3237851.81092703	59.4966056083926	7927584.1076673	11086117.5423054	11060412.6500694	11086117.5423054	1615356.90366312	19354160.9055495	none
sip811	T0.18	t48_18O	t72_18O	1424751.24660241	1423790.51585105	1424751.24660241	-235036.562657865	3027418.42130933	23745.8541100402	23729.8419308508	23745.8541100402	-3917.27604429775	50456.9736884889	2428593.31726545	2431755.49953029	2428593.31726545	825926.142558532	4164500.75569682	3853344.56386786	3855546.01538134	3853344.56386786	3306414.95898701	4129098.2153009	none
sip814	T0.18	t48_18O	t72_18O	1475158.64316405	1477272.88126401	1475158.64316405	149627.538368299	2800689.74795981	24585.9773860675	24621.2146877335	24585.9773860675	2493.79230613831	46678.1624659968	560220.595561011	559041.19607111	560220.595561011	59.4966056083926	1101235.23336711	2035379.23872506	2036314.07733512	2035379.23872506	636352.771354862	2993851.76460032	none
sip817	T0.18	t48_18O	t72_18O	950809.92475805	947204.432082497	950809.92475805	460890.396827193	1418600.94279271	15846.8320793008	15786.7405347083	15846.8320793008	7681.50661378654	23643.3490465451	259084.720318156	261934.073608001	259084.720318156	48.1222545361999	777146.542094324	1209894.64507621	1209138.5056905	1209894.64507621	979004.132308254	1418656.64794796	none
sip819	T0.18	t48_18O	t72_18O	2129499.73568163	2148934.97133303	2129499.73568163	-2462270.38139875	6721269.85276201	35491.6622613606	35815.5828555504	35491.6622613606	-41037.8396899791	112021.1642127	3026109.73142859	3009934.49106754	3026109.73142859	608334.485567582	5468201.57242407	5155609.46711022	5158869.46240056	5155609.46711022	790020.630445161	8127423.88857177	none
sip856	T0.18	t48_18O	t72_18O	-1589659.00157025	-1586178.44789069	-1589659.00157025	-2455257.98669907	-690093.978596156	-26494.3166928375	-26436.3074648449	-26494.3166928375	-40920.9664449844	-11501.5663099359	1954531.86614073	1949227.32524181	1954531.86614073	1054966.84316664	2557285.78015524	364872.864570481	363048.877351115	364872.864570481	35.8729534933877	729698.870703096	none
sip866	T0.18	t48_18O	t72_18O	-2924795.55408963	-2903249.23948022	-2924795.55408963	-5294915.45498205	220651.896120206	-48746.5925681605	-48387.4873246704	-48746.5925681605	-88248.5909163675	3677.53160200343	3589956.5039557	3570065.2288192	3589956.5039557	275880.649859505	5960076.40484812	665160.949866071	666815.989338983	665160.949866071	496532.545979711	935276.535437434	none
sip869	T0.18	t48_18O	t72_18O	-1317829.53188481	-1307182.42062914	-1317829.53188481	-2659305.82181937	23646.7580497521	-21963.8255314135	-21786.3736771523	-21963.8255314135	-44321.7636969895	394.112634162535	3141260.33422244	3137737.96439695	3141260.33422244	2098540.01513732	4347384.01544997	1823430.80233763	1830555.54376782	1823430.80233763	1117677.24498665	2893262.1144777	none
sip873	T0.18	t48_18O	t72_18O	-5338585.48169283	-5280272.38984183	-5338585.48169283	-11638171.2663349	597150.054793065	-88976.4246948804	-88004.5398306972	-88976.4246948804	-193969.521105582	9952.50091321776	13563144.0254694	13525033.0966211	13563144.0254694	7186464.2138868	18053993.8818095	8224558.5437766	8244760.70677927	8224558.5437766	4166142.41207583	10915183.0222721	none
sip886	T0.18	t48_18O	t72_18O	-1254214.70399861	-1235891.03858986	-1233777.21847971	-3467171.85676639	604153.080347874	-20903.5783999769	-20598.1839764977	-20562.9536413285	-57786.1976127731	10069.2180057979	2895387.41685945	2886051.96047103	2895387.41685945	1645174.04069877	5108344.56962723	1641172.71286084	1650160.92188117	1641172.71286084	937195.104823841	3028690.44341594	none
sip890	T0.18	t48_18O	t72_18O	-495842.388120325	-486828.393824202	-495842.388120325	-3287530.05419492	2295845.27795427	-8264.03980200541	-8113.8065637367	-8264.03980200541	-54792.1675699154	38264.0879659046	2298638.52835096	2302521.34854855	2298638.52835096	42003.7911281496	4874348.84771163	1802796.14023063	1815692.95472435	1802796.14023063	130897.50900458	3673615.45064489	none
sip899	T0.18	t48_18O	t72_18O	622807.614895693	617541.161546533	622807.614895693	-418676.812216397	1751127.29109773	10380.1269149282	10292.3526924422	10380.1269149282	-6977.94687027329	29185.4548516289	431284.21798069	432203.904678175	431284.21798069	69397.4884303112	775797.640946242	1054091.83287638	1049745.06622471	1054091.83287638	208489.360314484	1860109.54248316	none
sip901	T0.18	t48_18O	t72_18O	2210871.98725496	2215557.24907188	2210871.98725496	-3758329.9464535	8363070.62211366	36847.8664542493	36925.954151198	36847.8664542493	-62638.8324408917	139384.510368561	5010116.70712285	4998512.67793439	5010116.70712285	3447113.09377601	7080551.07739193	7220988.69437781	7214069.92700627	7220988.69437781	1165124.11487669	11979044.6335476	none
sip920	T0.18	t48_18O	t72_18O	-1777711.3726513	-1772277.72829951	-1738966.92885887	-4469038.64174232	83970.085065905	-29628.5228775216	-29537.9621383252	-28982.7821476478	-74483.977362372	1399.50141776508	1992657.5816607	1986846.7856169	1992657.5816607	130976.123943497	4821406.29922276	214946.209009402	214569.057317386	214946.209009402	35.8729534933877	391112.101272878	none
sip932	T0.18	t48_18O	t72_18O	-3196352.39066294	-3208726.48539878	-3196352.39066294	-20416120.4584357	10143818.893641	-53272.5398443823	-53478.7747566463	-53272.5398443823	-340268.674307261	169063.648227351	13336368.7963586	13348437.1674072	13336368.7963586	48.1222545361999	31068776.5145188	10140016.4056956	10139710.6820084	10140016.4056956	9268761.51291896	11369886.5408615	none
sip953	T0.18	t48_18O	t72_18O	-3179045.053173	-3132891.18312001	-3179045.053173	-7852623.79155949	1792597.4118791	-52984.08421955	-52214.8530520002	-52984.08421955	-130877.063192658	29876.6235313183	7289738.9961164	7266965.66820672	7289738.9961164	2790911.67810377	10383533.6577176	4110693.9429434	4134074.4850867	4110693.9429434	35.8729534933877	7322341.28849596	none
sip954	T0.18	t48_18O	t72_18O	840174.500239671	838074.230086206	840174.500239671	-69338.8524117022	1749687.85289104	14002.9083373279	13967.9038347701	14002.9083373279	-1155.64754019504	29161.4642148507	192977.905497857	195100.083824679	192977.905497857	48.1222545361999	578826.097633426	1033152.40573753	1033174.31391088	1033152.40573753	39269.2773676956	1749739.76659594	none
sip958	T0.18	t48_18O	t72_18O	-977703.55653221	-952186.945813919	-977703.55653221	-4312568.2326661	1953862.66476257	-16295.0592755368	-15869.782430232	-16295.0592755368	-71876.1372111016	32564.3777460429	4458918.99191931	4441365.13920758	4458918.99191931	1697314.61503703	6853304.88273926	3481215.4353871	3489178.19339366	3481215.4353871	1189291.71356809	4694118.23411448	none
sip961	T0.18	t48_18O	t72_18O	-1344655.41227108	-1324470.24135793	-1313937.9523498	-6796661.44256275	2147503.46027494	-22410.9235378513	-22074.5040226322	-21898.9658724967	-113277.690709379	35791.7243379156	3491450.43265359	3470254.88071159	3491450.43265359	59.4966056083926	8940187.33238496	2146795.02038251	2145784.63935366	2146795.02038251	1473964.01392736	2688860.80442532	none
sip987	T0.18	t48_18O	t72_18O	-750523.757238935	-744638.017083644	-690418.114429002	-2397263.59724236	491675.030338648	-12508.7292873156	-12410.6336180607	-11506.9685738167	-39954.3932873726	8194.58383897746	1559978.75779368	1555288.41134174	1559978.75779368	230575.37111445	3348125.66889949	809455.00055475	810650.394258092	809455.00055475	666545.288382115	1012470.35553732	none
sip992	T0.18	t48_18O	t72_18O	-1706028.27452671	-1698574.04517767	-1643559.06760342	-5215798.65304354	418375.857599572	-28433.8045754452	-28309.5674196279	-27392.6511267236	-86929.9775507256	6972.93095999286	4047900.47186575	4041902.12167719	4047900.47186575	1861027.13281616	7725388.50262583	2341872.19733903	2343328.07649952	2341872.19733903	2172255.18848264	2587463.47072088	none
sip997	T0.18	t48_18O	t72_18O	5112951.47457118	5100805.86126666	5112951.47457118	918585.338039575	8833455.75312687	85215.8579095197	85013.4310211111	85215.8579095197	15309.7556339929	147224.262552114	1112424.91332452	1112567.29414218	1112424.91332452	1096782.69379918	1139256.81280726	6225376.3878957	6213373.15540884	6225376.3878957	2016889.31619113	9931685.52228562	none
sip1001	T0.18	t48_18O	t72_18O	223678.366758274	221322.320818143	223678.366758274	-277898.359654421	557383.303370113	3727.97277930457	3688.70534696905	3727.97277930457	-4631.63932757369	9289.72172283521	270703.923850027	273681.088378722	270703.923850027	48.1222545361999	812004.152689935	494382.290608301	495003.409196865	494382.290608301	391602.165050284	580772.034442696	none
sip1005	T0.18	t48_18O	t72_18O	-440387.683513453	-429335.20475053	-346878.828077508	-2707337.90415334	1359659.0039968	-7339.79472522422	-7155.58674584217	-5781.3138012918	-45122.2984025557	22660.9833999466	3309799.02080632	3306625.48641795	3309799.02080632	2749386.63224074	4150097.23162966	2869411.33729287	2877290.28166742	2869411.33729287	287974.371812146	4296063.34710942	none
sip1016	T0.18	t48_18O	t72_18O	3590138.73321579	3594784.91336096	3590138.73321579	209655.782747652	6970621.68368393	59835.6455535965	59913.0818893494	59835.6455535965	3494.26304579421	116177.028061399	2302173.79580408	2311779.16420866	2302173.79580408	59.4966056083926	4548719.0612112	5892312.52901987	5906564.07756962	5892312.52901987	2214752.20051602	7756575.62461947	none
sip1024	T0.18	t48_18O	t72_18O	760051.715243785	760655.958491129	760051.715243785	78086.26825652	1442013.46556695	12667.5285873964	12677.5993081855	12667.5285873964	1301.43780427533	24033.5577594492	310724.981943553	314142.378111277	310724.981943553	48.1222545361999	932067.326970514	1070776.69718734	1074798.33660241	1070776.69718734	538452.016706048	1652329.15295186	none
sip1028	T0.18	t48_18O	t72_18O	-3082709.42239816	-3081159.96630727	-3082709.42239816	-8760067.01250114	1285179.0024533	-51378.4903733027	-51352.6661051211	-51378.4903733027	-146001.116875019	21419.6500408883	4491610.38270033	4494309.55607695	4491610.38270033	65745.0302942616	10677747.8379519	1408900.96030217	1413149.58976968	1408900.96030217	212950.68368313	2036607.856332	none
sip1030	T0.18	t48_18O	t72_18O	196380.024635201	235354.026435003	196380.024635201	-3677534.24659184	3452848.98216167	3273.00041058669	3922.56710725005	3273.00041058669	-61292.2374431973	57547.4830360278	3844852.76467563	3829291.49089222	3844852.76467563	1463256.91205277	6091006.37412562	4041232.78931084	4064645.51732722	4041232.78931084	167318.518083794	7297701.7468373	none
sip1034	T0.18	t48_18O	t72_18O	-388261.164196186	-380532.091708198	-378220.897798601	-1738085.79516065	737731.960042758	-6471.01940326977	-6342.20152846997	-6303.68162997668	-28968.0965860109	12295.5326673793	1114817.2343236	1110649.02031395	1114817.2343236	59.4966056083926	2464641.86528807	726556.070127418	730116.928605754	726556.070127418	342651.360953392	1256048.36498776	none
sip1035	T0.18	t48_18O	t72_18O	-3666482.07049262	-3639071.70298484	-3666482.07049262	-8113580.15029777	439102.16883852	-61108.0345082104	-60651.1950497474	-61108.0345082104	-135226.335838296	7318.369480642	6777577.72894391	6767743.99648718	6777577.72894391	3612789.99428005	11605371.6322412	3111095.65845129	3128672.29350234	3111095.65845129	827597.602623047	5659951.82432124	none
sip1047	T0.18	t48_18O	t72_18O	-16327.0635047497	-9782.3262607088	-16327.0635047497	-1020446.02396086	987791.896951361	-272.117725079161	-163.038771011813	-272.117725079161	-17007.433732681	16463.1982825227	892097.502218	889976.328688475	892097.502218	59.4966056083926	1790098.23529472	875770.43871325	880194.002427766	875770.43871325	293701.41040147	1516019.55308069	none
sip1066	T0.18	t48_18O	t72_18O	-819282.849314147	-796258.518073051	-702090.172402149	-3588935.91096525	1378428.41992512	-13654.7141552358	-13270.9753012175	-11701.5028733691	-59815.5985160875	22973.806998752	3716573.78658818	3701769.79453234	3716573.78658818	1791619.57612922	6486226.84823928	2897290.93727403	2905511.27645929	2897290.93727403	1388714.13735861	4015918.00149716	none
sip1084	T0.18	t48_18O	t72_18O	-2628348.20564693	-2600746.2342364	-2628348.20564693	-5680510.5498607	713824.390026433	-43805.8034274488	-43345.7705706067	-43805.8034274488	-94675.1758310116	11897.0731671072	5503519.18791048	5485782.21229411	5503519.18791048	1874953.57945505	8269288.51934218	2875170.98226355	2885035.97805772	2875170.98226355	1053306.31248095	4215692.83632794	none
sip1087	T0.18	t48_18O	t72_18O	-72171.2253272326	-72136.9660428954	-72171.2253272326	-1569856.06602584	1325111.62572628	-1202.85375545388	-1202.28276738159	-1202.85375545388	-26164.2677670973	22085.1937621047	1576245.1547511	1577816.30124308	1576245.1547511	367078.03449997	3073929.9954497	1504073.92942386	1505679.33520018	1504073.92942386	587402.820802941	2076924.96474355	none
sip1089	T0.18	t48_18O	t72_18O	-9823233.63928974	-7955818.30779529	-9823233.63928974	-249371173.958446	219719074.008568	-163720.560654829	-132596.971796588	-163720.560654829	-4156186.23264077	3661984.56680946	596773296.733986	595770074.829759	596773296.733986	420736534.937964	699800126.638945	586950063.094696	587814256.521963	586950063.094696	331444415.808366	723471173.508893	none
sip1100	T0.18	t48_18O	t72_18O	759100.043499299	763418.905793503	759100.043499299	-764081.584754237	1918427.06403552	12651.667391655	12723.6484298917	12651.667391655	-12734.6930792373	31973.784400592	1581905.76075968	1582853.78017453	1581905.76075968	1193004.1770585	1961442.17841242	2341005.80425898	2346272.68596803	2341005.80425898	685302.721906784	3244186.8243439	none
sip1101	T0.18	t48_18O	t72_18O	278528.912293855	290410.550747224	278532.800960881	-5375308.88499156	4882527.67780433	4642.14853823092	4840.17584578708	4642.21334934801	-89588.481416526	81375.4612967389	3036274.53308808	3030202.02971374	3036274.53308808	36.4562534588044	9108739.02075624	3314803.44538193	3320612.58046097	3314803.44538193	697195.947597092	4882568.02272482	none
sip1116	T0.18	t48_18O	t72_18O	1613500.20431763	1606655.06538711	1613500.20431763	27410.8803462959	3199585.73683862	26891.6700719606	26777.5844231186	26891.6700719606	456.848005771598	53326.4289473103	721115.206006062	729046.894638474	721115.206006062	48.1222545361999	2163237.99915804	2334615.4103237	2335701.96002559	2334615.4103237	1053306.31248095	3199641.44199387	none
sip1123	T0.18	t48_18O	t72_18O	-438047.330357819	-400457.746992488	-438047.330357819	-3693352.37749321	2881867.1992804	-7300.78883929698	-6674.29578320813	-7300.78883929698	-61555.8729582202	48031.1199880067	5001267.60766579	4980306.23398639	5001267.60766579	1681353.07802757	7819157.91522312	4563220.27730797	4579848.4869939	4563220.27730797	2678476.04666667	7020464.51985638	none
sip1135	T0.18	t48_18O	t72_18O	-603921.649777689	-601469.346770878	-603921.649777689	-3344717.54081262	1892738.09337824	-10065.3608296282	-10024.489112848	-10065.3608296281	-55745.292346877	31545.6348896374	2495541.01769502	2484736.1907736	2495541.01769502	959684.857074285	5114571.56031048	1891619.36791733	1883266.84400272	1891619.36791733	384891.785085798	3125384.95060069	none
sip1146	T0.18	t48_18O	t72_18O	1785800.38940887	1785059.37811615	1785800.38940887	945325.635167211	2623540.52526536	29763.3398234812	29750.9896352691	29763.3398234812	15755.4272527868	43725.6754210893	289719.164391039	292905.496565686	289719.164391039	48.1222545361999	869049.874312974	2075519.55379991	2077964.87468183	2075519.55379991	1128542.54910025	2623596.23042061	none
sip1187	T0.18	t48_18O	t72_18O	374131.328796536	388091.371273926	374131.328796536	-892587.120453023	1827461.99904333	6235.52214660893	6468.18952123209	6235.52214660893	-14876.4520075504	30457.6999840555	1410684.90286571	1407764.5634333	1410684.90286571	941059.905155352	1790098.23529472	1784816.23166225	1795855.93470722	1784816.23166225	451416.419526543	3402533.43713585	none
sip1200	T0.18	t48_18O	t72_18O	166936.34105284	208502.671452346	184300.861602816	-4039223.88536515	3761969.39982745	2782.27235088066	3475.04452420577	3071.6810267136	-67320.3980894191	62699.4899971241	4721453.95387536	4699778.24633869	4721453.95387536	1984223.10579033	8927614.18029335	4888390.2949282	4908280.91779103	4888390.2949282	2797015.6555865	7854931.66550946	none
sip1209	T0.18	t48_18O	t72_18O	-207004.917797681	-206451.718542717	-207004.917797681	-982238.540681208	538893.70309139	-3450.08196329469	-3440.86197571195	-3450.08196329469	-16370.6423446868	8981.56171818983	1842091.53228661	1843496.48991548	1842091.53228661	1492003.47587503	2056467.55087347	1635086.61448893	1637044.77137276	1635086.61448893	712198.33680859	2192830.54371185	none
sip1223	T0.18	t48_18O	t72_18O	135084.824750838	137374.248856126	135084.824750838	-138123.599938122	408293.249439797	2251.41374584729	2289.57081426876	2251.41374584729	-2302.0599989687	6804.88749066328	141060.334200585	140564.299337495	141060.334200585	36.4562534588044	331399.329868061	276145.158951423	277938.548193621	276145.158951423	48908.1268483338	537170.52730061	none
