taxonID	comparisonID	trt.code.1	trt.code.2	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	b.obs	b.boot.mean	b.boot.median	b.boot.CI.L	b.boot.CI.U	f.gross.obs	f.gross.boot.mean	f.gross.boot.median	f.gross.boot.CI.L	f.gross.boot.CI.U	message	comparisonID.pop	group.code.0	group.code.t	r.net.obs	r.net.boot.mean	r.net.boot.median	r.net.boot.CI.L	r.net.boot.CI.U	f.net.obs	f.net.boot.mean	f.net.boot.median	f.net.boot.CI.L	f.net.boot.CI.U	N.tot.T0.obs.mean	N.tot.T0.boot.mean	N.tot.T0.boot.median	N.tot.T0.boot.CI.L	N.tot.T0.boot.CI.U	N.tot.Tt.obs.mean	N.tot.Tt.boot.mean	N.tot.Tt.boot.median	N.tot.Tt.boot.CI.L	N.tot.Tt.boot.CI.U	message.pop	d.obs	d.boot.mean	d.boot.median	d.boot.CI.L	d.boot.CI.U	f.death.obs	f.death.boot.mean	f.death.boot.median	f.death.boot.CI.L	f.death.boot.CI.U	N.light.Tt.obs	N.light.Tt.boot.mean	N.light.Tt.boot.median	N.light.Tt.boot.CI.L	N.light.Tt.boot.CI.U
sip183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip184	NA	NA	NA	NA	NA	NA	NA	NA	-852431.058926757	-802070.018612662	-829300.104987932	-1837064.90537164	-157240.95241545	-14207.184315446	-13367.8336435444	-13821.6684164655	-30617.7484228607	-2620.68254025751	NA	T0.16	t3_18O	t24_18O	15927765.4183769	15811625.7376427	15927765.4183769	-3561564.63096936	35893522.2495508	265462.756972949	263527.095627378	265462.756972949	-59359.410516156	598225.370825846	6557065.8399258	6542249.36036942	6557065.8399258	613623.85380035	11672689.471926	20493860.5810056	20377421.8808068	20493860.5810056	2612878.43370232	37188622.3926573	none	16780196.4773037	16613695.7562553	16809122.0198644	-2809357.90345691	36542704.2542545	279669.941288395	276894.929270922	280152.033664407	-46822.6317242819	609045.070904241	NA	NA	NA	NA	NA
sip186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip189	NA	NA	NA	NA	NA	NA	NA	NA	-16811.0970803126	-4709.61176573423	-12449.2857318095	-499482.00866038	365010.202117105	-280.184951338543	-78.4935294289038	-207.488095530158	-8324.70014433967	6083.50336861841	NA	T0.16	t3_18O	t24_18O	5813691.26828534	5767457.12385823	5813691.26828534	-2692102.60005267	13660037.7532509	96894.8544714224	96124.2853976372	96894.8544714224	-44868.3766675445	227667.295887515	3227225.32817377	3222560.88350057	3227225.32817377	60265.8197886265	5773609.67718527	8314205.18792345	8269085.86687652	8314205.18792345	871635.553127684	13829142.0291277	none	5830502.36536566	5772166.73562397	5856937.37395699	-2531676.99187826	13551597.7833965	97175.039422761	96202.7789270661	97615.6228992832	-42194.6165313044	225859.963056609	NA	NA	NA	NA	NA
sip196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.16	t3_18O	t24_18O	10228656.1953602	10150736.7358202	10228656.1953602	-3018160.26938351	27664707.7353729	170477.603256003	169178.945597004	170477.603256003	-50302.6711563919	461078.462256215	2912639.39140645	2897945.40303966	2912639.39140645	46.6640044843304	5781557.20888156	11862713.5623466	11779840.0468824	11862713.5623466	953118.892330856	27119258.6598577	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip208	NA	NA	NA	NA	NA	NA	NA	NA	-181213.541931157	-176714.103470992	-173409.54463889	-255761.207466771	-111804.57461535	-3020.22569885262	-2945.23505784987	-2890.15907731484	-4262.68679111285	-1863.40957692251	NA	T0.16	t3_18O	t24_18O	4090972.24076117	4066425.37239766	4090972.24076117	-317148.886383615	6633628.03180918	68182.8706793529	67773.7562066276	68182.8706793529	-5285.81477306024	110560.46719682	2816674.09515648	2816457.95821615	2816674.09515648	2566306.72204898	3009502.58352998	6396274.8058225	6374580.1590641	6396274.8058225	2405317.68804966	8501303.67443018	none	4272185.78269233	4243139.47586865	4281676.51648819	-162894.179487443	6794473.4421452	71203.0963782055	70718.9912644775	71361.2752748033	-2714.9029914574	113241.224035754	NA	NA	NA	NA	NA
sip209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.16	t3_18O	t24_18O	1249218.28942731	1243861.28108704	1271439.97789106	-150736.085233987	2483955.7477368	20820.3048237884	20731.0213514507	21190.6662981844	-2512.26808723312	41399.26246228	273490.559628542	271869.340232204	273490.559628542	46.6640044843304	462267.81584651	1366556.56287744	1360247.96118336	1366556.56287744	37971.9676720702	2458826.10886232	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.16	t3_18O	t24_18O	181424.004244003	180623.924994571	181424.004244003	-379009.018317916	740060.203104964	3023.73340406672	3010.39874990951	3023.73340406672	-6316.81697196526	12334.3367184161	275880.94154167	274501.797102446	275880.94154167	19.7155419112642	551733.18472057	434626.945255172	432547.731472696	434626.945255172	37971.9676720702	676835.260145389	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip219	NA	NA	NA	NA	NA	NA	NA	NA	-152939.671198924	-164377.148466141	-156143.19880801	-690512.746183953	379190.294514709	-2548.99451998206	-2739.61914110235	-2602.38664680016	-11508.5457697326	6319.83824191182	NA	T0.16	t3_18O	t24_18O	-1291201.26452149	-1270809.47047362	-1291201.26452149	-3382573.34804827	800170.819005289	-21520.0210753582	-21180.1578412269	-21520.0210753582	-56376.2224674712	13336.1803167548	2809438.39204419	2796800.15823152	2809438.39204419	991536.174586414	4540258.89996489	1679637.28558788	1684841.87156711	1679637.28558788	441805.926251383	2382934.92013071	none	-1138261.59332257	-1106432.32200747	-1063008.50128984	-3364145.5622685	922841.949633858	-18971.0265553761	-18440.5387001246	-17716.8083548307	-56069.092704475	15380.6991605643	NA	NA	NA	NA	NA
sip222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.16	t3_18O	t24_18O	3975254.36889562	3908060.90039282	3975254.36889562	-2603914.56236344	10554423.3001547	66254.2394815937	65134.3483398803	66254.2394815937	-43398.5760393907	175907.055002578	2964341.06163694	2985109.1029078	2964341.06163694	846133.373355439	6354674.10359931	6442688.63442061	6404662.39075151	6442688.63442061	164544.742868017	11080240.1225785	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip225	NA	NA	NA	NA	NA	NA	NA	NA	-249404.362191882	-238828.7628171	-237688.542265319	-387546.572377579	-132856.055220483	-4156.7393698647	-3980.479380285	-3961.47570442199	-6459.10953962632	-2214.26758700805	NA	T0.16	t3_18O	t24_18O	3700119.28776038	3633939.37927147	3700119.28776038	-4848231.10549569	10060599.6531631	61668.6547960063	60565.6563211911	61668.6547960063	-80803.8517582614	167676.660886052	7127530.2093818	7138194.15857346	7127530.2093818	4974863.38627071	8546077.27080588	10365134.5861721	10317891.115436	10365134.5861721	1941418.79118253	14968292.7109668	none	3949523.64995226	3872768.14208857	3932007.91203513	-4644130.96372677	10212459.3072692	65825.394165871	64546.1357014761	65533.4652005854	-77402.1827287796	170207.655121153	NA	NA	NA	NA	NA
sip226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip239	NA	NA	NA	NA	NA	NA	NA	NA	-17840.8203939797	-11276.9124997313	-16436.3177877721	-120215.333206047	155798.950084361	-297.347006566329	-187.948541662189	-273.938629796202	-2003.58888676745	2596.64916807268	NA	T0.16	t3_18O	t24_18O	-953793.829646563	-950485.439310984	-953793.829646563	-4897350.07989834	2989762.42060521	-15896.5638274427	-15841.4239885164	-15896.5638274427	-81622.5013316389	49829.3736767535	4319518.40272939	4309409.78451099	4319518.40272939	2403560.03839905	6059201.301478	3484948.80178865	3477735.02511388	3484948.80178865	1352695.64442011	6485482.10508519	none	-935953.009252584	-939208.526811253	-936083.092772761	-4968049.57120621	3006688.01734215	-15599.2168208764	-15653.4754468542	-15601.384879546	-82800.82618677	50111.4669557024	NA	NA	NA	NA	NA
sip242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.16	t3_18O	t24_18O	853259.83013696	846982.867128061	816447.3335878	-406389.566858781	2360636.7421189	14220.9971689493	14116.381118801	13607.4555597967	-6773.15944764636	39343.9457019817	629856.79342968	632086.243330906	629856.79342968	19.7155419112642	960880.799613821	1376459.14479952	1373196.25206796	1376459.14479952	414117.228702835	2727624.87726423	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip249	NA	NA	NA	NA	NA	NA	NA	NA	-30664.7757010442	-26573.4782449828	-29755.5956208216	-120434.987183591	114360.184574981	-511.079595017403	-442.891304083047	-495.92659368036	-2007.24978639319	1906.00307624969	NA	T0.16	t3_18O	t24_18O	8759.60055899354	8135.75724150421	8759.60055899354	-1389255.38047205	1712073.77144322	145.993342649892	135.595954025069	145.993342649892	-23154.2563412008	28534.562857387	1338904.54363813	1338776.31399716	1338904.54363813	644387.037976425	1847624.38889214	1346569.19412725	1345895.10158348	1346569.19412725	467262.050815175	2854909.23240115	none	39424.3762600377	34709.235486487	26583.756100282	-1431404.28302132	1651710.52676923	657.072937667295	578.487258108117	443.062601671366	-23856.7380503553	27528.5087794873	NA	NA	NA	NA	NA
sip251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.16	t3_18O	t24_18O	2243000.89999309	2240103.03596302	2243000.89999309	739861.267438796	5224238.13525893	37383.3483332181	37335.0505993836	37383.3483332181	12331.0211239799	87070.6355876488	39.1394337329715	39.2040050493014	39.1394337329715	19.7155419112642	49.58050469699	1962664.92692768	1960129.36047269	1962664.92692768	647416.326648825	4571255.03235605	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip288	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.16	t3_18O	t24_18O	1324572.17991565	1322105.43383319	1324570.5133441	267576.407933716	3287434.95204957	22076.2029985942	22035.0905638866	22076.1752224017	4459.60679889526	54790.5825341595	39.1394337329715	39.2040050493014	39.1394337329715	19.7155419112642	49.58050469699	1159039.79685993	1156881.45860909	1159039.79685993	234159.701669145	2876552.24704786	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip289	NA	NA	NA	NA	NA	NA	NA	NA	-33485.6275471517	-33548.3357175252	-33952.715743016	-61074.7751596509	-3856.87607549543	-558.093792452528	-559.13892862542	-565.878595716934	-1017.91291932752	-64.2812679249238	NA	T0.16	t3_18O	t24_18O	2850223.10801868	2811630.09228994	2850223.10801868	-4043278.97421018	8827053.34220948	47503.718466978	46860.5015381657	47503.718466978	-67387.982903503	147117.555703491	5344095.30314138	5339781.58099621	5344095.30314138	3470263.78138212	6937069.29914366	7838040.52265772	7799957.91174991	7838040.52265772	1525368.6749505	12435626.0516945	none	2883708.73556583	2845178.42800747	2892434.21925432	-3999179.02290984	8857325.09652396	48061.8122594305	47419.6404667911	48207.236987572	-66652.983715164	147622.084942066	NA	NA	NA	NA	NA
sip293	NA	NA	NA	NA	NA	NA	NA	NA	-73871.1722829075	-74829.3348727433	-72770.2402111627	-136522.387035146	-34124.2143085973	-1231.18620471513	-1247.15558121239	-1212.83733685271	-2275.37311725244	-568.736905143289	NA	T0.16	t3_18O	t24_18O	427220.550011539	407043.963507441	427220.550011539	-1726763.78915095	2289190.68232414	7120.34250019232	6784.06605845734	7120.34250019232	-28779.3964858491	38153.1780387356	2039091.41329372	2049928.43862528	2039091.41329372	851687.637182465	3647361.67253527	2412909.39455382	2406091.90669429	2412909.39455382	914309.114434599	3772843.96938332	none	501091.722294447	481873.298380183	504162.622425726	-1620349.80913978	2400278.30734792	8351.52870490745	8031.22163966973	8402.71037376211	-27005.8301523295	40004.6384557986	NA	NA	NA	NA	NA
sip294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip297	NA	NA	NA	NA	NA	NA	NA	NA	-57870.4970325389	-57244.1176640976	-57504.9845654621	-125697.353945289	40725.6586295714	-964.508283875648	-954.06862773496	-958.416409424368	-2094.95589908814	678.760977159523	NA	T0.16	t3_18O	t24_18O	1881301.73891943	1861325.67853981	1881301.73891943	-1522248.73110973	4684780.76661599	31355.0289819905	31022.0946423302	31355.0289819905	-25370.8121851622	78079.6794435999	2269548.49018246	2268717.30545117	2269548.49018246	1300812.80588716	3015367.85835628	3915687.51173696	3897377.2741735	3915687.51173696	553375.17497208	5675049.51815408	none	1939172.23595197	1918569.79620391	1979462.78213184	-1507730.04931277	4721485.88293004	32319.5372658662	31976.1632700651	32991.046368864	-25128.8341552129	78691.4313821674	NA	NA	NA	NA	NA
sip299	NA	NA	NA	NA	NA	NA	NA	NA	-67370.5415844092	-68796.6199435321	-69264.5532439771	-158711.067005035	395.599532532223	-1122.84235974015	-1146.6103323922	-1154.40922073295	-2645.18445008392	6.59332554220372	NA	T0.16	t3_18O	t24_18O	1233155.44675038	1219687.37260197	1233155.44675038	-3530407.4245393	7677569.66056689	20552.590779173	20328.1228766994	20552.590779173	-58840.1237423218	127959.494342781	2606534.07383276	2594413.48061327	2606534.07383276	543306.709260019	4068275.9728623	3685545.08973935	3661639.93163999	3685545.08973935	526947.055607279	9324407.52682879	none	1300525.98833479	1288483.9925455	1249672.690973	-3475988.01894574	7810361.59030583	21675.4331389132	21474.7332090916	20827.8781828834	-57933.1336490957	130172.693171763	NA	NA	NA	NA	NA
sip302	NA	NA	NA	NA	NA	NA	NA	NA	-133893.585794695	-143477.983967787	-133639.217267739	-460683.78867634	56769.4231300608	-2231.55976324491	-2391.29973279645	-2227.32028779565	-7678.06314460566	946.15705216768	NA	T0.16	t3_18O	t24_18O	1237200.59904782	1218853.48878998	1228502.15568862	-925542.214333731	4087976.20734995	20620.0099841304	20314.2248131664	20475.0359281437	-15425.7035722289	68132.9367891658	894255.492473537	896371.171702948	894255.492473537	451330.687948986	1344791.43493739	1976806.01664038	1962867.97439418	1976806.01664038	107586.926473198	4478845.81184404	none	1371094.18484252	1362331.47275777	1321113.04941251	-789000.9603287	4077007.56066897	22851.5697473753	22705.5245459628	22018.5508235418	-13150.0160054783	67950.1260111496	NA	NA	NA	NA	NA
sip305	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.16	t3_18O	t24_18O	1253222.51170834	1246661.7969372	1253222.51170834	-497422.54543235	3003867.56884902	20887.0418618056	20777.69661562	20887.0418618056	-8290.37575720583	50064.459480817	634744.164535393	631570.703981201	634744.164535393	19.7155419112642	1269459.63070802	1731313.86228019	1722399.77630125	1731313.86228019	414117.228702835	3105414.10517926	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip308	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip309	NA	NA	NA	NA	NA	NA	NA	NA	164704.848248751	165989.58458136	157319.067255947	-502695.380201677	1025374.88442841	2745.08080414584	2766.493076356	2621.98445426579	-8378.25633669461	17089.5814071402	NA	T0.16	t3_18O	t24_18O	6014822.65212241	5979718.25202884	6014822.65212241	-434623.445389615	10690953.2229449	100247.04420204	99661.9708671473	100247.04420204	-7243.72408982691	178182.553715749	1533545.4598775	1531915.44618996	1533545.4598775	653533.946721775	2259665.64646439	6796515.28048461	6764168.9167152	6796515.28048461	584868.368307757	10681350.5569563	none	5850117.80387366	5813728.66744748	5952954.1362002	-641465.427394179	10519105.5381073	97501.9633978943	96895.4777907913	99215.9022700032	-10691.0904565697	175318.425635122	NA	NA	NA	NA	NA
sip311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip312	NA	NA	NA	NA	NA	NA	NA	NA	-117639.288952544	-101396.023344729	-118741.16781067	-454838.238152718	443664.902904091	-1960.65481587574	-1689.93372241216	-1979.01946351117	-7580.6373025453	7394.41504840152	NA	T0.16	t3_18O	t24_18O	4189408.28197762	4050406.34694242	4189408.28197762	-11290952.5165798	20462368.2950295	69823.4713662937	67506.7724490403	69823.4713662937	-188182.541942997	341039.471583825	25362424.7925467	25394858.5885648	25362424.7925467	16337256.777837	30078724.1354974	29028157.0392771	28938964.1421395	29028157.0392771	13792088.4211662	38958128.3789385	none	4307047.57093017	4151802.37028715	4309653.72630246	-11737845.9043626	20271012.6283607	71784.1261821695	69196.7061714525	71827.562105041	-195630.765072711	337850.210472679	NA	NA	NA	NA	NA
sip320	NA	NA	NA	NA	NA	NA	NA	NA	-119956.13527509	-117745.34040707	-119542.199521061	-221167.616896333	-15035.7998173327	-1999.26892125151	-1962.42234011784	-1992.36999201769	-3686.12694827221	-250.596663622212	NA	T0.16	t3_18O	t24_18O	4017885.08990947	3943646.25658735	4017885.08990947	-5530057.73317619	13206781.3816309	66964.7514984912	65727.4376097892	66964.7514984912	-92167.6288862699	220113.023027182	12367735.2734659	12376101.0039442	12367735.2734659	8712947.72668657	14542541.2528979	15883384.7271367	15826791.4784582	15883384.7271367	6778651.87072928	23228844.5703083	none	4137841.22518456	4061391.59699442	4132212.63834787	-5479999.5567084	13323101.1882535	68964.0204197427	67689.859949907	68870.2106391313	-91333.3259451399	222051.686470892	NA	NA	NA	NA	NA
sip321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip327	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.16	t3_18O	t24_18O	913889.425976142	911962.398549483	913889.425976142	-171385.046832389	2514990.59141323	15231.4904329357	15199.373309158	15231.4904329357	-2856.41744720648	41916.5098568871	195041.274752895	193812.301780934	195041.274752895	46.6640044843304	305369.246095215	994694.522482019	991779.400511732	994694.522482019	37971.9676720702	2478849.54895881	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.16	t3_18O	t24_18O	4018176.91810812	3987994.86035794	4018166.65202714	-432298.212931955	11329336.6744165	66969.6153018019	66466.5810059656	66969.4442004523	-7204.97021553258	188822.277906942	634497.68372086	631325.455570741	634497.68372086	19.7155419112642	1268966.66907895	4150402.48706546	4120820.95838393	4150402.48706546	768576.786358893	10547667.0492648	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip340	NA	NA	NA	NA	NA	NA	NA	NA	46564.2923485315	42355.946312856	43364.5909693162	-50196.1407078878	158104.883784495	776.071539142191	705.9324385476	722.743182821937	-836.602345131464	2635.08139640826	NA	T0.16	t3_18O	t24_18O	1287316.72806727	1257571.48725178	1169365.70193636	-5155855.44587699	9196850.52791474	21455.2788011211	20959.5247875296	19489.428365606	-85930.9240979498	153280.842131912	6026697.73980814	6040593.21460119	6026697.73980814	2320612.95885145	7931343.70421876	7153099.876867	7140968.26594649	7153099.876867	2901597.79519563	14100986.8585674	none	1240752.43571873	1215215.54093892	1141054.93621559	-5203820.34607442	9157925.57310478	20679.2072619789	20253.592348982	19017.5822702599	-86730.3391012403	152632.09288508	NA	NA	NA	NA	NA
sip349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
