taxonID	comparisonID	group.code.0	group.code.t	net.r.obs	net.r.boot.mean	net.r.boot.median	net.r.boot.CI.L	net.r.boot.CI.U	net.f.obs	net.f.boot.mean	net.f.boot.median	net.f.boot.CI.L	net.f.boot.CI.U	N.T0.obs.mean	N.T0.boot.mean	N.T0.boot.median	N.T0.boot.CI.L	N.T0.boot.CI.U	N.Tt.obs.mean	N.Tt.boot.mean	N.Tt.boot.median	N.Tt.boot.CI.L	N.Tt.boot.CI.U	message
sip901	T0.4	t0_16O	t24_16O	122771.601649873	150044.606165655	154743.800355104	-2630139.98120438	2464151.35574119	2046.19336083122	2500.74343609425	2579.06333925173	-43835.6663534064	41069.1892623532	2512054.14836123	2499675.65484751	2512054.14836123	816585.668910472	4668395.62097394	2634825.7500111	2649720.26101317	2634825.7500111	325418.194625015	4732342.99112431	none
sip920	T0.4	t0_16O	t24_16O	-728647.967999267	-735369.78875593	-728647.967999267	-2433224.8415288	590079.299376424	-12144.1327999878	-12256.1631459322	-12144.1327999878	-40553.7473588133	9834.65498960706	1142556.29737186	1152919.40830303	1142556.29737186	54592.825609828	3077810.15216441	413908.32937259	417549.619547098	413908.32937259	22608.9935872872	955573.469159776	none
sip933	T0.4	t0_16O	t24_16O	-430336.780818706	-424886.022652013	-430336.780818706	-1458150.72338202	154720.07305246	-7172.27968031176	-7081.43371086689	-7172.27968031176	-24302.512056367	2578.66788420766	513906.971281657	509281.808540122	513906.971281657	0	1541720.91384497	83570.1904629514	84395.7858881091	83570.1904629514	12420.307873443	213450.824578723	Warning: no occurrences in rep rA_t0_16O & rC_t0_16O (t0_16O)
sip942	T0.4	t0_16O	t24_16O	1411833.90267657	1428083.3085461	1411833.90267657	-951752.476519487	3383245.41922467	23530.5650446094	23801.3884757684	23530.5650446094	-15862.5412753248	56387.4236537444	1129048.49398175	1121585.39027975	1129048.49398175	65132.2448437738	2351677.04643708	2540882.39665831	2549668.69882586	2540882.39665831	190694.65390059	3750112.31267531	none
sip958	T0.4	t0_16O	t24_16O	-276233.467259827	-277679.395018109	-278522.998028344	-537905.65717649	56124.8911558343	-4603.89112099712	-4627.98991696849	-4642.04996713906	-8965.09428627484	935.414852597237	818584.893514002	819657.082560549	818584.893514002	458886.345437779	1105307.74232271	542351.426254175	541977.68754244	542351.426254175	485381.516164534	574270.67745177	none
sip992	T0.4	t0_16O	t24_16O	922691.986290049	919834.060505439	922691.986290049	-505228.155986736	2293060.6116034	15378.1997715008	15330.5676750907	15378.1997715008	-8420.4692664456	38217.6768600567	1454726.20766445	1463491.49910879	1454726.20766445	460912.422629083	2942355.27210975	2377418.1939545	2383325.55961423	2377418.1939545	1401621.8258976	3199346.40923433	none
sip1005	T0.4	t0_16O	t24_16O	-946350.461125199	-941403.710579363	-946350.461125199	-2003262.1386626	110561.216412202	-15772.50768542	-15690.0618429894	-15772.50768542	-33387.7023110433	1842.68694020337	1632642.17969985	1626805.001638	1632642.17969985	525438.765136466	2294432.76623007	686291.718574648	685401.291058632	686291.718574648	219044.70806845	1401743.54204602	none
sip1016	T0.4	t0_16O	t24_16O	1245024.06115401	1284315.5414208	1245024.06115401	-2097680.70766715	5044212.96227762	20750.4010192336	21405.25902368	20750.4010192336	-34961.3451277859	84070.2160379604	1656029.94370006	1644437.64006725	1656029.94370006	0	3548675.89088741	2901054.00485407	2928753.18148805	2901054.00485407	741241.199662041	7173380.8860486	Warning: no occurrences in rep rA_t0_16O (t0_16O)
sip1028	T0.4	t0_16O	t24_16O	2242262.74445646	2260598.19673951	2242262.74445646	445908.10558513	4565065.81219228	37371.045740941	37676.6366123251	37371.045740941	7431.80175975216	76084.4302032046	195041.985588322	193503.715200839	195041.985588322	0	552559.834343078	2437304.73004478	2454101.91194035	2437304.73004478	616928.664737933	4933439.03508766	Warning: no occurrences in rep rC_t0_16O (t0_16O)
sip1030	T0.4	t0_16O	t24_16O	646251.850489059	641486.389215046	646251.850489059	0	1119428.82109284	10770.8641748177	10691.4398202508	10770.8641748177	0	18657.1470182141	46135.3355414694	46642.8242324255	46135.3355414694	0	138406.006624408	692387.186030529	688129.213447471	692387.186030529	0	1119428.82109284	Warning: no occurrences in rep rB_t0_16O & rC_t0_16O (t0_16O) and rep rC_t24_16O (t24_16O)
sip1066	T0.4	t0_16O	t24_16O	-19938.3075366438	-17363.6953885061	-19938.3075366438	-665065.232415979	723719.126251053	-332.30512561073	-289.394923141769	-332.30512561073	-11084.4205402663	12061.9854375176	765836.9061285	765920.807820807	765836.9061285	0	1251045.64126598	745898.598591856	748557.1124323	745898.598591856	456399.20663435	1140734.34000638	Warning: no occurrences in rep rC_t0_16O (t0_16O)
sip1075	T0.4	t0_16O	t24_16O	1403864.01145853	1413449.48503751	1403864.01145853	412607.55095149	2973769.38152113	23397.7335243089	23557.4914172919	23397.7335243089	6876.79251585816	49562.8230253521	0	0	0	0	0	1403864.01145853	1413449.48503751	1403864.01145853	412607.55095149	2973769.38152113	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O & rC_t0_16O (t0_16O) and rep rB_t24_16O (t24_16O)
sip1089	T0.4	t0_16O	t24_16O	19329014.7929275	19740497.0088034	19329014.7929275	-17081314.7169128	59075145.7905609	322150.246548791	329008.283480056	322150.246548791	-284688.578615213	984585.763176014	48662918.4580838	48552523.7566779	48662918.4580838	35099584.3899591	70785884.3626433	67991933.2510112	68293020.7654813	67991933.2510112	33951367.1987897	112499757.987316	none
sip1100	T0.4	t0_16O	t24_16O	120095.80908747	125029.341405241	120095.80908747	-286117.197823175	834817.860570386	2001.5968181245	2083.82235675401	2001.5968181245	-4768.61996371958	13913.6310095064	696102.584980624	695900.371374558	696102.584980624	640266.111009533	768972.393726823	816198.394068094	820929.712779799	816198.394068094	450818.269652917	1543854.825283	none
sip1101	T0.4	t0_16O	t24_16O	238441.672319338	244559.03215911	238441.672319338	-318710.358488701	818845.806208231	3974.02787198897	4075.9838693185	3974.02787198897	-5311.83930814501	13647.4301034705	318710.358488701	316684.662686982	318710.358488701	0	594975.036317894	557152.030808039	561243.694846091	557152.030808039	0	1146237.36534879	Warning: no occurrences in rep rA_t0_16O (t0_16O) and rep rA_t24_16O (t24_16O)
sip1123	T0.4	t0_16O	t24_16O	-126787.796417137	-127649.944673336	-126787.796417137	-889587.134981587	636011.542147312	-2113.12994028562	-2127.49907788893	-2113.12994028562	-14826.4522496931	10600.1923691219	543832.414666931	541358.205977131	543832.414666931	0	1037264.16094397	417044.618249793	413708.261303795	417044.618249793	0	1251133.85474938	Warning: no occurrences in rep rA_t0_16O (t0_16O) and rep rB_t24_16O & rC_t24_16O (t24_16O)
sip1187	T0.4	t0_16O	t24_16O	-257880.095639433	-249369.661486588	-257880.095639433	-1085735.49684642	651813.283078696	-4298.00159399055	-4156.16102477647	-4298.00159399055	-18095.5916141069	10863.5547179783	825273.974086469	822789.09408438	825273.974086469	229879.40820905	1461452.73284078	567393.878447036	573419.432597792	567393.878447036	0	1477087.25716517	Warning: no occurrences in rep rA_t24_16O (t24_16O)
sip1209	T0.4	t0_16O	t24_16O	-97566.4587550309	-95429.3538009817	-97566.4587550309	-579541.918708668	311217.391495083	-1626.10764591718	-1590.48923001636	-1626.10764591718	-9659.0319784778	5186.95652491805	300830.551266229	298584.429842495	300830.551266229	0	833288.623149259	203264.092511198	203155.076041514	203264.092511198	72243.1166441705	393063.633687386	Warning: no occurrences in rep rC_t0_16O (t0_16O)
sip1247	T0.4	t0_16O	t24_16O	1022544.59501761	1032222.38303713	1022544.59501761	-96543.3985344984	2447202.90017829	17042.4099169602	17203.7063839522	17042.4099169602	-1609.05664224164	40786.7150029715	327557.111778047	326901.997554491	327557.111778047	0	982671.33533414	1350101.70679566	1359124.38059162	1350101.70679566	558570.825021595	2774760.01195634	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O (t0_16O)
sip1310	T0.4	t0_16O	t24_16O	704744.5103142	712397.667152744	704744.5103142	-13167.142621762	1444554.08391952	11745.74183857	11873.2944525457	11745.74183857	-219.452377029367	24075.9013986587	285603.691603515	283551.576742271	285603.691603515	0	634674.633444668	990348.201917715	995949.243895015	990348.201917715	272436.548981753	1804203.25597833	Warning: no occurrences in rep rA_t0_16O (t0_16O)
sip1367	T0.4	t0_16O	t24_16O	45213.9035259052	40250.9643846807	45213.9035259052	-749837.152545974	869799.292658979	753.565058765087	670.849406411345	753.565058765087	-12497.2858757662	14496.6548776496	693547.592872936	695417.418847746	693547.592872936	489554.505313831	1015203.46298947	738761.496398842	735668.383232427	738761.496398842	117411.63009757	1359353.79797281	none
sip1375	T0.4	t0_16O	t24_16O	6192905.03150036	6385276.58156749	6192905.03150036	-9009370.92353137	23584844.7548035	103215.083858339	106421.276359458	103215.083858339	-150156.182058856	393080.745913391	20595605.4783217	20533196.3632583	20595605.4783217	12003457.1314435	31385522.1469772	26788510.509822	26918472.9448258	26788510.509822	13966473.8960433	46311910.2414921	none
sip1407	T0.4	t0_16O	t24_16O	2896483.98998826	2914162.67185016	2952938.32637301	82419.0106314631	4919518.95918446	48274.7331664709	48569.3778641693	49215.6387728835	1373.65017719105	81991.9826530743	1942114.71206321	1937907.33701272	1942114.71206321	1346436.88720035	2639016.63038244	4838598.70205146	4852070.00886288	4838598.70205146	1597794.25606235	6543682.42962315	none
sip1493	T0.4	t0_16O	t24_16O	2024111.04737401	2050981.7593336	2024111.04737401	-550537.943864035	4598760.03861206	33735.1841229002	34183.0293222266	33735.1841229002	-9175.63239773392	76646.0006435344	1006207.32634543	999104.93927934	1006207.32634543	0	2181416.74859957	3030318.37371944	3050086.69861294	3030318.37371944	332947.082280537	5875477.30739512	Warning: no occurrences in rep rA_t0_16O (t0_16O)
sip1494	T0.4	t0_16O	t24_16O	-80948.6831811005	-80115.1121072874	-80948.6831811005	-262791.391599072	100894.025236871	-1349.14471968501	-1335.25186845479	-1349.14471968501	-4379.8565266512	1681.56708728118	160370.78965526	160569.701258372	160370.78965526	21245.0780139715	328507.66838523	79422.1064741592	80454.5891510843	79422.1064741592	0	238265.534882656	Warning: no occurrences in rep rA_t24_16O (t24_16O)
sip1541	T0.4	t0_16O	t24_16O	-128204.104754202	-126132.7636839	-128204.104754202	-376795.020244122	120386.810735719	-2136.7350792367	-2102.212728065	-2136.7350792367	-6279.9170040687	2006.44684559531	268614.377682632	267307.677126164	268614.377682632	0	476069.504003893	140410.27292843	141174.913442264	140410.27292843	50509.1921064744	269703.242465868	Warning: no occurrences in rep rA_t0_16O (t0_16O) and rep rB_t24_16O (t24_16O)
sip1556	T0.4	t0_16O	t24_16O	-684072.434615414	-684118.167672925	-684072.434615414	-3645866.22888075	2030551.76686127	-11401.2072435902	-11401.9694612154	-11401.2072435902	-60764.4371480125	33842.5294476878	5673436.13908683	5685381.08263081	5673436.13908683	3279217.13240632	8303154.3230213	4989363.70447142	5001262.91495788	4989363.70447142	2735472.7711469	6596916.96332793	none
sip1624	T0.4	t0_16O	t24_16O	1848570.48267781	1869356.37820736	1848570.48267781	-261351.805614672	3967659.71925282	30809.5080446301	31155.9396367893	30809.5080446301	-4355.86342691121	66127.6619875469	580557.825965169	576256.26819611	580557.825965169	0	1345903.76448363	2429128.30864298	2445612.64640347	2429128.30864298	187282.782546538	4802877.01437605	Warning: no occurrences in rep rA_t0_16O (t0_16O)
sip1696	T0.4	t0_16O	t24_16O	19824.185918866	21742.0859318117	19824.185918866	-602345.281142928	641993.65298066	330.403098647766	362.368098863528	330.403098647766	-10039.0880190488	10699.8942163443	413446.632791328	410755.629302597	413446.632791328	0	798904.381349138	433270.818710194	432497.715234409	433270.818710194	0	789138.825322275	Warning: no occurrences in rep rA_t0_16O (t0_16O) and rep rA_t24_16O (t24_16O)
sip1705	T0.4	t0_16O	t24_16O	615436.179581065	612647.106226411	615436.179581065	-344569.970367501	1419317.96589668	10257.2696596844	10210.7851037735	10257.2696596844	-5742.83283945834	23655.2994316113	703687.050187087	709019.374397455	703687.050187087	0	1749826.14930786	1319123.22976815	1321666.48062387	1319123.22976815	821980.795837738	1660141.30006561	Warning: no occurrences in rep rC_t0_16O (t0_16O)
sip1731	T0.4	t0_16O	t24_16O	-1145393.24731586	-1150155.40384756	-1145393.24731586	-2049268.10677067	-216245.957755651	-19089.8874552643	-19169.2567307926	-19089.8874552643	-34154.4684461778	-3604.09929592752	1776555.55604393	1781932.17559364	1776555.55604393	939164.719227234	2566411.1553843	631162.30872807	631776.771746083	631162.30872807	269702.927992278	1084378.14220738	Warning: no occurrences in rep rB_t24_16O (t24_16O)
sip1746	T0.4	t0_16O	t24_16O	1085617.20878254	1113228.2731597	1085617.20878254	-1177033.54872845	4343299.94890796	18093.6201463757	18553.8045526617	18093.6201463757	-19617.2258121408	72388.3324817993	1471243.08315113	1466770.8782428	1471243.08315113	722478.33642141	1997339.22851001	2556860.29193367	2579999.1514025	2556860.29193367	719163.165118885	6138354.14809261	none
sip1832	T0.4	t0_16O	t24_16O	315725.086809926	315749.890024938	315725.086809926	-395334.468964526	1061987.3042089	5262.08478016543	5262.49816708229	5262.08478016543	-6588.90781607544	17699.7884034816	746262.217398969	748986.813596064	746262.217398969	0	1416143.42305279	1061987.3042089	1064736.703621	1061987.3042089	751424.89350541	1468460.13777598	Warning: no occurrences in rep rC_t0_16O (t0_16O)
sip1840	T0.4	t0_16O	t24_16O	372638.007812462	373533.132783461	372638.007812462	-509585.694743273	1254861.7103682	6210.63346354103	6225.55221305768	6210.63346354103	-8493.09491238789	20914.36183947	404932.597188469	404122.731994092	404932.597188469	0	1214797.79156541	777570.605000931	777655.864777553	777570.605000931	300279.499633666	1431876.76807701	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O (t0_16O)
sip1890	T0.4	t0_16O	t24_16O	1773089.47234989	1799241.15851702	1773089.47234989	-2187105.15292367	5033731.41140247	29551.4912058314	29987.3526419503	29551.4912058314	-36451.7525487278	83895.5235233745	4721986.69976099	4719936.71525014	4721986.69976099	4041099.72028966	5788813.27931213	6495076.17211088	6519177.87376715	6495076.17211088	1957226.15015303	9755718.11116346	none
sip1915	T0.4	t0_16O	t24_16O	256672.833746506	263057.613340299	256672.833746506	-292250.530329911	972095.91221552	4277.88056244177	4384.29355567165	4277.88056244177	-4870.84217216518	16201.5985369253	204186.359782009	202845.931950871	204186.359782009	0	399452.190674569	460859.193528516	465903.54529117	460859.193528516	45086.559676955	1247317.90155468	Warning: no occurrences in rep rA_t0_16O (t0_16O) and rep rB_t24_16O (t24_16O)
sip1967	T0.4	t0_16O	t24_16O	468837.626266043	473307.213126073	468837.626266043	-1756654.79644067	2446565.86092101	7813.96043776738	7888.45355210121	7813.96043776738	-29277.5799406779	40776.0976820168	1479056.9152048	1468183.5799151	1479056.9152048	166901.343240642	3702197.40571632	1947894.54147084	1941490.79304117	1947894.54147084	809108.783976835	2850073.75156325	none
sip1984	T0.4	t0_16O	t24_16O	-192422.826322452	-157086.905740802	-192422.826322452	-3903678.96478126	3518833.31213636	-3207.0471053742	-2618.11509568003	-3207.0471053742	-65061.3160796877	58647.2218689393	4163172.96684122	4150040.8963194	4163172.96684122	2555412.58038384	6805362.4727736	3970750.14051877	3992953.9905786	3970750.14051877	1676143.96618988	7606708.71337033	none
sip1995	T0.4	t0_16O	t24_16O	2543828.60511206	2547090.23290733	2543828.60511206	2095623.62664554	3073943.20778472	42397.1434185344	42451.5038817889	42397.1434185344	34927.0604440923	51232.386796412	45665.7386610593	45574.4071837372	45665.7386610593	0	136997.215983178	2589494.34377312	2592664.64009107	2589494.34377312	2232620.84262871	3119608.94644578	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O (t0_16O)
sip2042	T0.4	t0_16O	t24_16O	5052461.76671216	5182805.64135019	5052461.76671216	-5326790.54556042	18242472.262955	84207.6961118694	86380.0940225032	84207.6961118694	-88779.8424260071	304041.204382583	13622650.8252252	13593460.6544947	13622650.8252252	9716123.10438129	18877743.9424545	18675112.5919374	18776266.2958449	18675112.5919374	9868788.68911973	34066342.5927185	none
sip2080	T0.4	t0_16O	t24_16O	296575.67172778	306041.146939612	296575.67172778	-832629.545459472	1184032.90417981	4942.92786212966	5100.68578232687	4942.92786212966	-13877.1590909912	19733.8817363302	652307.081538383	647698.575051985	652307.081538383	0	1415953.85285188	948882.753266162	953739.721991597	948882.753266162	0	1600230.41529427	Warning: no occurrences in rep rA_t0_16O (t0_16O) and rep rA_t24_16O (t24_16O)
sip2136	T0.4	t0_16O	t24_16O	3539706.25141425	3578130.26485107	3539706.25141425	-970642.536137721	7647738.24065569	58995.1041902374	59635.5044141845	58995.1041902374	-16177.3756022953	127462.304010928	3863676.53270502	3856208.41086728	3863676.53270502	2884269.13645365	5245400.7272669	7403382.78411926	7434338.67571835	7403382.78411926	2331512.56917262	11717386.3481429	none
sip2172	T0.4	t0_16O	t24_16O	1375902.78692153	1388009.53252531	1375902.78692153	366392.195136876	2439131.0459932	22931.7131153589	23133.4922087552	22931.7131153589	6106.53658561459	40652.1840998867	1111587.60613452	1105176.77919749	1111587.60613452	0	1794707.88204106	2487490.39305606	2493186.3117228	2487490.39305606	1952701.85219623	3347678.74737018	Warning: no occurrences in rep rA_t0_16O (t0_16O)
sip2182	T0.4	t0_16O	t24_16O	159303.977350212	155526.600442133	159303.977350212	-3418849.47138764	3356320.63327287	2655.0662891702	2592.11000736889	2655.0662891702	-56980.8245231273	55938.6772212145	5159859.76729883	5178986.19869747	5159859.76729883	2387816.60259692	8081013.00137706	5319163.74464904	5334512.7991396	5319163.74464904	2339457.90584196	7380721.85327537	none
sip2293	T0.4	t0_16O	t24_16O	548498.253943714	553462.022429462	548498.253943714	-149993.86149389	1225498.087427	9141.63756572857	9224.36704049104	9141.63756572857	-2499.89769156483	20424.9681237833	319561.752539655	316685.696766798	319561.752539655	0	958685.257618966	868060.006483369	870147.71919626	868060.006483369	212552.454954411	1225498.087427	Warning: no occurrences in rep rA_t0_16O & rC_t0_16O (t0_16O)
sip2296	T0.4	t0_16O	t24_16O	290101.556749312	292737.127558108	290101.556749312	-1073476.37791065	1653679.49140927	4835.02594582187	4878.95212596847	4835.02594582187	-17891.2729651774	27561.3248568212	821892.864575665	815987.576560521	821892.864575665	0	1826358.12256835	1111994.42132498	1108724.70411863	1111994.42132498	318414.661161856	1866786.31512882	Warning: no occurrences in rep rA_t0_16O (t0_16O)
sip2318	T0.4	t0_16O	t24_16O	1153149.00406742	1156384.68431119	1163772.60222942	476426.916407223	1686069.39476259	19219.1500677903	19273.0780718531	19396.210037157	7940.44860678705	28101.1565793765	511250.590725391	508628.818511642	511250.590725391	211679.768405043	1078521.44088009	1664399.59479281	1665013.50282283	1664399.59479281	1264657.30290065	1918996.35949164	none
sip2426	T0.4	t0_16O	t24_16O	1357764.36344873	1369189.20299931	1357764.36344873	0	3160398.94969531	22629.4060574788	22819.8200499885	22629.4060574788	0	52673.3158282552	164161.810309006	163833.486688388	164161.810309006	0	492485.430927019	1521926.17375773	1533022.6896877	1521926.17375773	413739.253756293	3324560.76000432	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O (t0_16O) and rep rB_t24_16O (t24_16O)
sip2531	T0.4	t0_16O	t24_16O	3049936.52290296	3069718.45381156	3049936.52290296	-63018.8191583892	6413730.25609428	50832.275381716	51161.9742301926	50832.275381716	-1050.31365263982	106895.504268238	4623563.61943842	4629676.79003998	4623563.61943842	3618987.66689365	5892140.79306219	7673500.14234138	7699395.24385154	7673500.14234138	4373664.96435295	11439377.8643685	none
sip2541	T0.4	t0_16O	t24_16O	1686275.43510092	1690377.85805673	1686275.43510092	268227.319877172	2939980.06262114	28104.5905850153	28172.9643009455	28104.5905850153	4470.4553312862	48999.6677103523	346006.978190436	344676.282130144	346006.978190436	0	764300.032894828	2032282.41329135	2035054.14018687	2032282.41329135	437820.331588776	3029853.53365892	Warning: no occurrences in rep rA_t0_16O (t0_16O)
sip2712	T0.4	t0_16O	t24_16O	519786.108790863	530826.342189821	519786.108790863	-417586.363568443	2109561.2019234	8663.10181318105	8847.10570316369	8663.10181318105	-6959.77272614071	35159.3533653899	544037.801527926	543577.081903701	544037.801527926	447814.616329187	675690.815540884	1063823.91031879	1074403.42409352	1063823.91031879	202410.171030049	2709293.28439371	none
sip2754	T0.4	t0_16O	t24_16O	4400973.67454812	4422685.98096077	4400973.67454812	952600.26847765	7444962.50897865	73349.5612424687	73711.4330160129	73349.5612424687	15876.6711412942	124082.708482978	0	0	0	0	0	4400973.67454812	4422685.98096077	4400973.67454812	952600.26847765	7444962.50897865	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O & rC_t0_16O (t0_16O)
sip2775	T0.4	t0_16O	t24_16O	1066539.16867005	1074099.49298594	1066539.16867005	-410279.679306158	2543358.01664625	17775.6528111675	17901.6582164323	17775.6528111675	-6837.99465510263	42389.3002774376	1394858.22013612	1386765.59468756	1394858.22013612	0	2272675.28926858	2461397.38880617	2460865.0876735	2461397.38880617	1506444.58916883	3180657.80702618	Warning: no occurrences in rep rA_t0_16O (t0_16O)
sip2792	T0.4	t0_16O	t24_16O	-1904785.8602948	-1926566.26048397	-1888949.13507665	-6497037.51693898	1452806.99728975	-31746.4310049133	-32109.4376747328	-31482.4855846108	-108283.95861565	24213.4499548292	3176322.62048836	3202518.70582918	3176322.62048836	0	8217448.33878158	1271536.76019356	1275952.44534521	1271536.76019356	653093.34886954	2055413.68339563	Warning: no occurrences in rep rC_t0_16O (t0_16O)
sip2805	T0.4	t0_16O	t24_16O	1248367.26971336	1272517.46850143	1248367.26971336	-1130588.13054016	3311830.03205811	20806.1211618893	21208.6244750239	20806.1211618893	-18843.1355090027	55197.1672009685	1708641.99508184	1697662.96602546	1708641.99508184	0	3240747.88552038	2957009.2647952	2970180.4345269	2957009.2647952	771281.502613166	4787916.25971432	Warning: no occurrences in rep rA_t0_16O (t0_16O)
sip2816	T0.4	t0_16O	t24_16O	-758034.131465242	-727488.059768357	-758034.131465242	-3424282.71260274	1908214.44967225	-12633.9021910874	-12124.8009961393	-12633.9021910874	-57071.378543379	31803.5741612042	3074359.29289511	3060610.58428862	3074359.29289511	853837.958987987	4842837.64699104	2316325.16142987	2333122.52452026	2316325.16142987	979743.142960055	4917213.80465565	none
sip3331	T0.4	t0_16O	t24_16O	2354230.32255066	2386659.00310332	2354230.32255066	-1046628.1894346	6085458.36404676	39237.172042511	39777.6500517221	39237.172042511	-17443.8031572434	101424.306067446	3005388.27723306	3000842.86806157	3005388.27723306	1838053.57702408	4392597.77576335	5359618.59978372	5387501.8711649	5359618.59978372	1758635.2713592	9406666.60857572	none
sip3568	T0.4	t0_16O	t24_16O	850951.184365998	871919.728519606	850951.184365998	-985588.759142144	2690027.71501627	14182.5197394333	14531.9954753268	14182.5197394333	-16426.4793190357	44833.7952502712	2139624.4743302	2133514.92818792	2139624.4743302	1455149.15376146	3500965.35404127	2990575.65869619	3005434.65670753	2990575.65869619	1805810.90466922	5269614.53491384	none
sip3700	T0.4	t0_16O	t24_16O	179131.606043349	186394.381567994	179131.606043349	-851847.708815582	1115368.13266338	2985.52676738915	3106.57302613324	2985.52676738915	-14197.461813593	18589.4688777229	953554.868416631	949495.195720194	953554.868416631	328399.193851522	1532411.19984009	1132686.47445998	1135889.57728819	1132686.47445998	145664.299734	1667585.66575049	none
sip3825	T0.4	t0_16O	t24_16O	168582.367973224	167500.610136127	168582.367973224	0	257549.403536017	2809.70613288707	2791.67683560211	2809.70613288707	0	4292.49005893362	0	0	0	0	0	168582.367973224	167500.610136127	168582.367973224	0	257549.403536017	Warning: no occurrences in rep rA_t0_16O & rB_t0_16O & rC_t0_16O (t0_16O) and rep rC_t24_16O (t24_16O)
sip4596	T0.4	t0_16O	t24_16O	86793.177871678	87729.7857636604	86793.177871678	5537.3143228071	227257.327559041	1446.55296452797	1462.16309606101	1446.55296452797	92.288572046785	3787.62212598401	4865.18048754614	4832.33575824845	4865.18048754614	0	9906.15785254329	91658.3583592242	92562.1215219089	91658.3583592242	13704.5474278677	233861.43279407	Warning: no occurrences in rep rA_t0_16O (t0_16O) and rep rB_t24_16O (t24_16O)
sip4860	T0.4	t0_16O	t24_16O	3441.07748103017	3340.14027147482	3441.07748103017	-9974.44543738113	18892.652919318	57.3512913505028	55.6690045245803	57.3512913505028	-166.240757289686	314.877548655301	6138.31372542015	6162.6158053239	6138.31372542015	313.807688145759	11822.2028240287	9579.39120645032	9502.75607679872	9579.39120645032	0	28738.173619351	Warning: no occurrences in rep rB_t24_16O & rC_t24_16O (t24_16O)
sip5296	T0.4	t0_16O	t24_16O	55249.9048934304	63077.5315472514	55249.9048934304	-1668693.08997008	1779834.84992462	920.83174822384	1051.29219245419	920.83174822384	-27811.5514995013	29663.9141654103	2859916.90588783	2864098.2686677	2859916.90588783	1885031.67265542	3828331.15450053	2915166.81078126	2927175.80021496	2915166.81078126	1442729.2942261	4671258.79697153	none
sip5346	T0.4	t0_16O	t24_16O	6608966.16004249	6707127.02747519	6608966.16004249	-3387436.38769993	17252352.4028122	110149.436000708	111785.45045792	110149.436000708	-56457.2731283321	287539.206713536	13642483.1513288	13625516.4572293	13642483.1513288	10319553.3735537	18347391.6217972	20251449.3113713	20332643.4847045	20251449.3113713	10136640.7040459	32098010.0990296	none
sip5347	T0.4	t0_16O	t24_16O	4685914.5579567	4772911.26979233	4685914.5579567	-3116274.48434746	13161750.4639051	78098.575965945	79548.5211632055	78098.575965945	-51937.9080724577	219362.507731751	9392083.337664	9374510.34826209	9392083.337664	7354532.10274639	13139340.7879225	14077997.8956207	14147421.6180544	14077997.8956207	6423218.22878909	24372821.6901022	none
sip5348	T0.4	t0_16O	t24_16O	3956467.11296802	4029318.60758419	3956467.11296802	-2854314.17195111	10980736.9700526	65941.1185494671	67155.3101264031	65941.1185494671	-47571.9028658519	183012.282834211	9480250.7031089	9465653.90667072	9480250.7031089	7805221.28966718	12625251.6945104	13436717.8160769	13494972.5142549	13436717.8160769	6557583.91933047	21999311.8629486	none
sip5349	T0.4	t0_16O	t24_16O	2073877.27792038	2124285.76622064	2073877.27792038	-2296843.9811907	6939179.83533475	34564.621298673	35404.762770344	34564.621298673	-38280.7330198449	115652.997255579	5462899.94512867	5448553.71529363	5462899.94512867	3676537.23633974	8293753.41525156	7536777.22304904	7572839.48151426	7536777.22304904	3665045.4610413	12901865.0069177	none
sip5350	T0.4	t0_16O	t24_16O	4914974.4402978	4963063.38865655	4914974.4402978	5705.60644551006	10887551.890851	81916.24067163	82717.7231442758	81916.24067163	95.093440758501	181459.198180851	4184802.1448565	4180289.85123082	4184802.1448565	3279875.59878581	4836466.43690999	9099776.5851543	9143353.23988737	9099776.5851543	3674964.15557758	15458416.9690702	none
sip5351	T0.4	t0_16O	t24_16O	1921645.40538151	1958929.16698011	1921645.40538151	-2097172.95202961	6304850.01364111	32027.4234230251	32648.8194496685	32027.4234230251	-34952.8825338268	105080.833560685	6237504.55059058	6233480.85570148	6237504.55059058	4742393.63123543	7812880.88153522	8159149.95597208	8192410.02268159	8159149.95597208	4028001.91155335	13013969.7334869	none
sip5352	T0.4	t0_16O	t24_16O	1317008.42081431	1349453.46031886	1317008.42081431	-1351481.70168358	4381942.49826642	21950.1403469052	22490.8910053144	21950.1403469052	-22524.6950280597	73032.374971107	2766121.62851723	2758365.23004833	2766121.62851723	1788117.45081898	4273998.92803656	4083130.04933154	4107818.69036719	4083130.04933154	1859594.32107719	7827314.26723045	none
sip5353	T0.4	t0_16O	t24_16O	891070.80420531	919247.823781838	891070.80420531	-1297944.86581222	3729383.35653316	14851.1800700885	15320.7970630306	14851.1800700885	-21632.4144302036	62156.3892755527	3681520.39294832	3674677.24178513	3681520.39294832	2635057.11635181	4670867.66349449	4572591.19715363	4593925.06556697	4572591.19715363	2388707.48718804	7764255.31438205	none
