taxon	tube	Replicate	Hour	Isotope	unique.tube	unique.tmt	copies.ul	t.copies.ul	code
sip75	1	rB	t168	18O	rB_t168_18O	t168_18O	1038200000	1405918.407	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_Nocardioides
sip75	1	rC	t168	18O	rC_t168_18O	t168_18O	1223400000	1663311.054	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_Nocardioides
sip75	1	rA	t24	18O	rA_t24_18O	t24_18O	1258590000	1504888.46216	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_Nocardioides
sip75	1	rB	t24	18O	rB_t24_18O	t24_18O	897500000	1897007.768	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_Nocardioides
sip75	1	rC	t24	18O	rC_t24_18O	t24_18O	1450430000	3792170.3	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_Nocardioides
sip75	1	rA	t3	18O	rA_t3_18O	t3_18O	984521000	1268142.664	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_Nocardioides
sip75	1	rB	t3	18O	rB_t3_18O	t3_18O	409400000	375690.5538	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_Nocardioides
sip75	1	rC	t3	18O	rC_t3_18O	t3_18O	795521000	2092322.9026	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_Nocardioides
sip75	1	rA	t48	18O	rA_t48_18O	t48_18O	911800000	1175237.758	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_Nocardioides
sip75	1	rB	t48	18O	rB_t48_18O	t48_18O	1158700000	2221548.5019	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_Nocardioides
sip75	1	rC	t48	18O	rC_t48_18O	t48_18O	578700000	692691.5751	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_Nocardioides
sip75	1	rA	t72	18O	rA_t72_18O	t72_18O	1377300000	1551728.6732	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_Nocardioides
sip75	1	rB	t72	18O	rB_t72_18O	t72_18O	1284500000	2496094.6769	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_Nocardioides
sip75	1	rC	t72	18O	rC_t72_18O	t72_18O	1.034e+09	2727197.9145	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_Nocardioides
sip78	1	rA	t0	16O	rA_t0_16O	t0_16O	280700000	0	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rB	t0	16O	rB_t0_16O	t0_16O	268033000	843544.1432	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rC	t0	16O	rC_t0_16O	t0_16O	168282200	0	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rA	t168	16O	rA_t168_16O	t168_16O	233308000	0	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rB	t168	16O	rB_t168_16O	t168_16O	237971000	696377.3678	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rC	t168	16O	rC_t168_16O	t168_16O	239460000	9361.5344	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rA	t24	16O	rA_t24_16O	t24_16O	255420000	0	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rB	t24	16O	rB_t24_16O	t24_16O	324410175	882702.53371985	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rC	t24	16O	rC_t24_16O	t24_16O	359100000	99842.828	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rA	t3	16O	rA_t3_16O	t3_16O	285420000	0	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rB	t3	16O	rB_t3_16O	t3_16O	354420000	1164562.4766	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rC	t3	16O	rC_t3_16O	t3_16O	222230000	0	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rA	t48	16O	rA_t48_16O	t48_16O	396650000	256130.8407	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rB	t48	16O	rB_t48_16O	t48_16O	268970000	841016.51414	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rC	t48	16O	rC_t48_16O	t48_16O	320730000	0	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rA	t72	16O	rA_t72_16O	t72_16O	68926000	0	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rB	t72	16O	rB_t72_16O	t72_16O	447750000	1221821.2424	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rC	t72	16O	rC_t72_16O	t72_16O	326747000	4347.54635	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rA	t168	18O	rA_t168_18O	t168_18O	1.525e+09	810680.459	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rB	t168	18O	rB_t168_18O	t168_18O	1038200000	3075643.314	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rC	t168	18O	rC_t168_18O	t168_18O	1223400000	1237397.904	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rA	t24	18O	rA_t24_18O	t24_18O	1258590000	0	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rB	t24	18O	rB_t24_18O	t24_18O	897500000	2388354.8006	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rC	t24	18O	rC_t24_18O	t24_18O	1450430000	0	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rA	t3	18O	rA_t3_18O	t3_18O	984521000	0	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rB	t3	18O	rB_t3_18O	t3_18O	409400000	519363.3092	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rC	t3	18O	rC_t3_18O	t3_18O	795521000	1171009.065	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rA	t48	18O	rA_t48_18O	t48_18O	911800000	0	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rB	t48	18O	rB_t48_18O	t48_18O	1158700000	2930449.485	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rC	t48	18O	rC_t48_18O	t48_18O	578700000	0	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rA	t72	18O	rA_t72_18O	t72_18O	1377300000	363132.579	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rB	t72	18O	rB_t72_18O	t72_18O	1284500000	2303223.733	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip78	1	rC	t72	18O	rC_t72_18O	t72_18O	1.034e+09	0	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rA	t0	16O	rA_t0_16O	t0_16O	280700000	3403420.5367	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rB	t0	16O	rB_t0_16O	t0_16O	268033000	3084994.8619	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rC	t0	16O	rC_t0_16O	t0_16O	168282200	1568659.936451	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rA	t168	16O	rA_t168_16O	t168_16O	233308000	1071668.48165	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rB	t168	16O	rB_t168_16O	t168_16O	237971000	1743938.3555	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rC	t168	16O	rC_t168_16O	t168_16O	239460000	1190096.24304	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rA	t24	16O	rA_t24_16O	t24_16O	255420000	1319926.28816	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rB	t24	16O	rB_t24_16O	t24_16O	324410175	2377832.93704297	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rC	t24	16O	rC_t24_16O	t24_16O	359100000	2150662.524	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rA	t3	16O	rA_t3_16O	t3_16O	285420000	2224939.06473	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rB	t3	16O	rB_t3_16O	t3_16O	354420000	3663753.55314	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rC	t3	16O	rC_t3_16O	t3_16O	222230000	1504845.5449	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rA	t48	16O	rA_t48_16O	t48_16O	396650000	1924961.51735	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rB	t48	16O	rB_t48_16O	t48_16O	268970000	1978653.29914	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rC	t48	16O	rC_t48_16O	t48_16O	320730000	1909292.88581	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rA	t72	16O	rA_t72_16O	t72_16O	68926000	231663.66269	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rB	t72	16O	rB_t72_16O	t72_16O	447750000	3382139.0004	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rC	t72	16O	rC_t72_16O	t72_16O	326747000	1891428.08589	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rA	t168	18O	rA_t168_18O	t168_18O	1.525e+09	6650490.501	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rB	t168	18O	rB_t168_18O	t168_18O	1038200000	6029582.7035	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rC	t168	18O	rC_t168_18O	t168_18O	1223400000	6138391.1068	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rA	t24	18O	rA_t24_18O	t24_18O	1258590000	6536241.5777	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rB	t24	18O	rB_t24_18O	t24_18O	897500000	7125099.0414	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rC	t24	18O	rC_t24_18O	t24_18O	1450430000	7285012.179	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rA	t3	18O	rA_t3_18O	t3_18O	984521000	5476594.554	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rB	t3	18O	rB_t3_18O	t3_18O	409400000	1637554.4636	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rC	t3	18O	rC_t3_18O	t3_18O	795521000	5021001.538	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rA	t48	18O	rA_t48_18O	t48_18O	911800000	2725428.258	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rB	t48	18O	rB_t48_18O	t48_18O	1158700000	8281927.4896	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rC	t48	18O	rC_t48_18O	t48_18O	578700000	2124472.5373	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rA	t72	18O	rA_t72_18O	t72_18O	1377300000	7367664.215	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rB	t72	18O	rB_t72_18O	t72_18O	1284500000	9941333.142	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rC	t72	18O	rC_t72_18O	t72_18O	1.034e+09	6609011.4365	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip98	1	rA	t0	16O	rA_t0_16O	t0_16O	280700000	0	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rB	t0	16O	rB_t0_16O	t0_16O	268033000	267464.054	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rC	t0	16O	rC_t0_16O	t0_16O	168282200	254523.2075	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rA	t168	16O	rA_t168_16O	t168_16O	233308000	270684.04	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rB	t168	16O	rB_t168_16O	t168_16O	237971000	234062.24	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rC	t168	16O	rC_t168_16O	t168_16O	239460000	0	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rA	t24	16O	rA_t24_16O	t24_16O	255420000	0	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rB	t24	16O	rB_t24_16O	t24_16O	324410175	50177.277241975	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rC	t24	16O	rC_t24_16O	t24_16O	359100000	212840.432	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rA	t3	16O	rA_t3_16O	t3_16O	285420000	126924.0553	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rB	t3	16O	rB_t3_16O	t3_16O	354420000	328869.18	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rC	t3	16O	rC_t3_16O	t3_16O	222230000	90694.4517	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rA	t48	16O	rA_t48_16O	t48_16O	396650000	0	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rB	t48	16O	rB_t48_16O	t48_16O	268970000	170811.036	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rC	t48	16O	rC_t48_16O	t48_16O	320730000	76593.9533	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rA	t72	16O	rA_t72_16O	t72_16O	68926000	0	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rB	t72	16O	rB_t72_16O	t72_16O	447750000	417040.4142	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rC	t72	16O	rC_t72_16O	t72_16O	326747000	554683.02408	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rA	t168	18O	rA_t168_18O	t168_18O	1.525e+09	1080907.083	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rB	t168	18O	rB_t168_18O	t168_18O	1038200000	1034918.4065	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rC	t168	18O	rC_t168_18O	t168_18O	1223400000	1985882.8104	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rA	t24	18O	rA_t24_18O	t24_18O	1258590000	0	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rB	t24	18O	rB_t24_18O	t24_18O	897500000	799939.204	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rC	t24	18O	rC_t24_18O	t24_18O	1450430000	902308.389	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rA	t3	18O	rA_t3_18O	t3_18O	984521000	0	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rB	t3	18O	rB_t3_18O	t3_18O	409400000	0	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rC	t3	18O	rC_t3_18O	t3_18O	795521000	0	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rA	t48	18O	rA_t48_18O	t48_18O	911800000	957162.461	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rB	t48	18O	rB_t48_18O	t48_18O	1158700000	685705.319	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rC	t48	18O	rC_t48_18O	t48_18O	578700000	373304.464	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rA	t72	18O	rA_t72_18O	t72_18O	1377300000	2382392.906	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rB	t72	18O	rB_t72_18O	t72_18O	1284500000	1145933.468	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip98	1	rC	t72	18O	rC_t72_18O	t72_18O	1.034e+09	910086.4535	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3
sip103	1	rA	t0	16O	rA_t0_16O	t0_16O	280700000	0	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rB	t0	16O	rB_t0_16O	t0_16O	268033000	731696.459	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rC	t0	16O	rC_t0_16O	t0_16O	168282200	450567.4272	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rA	t168	16O	rA_t168_16O	t168_16O	233308000	200656.03316	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rB	t168	16O	rB_t168_16O	t168_16O	237971000	696684.8538	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rC	t168	16O	rC_t168_16O	t168_16O	239460000	582805.4936	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rA	t24	16O	rA_t24_16O	t24_16O	255420000	326698.7375	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rB	t24	16O	rB_t24_16O	t24_16O	324410175	717361.660518375	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rC	t24	16O	rC_t24_16O	t24_16O	359100000	950510.8095	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rA	t3	16O	rA_t3_16O	t3_16O	285420000	177693.7358	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rB	t3	16O	rB_t3_16O	t3_16O	354420000	849891.6522	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rC	t3	16O	rC_t3_16O	t3_16O	222230000	653392.086	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rA	t48	16O	rA_t48_16O	t48_16O	396650000	199591.191	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rB	t48	16O	rB_t48_16O	t48_16O	268970000	422458.36676	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rC	t48	16O	rC_t48_16O	t48_16O	320730000	503155.6125	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rA	t72	16O	rA_t72_16O	t72_16O	68926000	61288.9884	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rB	t72	16O	rB_t72_16O	t72_16O	447750000	946509.5352	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rC	t72	16O	rC_t72_16O	t72_16O	326747000	826827.39447	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rA	t168	18O	rA_t168_18O	t168_18O	1.525e+09	331060.62	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rB	t168	18O	rB_t168_18O	t168_18O	1038200000	1798072.243	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rC	t168	18O	rC_t168_18O	t168_18O	1223400000	1945006.344	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rA	t24	18O	rA_t24_18O	t24_18O	1258590000	0	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rB	t24	18O	rB_t24_18O	t24_18O	897500000	1451145.279	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rC	t24	18O	rC_t24_18O	t24_18O	1450430000	3106770.991	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rA	t3	18O	rA_t3_18O	t3_18O	984521000	0	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rB	t3	18O	rB_t3_18O	t3_18O	409400000	385764.357	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rC	t3	18O	rC_t3_18O	t3_18O	795521000	2218653.628	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rA	t48	18O	rA_t48_18O	t48_18O	911800000	434061.824	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rB	t48	18O	rB_t48_18O	t48_18O	1158700000	2595282.917	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rC	t48	18O	rC_t48_18O	t48_18O	578700000	401344.7343	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rA	t72	18O	rA_t72_18O	t72_18O	1377300000	530731.946	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rB	t72	18O	rB_t72_18O	t72_18O	1284500000	2243671.0122	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
sip103	1	rC	t72	18O	rC_t72_18O	t72_18O	1.034e+09	2698558.949	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16
