taxonID	comparisonID	trt.code.1	trt.code.2	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	b.obs	b.boot.mean	b.boot.median	b.boot.CI.L	b.boot.CI.U	f.gross.obs	f.gross.boot.mean	f.gross.boot.median	f.gross.boot.CI.L	f.gross.boot.CI.U	message	comparisonID.pop	group.code.0	group.code.t	r.net.obs	r.net.boot.mean	r.net.boot.median	r.net.boot.CI.L	r.net.boot.CI.U	f.net.obs	f.net.boot.mean	f.net.boot.median	f.net.boot.CI.L	f.net.boot.CI.U	N.tot.T0.obs.mean	N.tot.T0.boot.mean	N.tot.T0.boot.median	N.tot.T0.boot.CI.L	N.tot.T0.boot.CI.U	N.tot.Tt.obs.mean	N.tot.Tt.boot.mean	N.tot.Tt.boot.median	N.tot.Tt.boot.CI.L	N.tot.Tt.boot.CI.U	message.pop	d.obs	d.boot.mean	d.boot.median	d.boot.CI.L	d.boot.CI.U	f.death.obs	f.death.boot.mean	f.death.boot.median	f.death.boot.CI.L	f.death.boot.CI.U	N.light.Tt.obs	N.light.Tt.boot.mean	N.light.Tt.boot.median	N.light.Tt.boot.CI.L	N.light.Tt.boot.CI.U
sip179	NA	NA	NA	NA	NA	NA	NA	NA	100122.855560165	107056.459182509	103283.678307534	18525.6886085575	197896.926399455	1668.71425933608	1784.27431970848	1721.3946384589	308.761476809292	3298.28210665758	NA	T0.18	t48_18O	t72_18O	5154523.95494339	5219369.04948482	5297919.10691233	-4412298.22653256	14375303.766951	85908.7325823899	86989.4841580804	88298.6517818722	-73538.3037755427	239588.39611585	8064892.33284837	8025979.63259095	8064892.33284837	3629729.40826966	16505032.726099	13219416.2877918	13245348.6820758	13219416.2877918	4201283.69328353	18291823.4791586	none	5054401.09938323	5112312.59030231	5142054.89498976	-4516007.16251627	14319239.4639886	84240.0183230538	85205.2098383719	85700.914916496	-75266.7860419379	238653.991066477	12518556.2988706	12495953.4677982	12580259.2464111	3641359.73023026	18181049.1417902
sip180	NA	NA	NA	NA	NA	NA	NA	NA	25584.7162952553	23975.1387636717	26279.7565753593	-45842.605837875	77875.0192961366	426.411938254255	399.585646061195	437.995942922655	-764.043430631251	1297.91698826894	NA	T0.18	t48_18O	t72_18O	2165648.06244908	2176144.76914329	2165648.06244908	100396.733903562	4235329.75340101	36094.1343741514	36269.0794857214	36094.1343741514	1673.2788983927	70588.8292233501	2887382.32599192	2890680.79948354	2887382.32599192	1734466.36354812	3785673.93658969	5053030.38844101	5066825.56862682	5053030.38844101	3671514.91757601	7295496.21324274	none	2140063.34615383	2152169.63037961	2138850.94923323	101491.149956984	4272659.36487197	35667.7224358971	35869.4938396602	35647.5158205539	1691.51916594973	71210.989414533	4873937.37437422	4898999.59728112	4862896.26836852	3187063.07990137	6911960.7322568
sip181	NA	NA	NA	NA	NA	NA	NA	NA	75988.1878952943	74347.3580498175	73477.9221551828	-34156.5366468415	237892.646135628	1266.4697982549	1239.12263416363	1224.63203591971	-569.275610780692	3964.87743559381	NA	T0.18	t48_18O	t72_18O	5263831.93286324	5373375.80988871	5427810.53796992	-7651150.42057865	17711702.8282744	87730.5322143874	89556.2634981451	90463.5089661652	-127519.173676311	295195.047137907	15108578.6022982	15052431.5452518	15108578.6022982	8196388.14619125	28023560.9557401	20372410.5351615	20425807.3551405	20372410.5351615	8940768.40841004	27366606.8438668	none	5187843.74496795	5299028.45183889	5409584.54070274	-7774498.25123049	17613207.8674739	86464.0624161325	88317.1408639815	90159.7423450457	-129574.970853842	293553.464457899	19840493.2198944	19905375.8487917	19903434.2690046	8995666.2925673	26689675.6483129
sip183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip184	NA	NA	NA	NA	NA	NA	NA	NA	30641.1437957691	27537.0972000389	25803.4144888427	-60482.8176965621	145163.952944335	510.685729929485	458.951620000648	430.056908147379	-1008.04696160937	2419.39921573892	NA	T0.18	t48_18O	t72_18O	7503876.59721862	7507182.58491373	7503876.59721862	-5909967.69927918	18022420.2732998	125064.609953644	125119.709748562	125064.609953644	-98499.461654653	300373.671221663	12903090.786599	12853544.495588	12903090.786599	3700166.71759109	26316935.0830968	20406967.3838176	20360727.0805018	20406967.3838176	12943622.7683325	24895785.2531627	none	7473235.45342285	7479645.48771369	7517171.69572432	-5951335.94770865	18069934.3209433	124553.924223714	124660.758128561	125286.194928739	-99188.9324618108	301165.572015722	20192479.3772472	20167967.4001015	20256193.5827112	13134354.0567955	25310841.3204315
sip186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.18	t48_18O	t72_18O	-620855.073060858	-630322.2374989	-620855.073060858	-1987411.35950293	745701.21338122	-10347.5845510143	-10505.3706249817	-10347.5845510143	-33123.5226583822	12428.3535563537	1321069.38600382	1324934.83635525	1321069.38600382	269803.823157684	2268829.88571497	700214.31294296	694612.598856351	700214.31294296	0.047353312071454	2100642.84119086	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip189	NA	NA	NA	NA	NA	NA	NA	NA	77972.8481409148	78265.5716070822	76220.3980651985	36161.2301699139	130425.938158922	1299.54746901525	1304.42619345137	1270.33996775331	602.687169498565	2173.76563598203	NA	T0.18	t48_18O	t72_18O	8428229.33422725	8515410.90029357	8428229.33422725	-3585807.07894636	18039997.3736538	140470.488903787	141923.515004893	140470.488903787	-59763.4513157727	300666.62289423	6343056.80929303	6305595.4720757	6343056.80929303	1060620.82580025	12587677.36166	14771286.1435203	14821006.3723693	14771286.1435203	2958231.1940185	21089148.460104	none	8350256.48608633	8437145.3286865	8401045.12752829	-3637837.56706812	17967855.6711251	139170.941434772	140619.088811442	140017.418792138	-60630.6261178021	299464.261185418	14225476.2065339	14273147.3711197	14267975.9058836	2546087.89967446	20495921.1427346
sip196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.18	t48_18O	t72_18O	1142016.29027702	1175587.97311192	1142016.29027702	-6023950.75229384	7790406.46645264	19033.6048379503	19593.1328851987	19033.6048379503	-100399.179204897	129840.107774211	4227654.98821542	4197106.42776954	4227654.98821542	142993.589868417	9734095.43951905	5369671.27849244	5372694.40088147	5369671.27849244	0.0277355114256846	9079815.93798214	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.18	t48_18O	t72_18O	-2661628.7568229	-2648790.25756515	-2661628.7568229	-16030462.4326721	10707204.9190263	-44360.4792803817	-44146.5042927526	-44360.4792803817	-267174.373877868	178453.415317105	11041175.912047	10992027.5962861	11041175.912047	5016060.78251435	20915240.2833085	8379547.15522414	8343237.33872097	8379547.15522414	0.0277355114256846	16448654.3308086	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip208	NA	NA	NA	NA	NA	NA	NA	NA	17293.9603398118	20082.119638216	17884.3106061641	-21144.5368701406	63907.6354339822	288.232672330196	334.701993970267	298.071843436068	-352.408947835677	1065.12725723304	NA	T0.18	t48_18O	t72_18O	5127571.11711241	5166428.35575095	5435091.26902489	-2032748.69295433	11252082.9957796	85459.5186185401	86107.1392625159	90584.8544837482	-33879.1448825722	187534.716596327	6316357.6262419	6300643.96345945	6316357.6262419	2551986.12016108	11120248.5225624	11443928.7433543	11467072.3192104	11443928.7433543	4306316.03425289	15313117.0412556	none	5110277.15677259	5146346.23611274	5402738.44571691	-2065381.0606164	11243914.6095771	85171.2859462099	85772.4372685456	90045.6407619485	-34423.0176769401	187398.576826286	11322871.0209756	11326497.4817429	11360626.2028337	4248124.19374929	15471768.352919
sip209	NA	NA	NA	NA	NA	NA	NA	NA	93576.4001284647	96902.2441284853	93533.1360274261	13952.283712354	191243.022464725	1559.60666880775	1615.03740214142	1558.8856004571	232.538061872567	3187.38370774542	NA	T0.18	t48_18O	t72_18O	6058568.87051731	6128913.89314486	6058568.87051731	-1415375.78586737	13043497.3852811	100976.147841955	102148.564885748	100976.147841955	-23589.5964311228	217391.623088018	5859365.88708402	5829414.67453937	5859365.88708402	569286.924027956	8871167.47482772	11917934.7576013	11958328.5676842	11917934.7576013	3932981.72707613	17319410.932999	none	5964992.47038884	6032011.64901638	5995893.27106045	-1481482.08968377	13001686.273505	99416.5411731474	100533.527483606	99931.5545176739	-24691.3681613961	216694.771225083	11262899.9567021	11280012.8587848	11364501.183725	3486058.29170556	16350434.4838375
sip215	NA	NA	NA	NA	NA	NA	NA	NA	18225.5663731756	18624.347464793	17128.5593716198	-14031.1319195884	63192.2169442713	303.759439552927	310.405791079884	285.475989526996	-233.852198659806	1053.20361573786	NA	T0.18	t48_18O	t72_18O	1332623.70406913	1338493.55443823	1332623.70406913	-1430856.10624309	4096103.51438136	22210.3950678189	22308.2259073038	22210.3950678189	-23847.6017707182	68268.3919063559	2103017.47412304	2094735.10298047	2103017.47412304	1135351.70127705	3855511.52850916	3435641.17819217	3433228.6574187	3435641.17819217	1050321.42059543	5292401.04609369	none	1314398.13769596	1319869.20697344	1330773.20597158	-1429920.95073514	4076335.06649375	21906.6356282659	21997.820116224	22179.5534328597	-23832.0158455858	67938.9177748957	3308062.21357994	3302858.22516515	3304813.20243993	1060983.28043239	5384754.66184326
sip219	NA	NA	NA	NA	NA	NA	NA	NA	41564.5959311514	43711.8202979267	42625.9652647843	-15449.2707750114	93900.7360706701	692.743265519189	728.530338298779	710.432754413073	-257.48784625019	1565.0122678445	NA	T0.18	t48_18O	t72_18O	4955728.15540244	4951099.03593504	4955728.15540244	-978371.58171537	10889827.8925203	82595.4692567073	82518.3172655841	82595.4692567073	-16306.1930285895	181497.131542004	4716949.70281245	4706105.31449353	4716949.70281245	1040671.88932249	8733188.52941873	9672677.85821489	9657204.35042858	9672677.85821489	6196894.19350502	13042605.3819673	none	4914163.55947129	4907387.21563712	4921827.6002521	-1012977.65401834	10870972.3951304	81902.7259911881	81789.7869272853	82030.4600042017	-16882.9609003057	181182.873252172	9381725.68669683	9351221.60834309	9359967.14498717	5763248.38905535	13155790.0062474
sip222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.18	t48_18O	t72_18O	-508241.70461504	-515649.826367355	-508241.70461504	-3098114.47619677	1721895.09090341	-8470.69507691734	-8594.16377278926	-8470.69507691734	-51635.2412699463	28698.2515150568	3096336.20102344	3086917.66195354	3096336.20102344	1658658.74308572	4462880.52338354	2588094.4964084	2571267.83558618	2588094.4964084	0.0532161031549385	3886188.65947363	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip225	NA	NA	NA	NA	NA	NA	NA	NA	192239.466616752	181439.561939779	176697.203508019	5866.62204909239	360409.115057166	3203.99111027919	3023.99269899632	2944.95339180031	97.7770341515398	6006.8185842861	NA	T0.18	t48_18O	t72_18O	400778.284328078	455602.704173943	400778.284328078	-11656379.4072851	10622203.4827907	6679.63807213463	7593.37840289904	6679.63807213463	-194272.990121419	177036.724713178	8042685.27830869	7988919.66051214	8042685.27830869	989911.94968765	17987085.2951073	8443463.56263677	8444522.36468608	8443463.56263677	1049296.34316593	13724873.107293	none	208538.817711326	274163.142234163	315276.901398656	-11732973.2097686	10285986.5645749	3475.64696185544	4569.38570390274	5254.61502331094	-195549.553496144	171433.109409581	7097787.29631951	7174445.43110763	7203447.94777163	167518.652799544	13648780.9979541
sip239	NA	NA	NA	NA	NA	NA	NA	NA	79574.860914167	74951.987648653	77702.3977138465	14027.9856071861	145347.747941128	1326.24768190278	1249.19979414422	1295.03996189744	233.799760119768	2422.46246568547	NA	T0.18	t48_18O	t72_18O	2269919.52771996	2256119.38027611	2269919.52771996	-4147422.04135605	8037259.15283947	37831.9921286661	37601.9896712685	37831.9921286661	-69123.7006892675	133954.319213991	6027307.2369844	6006848.23364065	6027307.2369844	1781118.05399627	11856180.7074893	8297226.76470436	8262967.61391676	8297226.76470436	2890787.85155634	11294680.2705639	none	2190344.6668058	2181167.39262746	2244085.40258248	-4216371.77379329	8003112.90011179	36505.7444467633	36352.7898771243	37401.4233763747	-70272.8628965549	133385.215001863	7740202.73830519	7738303.70037618	7815149.92026115	2617015.25508052	11145701.8339511
sip242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.18	t48_18O	t72_18O	2968885.45292564	3003873.5247596	2968885.45292564	-2937116.35609772	8145864.45976338	49481.4242154274	50064.5587459934	49481.4242154274	-48951.9392682953	135764.407662723	2864726.21730663	2844948.37275933	2864726.21730663	153207.515976875	6305267.720822	5833611.67023227	5848821.89751893	5833611.67023227	0.0277355114256846	9201763.00722105	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.18	t48_18O	t72_18O	1829925.88228971	1870383.66477294	1829925.88228971	-2259221.6611828	6125402.0179105	30498.7647048285	31173.061079549	30498.7647048285	-37653.6943530466	102090.033631842	2061391.24914092	2051984.08452948	2061391.24914092	0.046000360269895	4812370.22289879	3891317.13143063	3922367.74930241	3891317.13143063	1155353.76156479	8610426.21508389	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip249	NA	NA	NA	NA	NA	NA	NA	NA	32730.5785600741	31898.8401617722	31271.4245088812	1045.33390460712	72861.5859028124	545.509642667902	531.647336029536	521.190408481353	17.422231743452	1214.35976504687	NA	T0.18	t48_18O	t72_18O	1922071.58399198	1929889.81716216	1922071.58399198	177729.949209982	3666413.21877398	32034.5263998664	32164.830286036	32034.5263998664	2962.16582016636	61106.8869795663	2163606.40913658	2158181.785113	2163606.40913658	1468589.04608424	3197698.74500203	4085677.99312857	4088071.60227517	4085677.99312857	2284362.57934612	5253649.7282713	none	1889341.00543191	1897990.97700039	1910882.16739184	137864.122866125	3615074.89839703	31489.0167571985	31633.1829500065	31848.0361231975	2297.73538110208	60251.2483066171	3856563.94320805	3864779.72114276	3886219.19823593	2170796.75672926	5246797.61708901
sip258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.18	t48_18O	t72_18O	6585252.80633129	6637604.55062068	6585252.80633129	-314865.417611569	12689097.8398236	109754.213438855	110626.742510345	109754.213438855	-5247.75696019282	211484.96399706	3006372.45304949	2987082.63986893	3006372.45304949	0.0281864952806493	5690172.16997068	9591625.25938078	9624687.19048961	9591625.25938078	1223155.34699713	13798746.2456117	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip277	NA	NA	NA	NA	NA	NA	NA	NA	17842.4726200682	15640.5756621159	17516.7079814307	-85741.7288024775	103878.048957876	297.374543667803	260.676261035265	291.945133023845	-1429.02881337463	1731.30081596459	NA	T0.18	t48_18O	t72_18O	7060760.19956021	7142179.21976144	7060760.19956022	-182073.443576637	17831061.3036124	117679.336659337	119036.320329357	117679.336659337	-3034.55739294395	297184.355060207	3120188.09835127	3113595.13812119	3120188.09835127	2211545.56142095	4258263.48551481	10180948.2979115	10255774.3578826	10180948.2979115	2711711.4258756	21407085.4810959	none	7042917.72694015	7126538.64409932	7083825.53623791	-192332.095848242	17799513.9475739	117381.962115669	118775.644068322	118063.758937299	-3205.53493080404	296658.565792898	10056050.989571	10146290.3282478	10042744.961252	2908222.91421802	20898209.883738
sip281	NA	NA	NA	NA	NA	NA	NA	NA	180588.387895236	186380.078064816	176887.216692151	-8337.25304068955	549575.193290382	3009.8064649206	3106.33463441359	2948.12027820251	-138.954217344826	9159.5865548397	NA	T0.18	t48_18O	t72_18O	15920269.7239016	16157515.9536773	15920269.7239016	-8598183.49341564	35881770.3880173	265337.828731694	269291.932561289	265337.828731694	-143303.058223594	598029.506466955	17503713.5117483	17407906.3050224	17503713.5117483	3585742.51809186	32716284.548943	33423983.23565	33565422.2586997	33423983.23565	9658990.75165599	53036321.6632701	none	15739681.3360064	15971135.8756125	15918667.8547454	-8610683.16825166	35872046.7381029	262328.022266773	266185.597926875	265311.130912424	-143511.386137528	597867.445635048	32159864.5203833	32260761.712246	32346561.819709	9542131.7404308	50157205.6612414
sip287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.18	t48_18O	t72_18O	173985.95551994	167747.166129724	173985.95551994	-3366909.87319421	3714881.78423409	2899.76592533234	2795.78610216207	2899.76592533234	-56115.1645532369	61914.6964039015	2417804.97978891	2418450.68052721	2417804.97978891	0.0372061737477092	5988497.02877117	2591790.93530885	2586197.84665693	2591790.93530885	1047060.7704497	5160885.67526157	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip289	NA	NA	NA	NA	NA	NA	NA	NA	84990.2190457632	86120.8687241505	81769.9638787047	-7936.37565642078	233544.521364836	1416.50365076272	1435.34781206917	1362.83273131174	-132.272927607013	3892.40868941393	NA	T0.18	t48_18O	t72_18O	10792582.9603335	10921861.0944389	10792582.9603335	-1245330.9890836	23358985.832893	179876.382672225	182031.018240649	179876.382672225	-20755.5164847267	389316.430548217	8231979.11272112	8199356.17649702	8231979.11272112	3244337.03360765	12950473.6332677	19024562.0730546	19121217.270936	19024562.0730546	6666475.35101623	33074080.5996074	none	10707592.7412877	10835740.2257148	10763194.598281	-1318856.69407191	23204507.6462354	178459.879021462	180595.67042858	179386.576638016	-21980.9449011986	386741.794103923	18429630.5397343	18518371.1898669	18459891.2747605	6486313.75861947	31849311.682966
sip293	NA	NA	NA	NA	NA	NA	NA	NA	-25.3374105435796	1946.37881675922	419.489681519435	-22599.5215419551	26328.7484224376	-0.422290175726327	32.439646945987	6.99149469199058	-376.658692365918	438.812473707293	NA	T0.18	t48_18O	t72_18O	1278850.41816223	1292815.88425678	1278850.41816223	-2919707.90878584	5110700.47699191	21314.1736360372	21546.9314042796	21314.1736360372	-48661.798479764	85178.3412831985	2748844.44719618	2734250.97969021	2748844.44719618	875953.69449855	6155243.56234457	4027694.86535841	4027066.86394699	4027694.86535841	1050321.42059543	6212909.09832171	none	1278875.75557278	1290869.50544002	1289113.25470259	-2907074.67431895	5108807.89768554	21314.5959262129	21514.4917573336	21485.2209117098	-48451.2445719825	85146.798294759	4027872.22723222	4013442.21222968	4021570.59665893	1088317.85231101	6367069.48676605
sip295	NA	NA	NA	NA	NA	NA	NA	NA	-63920.7683177103	-62249.5162593308	-61561.405466771	-353252.864181544	198272.601483635	-1065.34613862851	-1037.49193765551	-1026.02342444618	-5887.54773635907	3304.54335806058	NA	T0.18	t48_18O	t72_18O	3364389.21063377	3419711.91470325	3364389.21063377	-12120834.9627195	17713411.8236969	56073.1535105629	56995.1985783875	56073.1535105629	-202013.916045326	295223.530394949	14506652.4414899	14448656.3080188	14506652.4414899	3584536.50766637	30305447.8191313	17871041.6521236	17868368.2227221	17871041.6521236	12428989.4762155	25611839.2342707	none	3428309.97895148	3481961.43096258	3605503.7684652	-12228250.0779699	17769045.3234559	57138.4996491914	58032.690516043	60091.7294744202	-203804.167966165	296150.755390933	18318487.0303476	18304114.8365374	18365509.2998283	11298408.3219382	25743946.9278433
sip296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.18	t48_18O	t72_18O	-1509146.9188854	-1510632.06584877	-1509146.9188854	-4807443.68027852	1789149.84250773	-25152.4486480899	-25177.2010974795	-25152.4486480899	-80124.0613379754	29819.1640417955	4102624.84598369	4088936.92844871	4102624.84598369	2298819.83521608	6618951.62669301	2593477.9270983	2578304.86259994	2593477.9270983	0.0532161031549385	4451730.75799912	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip297	NA	NA	NA	NA	NA	NA	NA	NA	110981.73850688	109552.939081551	108671.685342425	7806.31792416328	231788.781587005	1849.69564178134	1825.88231802585	1811.19475570708	130.105298736055	3863.14635978341	NA	T0.18	t48_18O	t72_18O	4359966.94430035	4437720.0430631	4359966.94430035	-2929330.44795205	11542768.9095159	72666.1157383392	73962.0007177183	72666.1157383392	-48822.1741325342	192379.481825266	5797634.04379112	5770267.05421193	5797634.04379112	1761828.75960788	10031276.9071064	10157600.9880915	10207987.097275	10157600.9880915	2868303.59583907	17340402.9533071	none	4248985.20579347	4328167.10398154	4316311.46801041	-3102869.48157658	11390849.0127453	70816.4200965579	72136.1183996924	71938.5244668403	-51714.4913596098	189847.483545757	9380728.81854331	9441116.52370418	9454991.49931769	2419021.42389945	16226666.564702
sip299	NA	NA	NA	NA	NA	NA	NA	NA	55746.6415981443	61931.6989885402	59012.8168668655	-41167.1206472552	180580.040824969	929.110693302405	1032.19498314234	983.546947781091	-686.118677454254	3009.66734708282	NA	T0.18	t48_18O	t72_18O	6568606.32264043	6609867.9118734	6652380.25876521	-677394.93871255	12313677.9112398	109476.772044007	110164.46519789	110873.004312754	-11289.9156452092	205227.96518733	4949582.56207233	4935906.6471453	4949582.56207233	3364878.95319394	7867667.97145479	11518188.8847128	11545774.5590187	11518188.8847128	3403715.06614338	15846104.7366833	none	6512859.68104229	6547936.21288486	6619136.53170861	-725100.408654381	12289999.4837845	108547.661350705	109132.270214748	110318.942195144	-12085.0068109064	204833.324729742	11127962.3935258	11112252.6660989	11182431.5955175	3232295.38014771	15961970.8522358
sip302	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.18	t48_18O	t72_18O	6201675.88529916	6283138.69343466	6201675.88529916	-1912707.65847373	13780437.6562273	103361.264754986	104718.978223911	103361.264754986	-31878.4609745621	229673.960937121	3967336.08719093	3939641.85614274	3967336.08719093	0.0281864952806493	8468382.42683651	10169011.9724901	10222780.5495774	10169011.9724901	1873005.51074954	17747773.7434182	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip309	NA	NA	NA	NA	NA	NA	NA	NA	159380.675818879	141340.784367824	150591.55979079	-7440.84987779465	303653.449017854	2656.34459698132	2355.67973946373	2509.8593298465	-124.014164629911	5060.89081696424	NA	T0.18	t48_18O	t72_18O	11660682.3554159	11834857.9861376	11660682.3554159	-7178925.45520505	29121884.7376198	194344.705923599	197247.633102293	194344.705923599	-119648.757586751	485364.745626996	9627457.86088875	9577781.73144237	9627457.86088875	3413581.9001939	19377172.2680472	21288140.2163047	21412639.7175799	21288140.2163047	1555853.23427329	38749342.5985085	none	11501301.6795971	11693517.2017697	11643941.1823874	-7294663.54747618	28906400.4265822	191688.361326618	194891.953362829	194065.686373125	-121577.72579127	481773.340443037	20172475.4855725	20423254.2270052	20314695.2112373	1454377.92667667	37235545.962811
sip311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.18	t48_18O	t72_18O	1183363.85231578	1199313.56547729	1203650.82547331	-696456.641584636	3015519.83159352	19722.7308719297	19988.5594246214	20060.8470912218	-11607.6106930773	50258.663859892	977431.320994497	969587.729812003	977431.320994497	0.046000360269895	2789300.32711471	2160795.17331028	2168901.29528929	2160795.17331028	361826.128407321	3211987.32899423	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip312	NA	NA	NA	NA	NA	NA	NA	NA	71871.1299410569	71988.0740595106	66459.9376566272	-104563.777406441	306532.223084602	1197.85216568428	1199.80123432518	1107.66562761045	-1742.72962344068	5108.87038474337	NA	T0.18	t48_18O	t72_18O	13148793.8005157	13248780.3253296	13148793.8005157	2166793.83048762	23514712.8060117	219146.563341928	220813.00542216	219146.563341928	36113.2305081271	391911.880100194	29559712.6905153	29532060.0146974	29559712.6905153	23580986.2525487	34790641.4484808	42708506.491031	42780840.340027	42708506.491031	31091662.6332593	52828007.3474115	none	13076922.6705746	13176792.2512701	13107647.7127154	2078756.25284413	23559038.1894637	217948.711176244	219613.204187835	218460.795211922	34645.9375474023	392650.636491061	42205408.5814436	42276923.8216105	42465676.7087633	31036247.4286189	51548969.581361
sip319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.18	t48_18O	t72_18O	1534352.12383842	1557855.68157895	1630297.28318163	-3573804.84580435	6176133.05811759	25572.535397307	25964.2613596492	27171.6213863604	-59563.4140967392	102935.550968627	2736997.96215586	2719118.34305395	2736997.96215586	675749.604676403	6571659.19908516	4271350.08599428	4276974.0246329	4271350.08599428	0.0277355114256846	7043772.9814804	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip320	NA	NA	NA	NA	NA	NA	NA	NA	79539.4540998571	79456.5018705798	77290.8644124406	23404.7990781149	163784.151630607	1325.65756833095	1324.27503117633	1288.18107354068	390.079984635248	2729.73586051012	NA	T0.18	t48_18O	t72_18O	8126951.2567526	8147394.42034014	8126951.2567526	4110945.31621875	12142957.1972865	135449.187612543	135789.907005669	135449.187612543	68515.7552703125	202382.619954774	15336873.7844872	15325777.0423609	15336873.7844872	13098438.0239411	16976657.9033421	23463825.0412398	23473171.462701	23463825.0412398	18974193.5708992	26187091.0219733	none	8047411.80265275	8067937.91846956	8054999.90565073	3985733.71518647	12061152.8320677	134123.530044212	134465.631974493	134249.998427512	66428.8952531078	201019.213867794	22907048.8625408	22916975.949607	22993347.7741775	18688864.536907	26023574.1949999
sip321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.18	t48_18O	t72_18O	1472614.3115662	1481105.80255697	1477183.40871056	-418785.063681318	3345737.29823627	24543.5718594366	24685.0967092827	24619.7234785093	-6979.75106135531	55762.2883039379	1631799.11737006	1631941.74564925	1631799.11737006	0.046000360269895	2671074.27188079	3104413.42893625	3113047.54820622	3104413.42893625	1260386.10253415	4236095.41953011	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
